"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Persones","Nombre"
2020,6,"Gràcia",29,"el Coll","6 persones",47
2020,6,"Gràcia",30,"la Salut","6 persones",73
2020,6,"Gràcia",31,"la Vila de Gràcia","6 persones",244
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","6 persones",148
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","6 persones",139
2020,7,"Horta-Guinardó",34,"Can Baró","6 persones",50
2020,7,"Horta-Guinardó",35,"el Guinardó","6 persones",240
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","6 persones",53
2020,7,"Horta-Guinardó",37,"el Carmel","6 persones",242
2020,7,"Horta-Guinardó",38,"la Teixonera","6 persones",65
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","6 persones",47
2020,7,"Horta-Guinardó",40,"Montbau","6 persones",23
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","6 persones",25
2020,7,"Horta-Guinardó",42,"la Clota","6 persones",3
2020,7,"Horta-Guinardó",43,"Horta","6 persones",144
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","6 persones",173
2020,8,"Nou Barris",45,"Porta","6 persones",152
2020,8,"Nou Barris",46,"el Turó de la Peira","6 persones",160
2020,8,"Nou Barris",47,"Can Peguera","6 persones",22
2020,8,"Nou Barris",48,"la Guineueta","6 persones",60
2020,8,"Nou Barris",49,"Canyelles","6 persones",25
2020,8,"Nou Barris",50,"les Roquetes","6 persones",171
2020,8,"Nou Barris",51,"Verdun","6 persones",108
2020,8,"Nou Barris",52,"la Prosperitat","6 persones",196
2020,8,"Nou Barris",53,"la Trinitat Nova","6 persones",83
2020,8,"Nou Barris",54,"Torre Baró","6 persones",43
2020,8,"Nou Barris",55,"Ciutat Meridiana","6 persones",167
2020,8,"Nou Barris",56,"Vallbona","6 persones",17
2020,9,"Sant Andreu",57,"la Trinitat Vella","6 persones",122
2020,9,"Sant Andreu",58,"Baró de Viver","6 persones",25
2020,9,"Sant Andreu",59,"el Bon Pastor","6 persones",100
2020,9,"Sant Andreu",60,"Sant Andreu","6 persones",246
2020,9,"Sant Andreu",61,"la Sagrera","6 persones",189
2020,9,"Sant Andreu",62,"el Congrés i els Indians","6 persones",94
2020,9,"Sant Andreu",63,"Navas","6 persones",145
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","6 persones",253
2020,10,"Sant Martí",65,"el Clot","6 persones",154
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","6 persones",87
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","6 persones",54
2020,10,"Sant Martí",68,"el Poblenou","6 persones",187
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","6 persones",62
2020,10,"Sant Martí",70,"el Besòs i el Maresme","6 persones",238
2020,10,"Sant Martí",71,"Provençals del Poblenou","6 persones",115
2020,10,"Sant Martí",72,"Sant Martí de Provençals","6 persones",163
2020,10,"Sant Martí",73,"la Verneda i la Pau","6 persones",186
2020,1,"Ciutat Vella",1,"el Raval","7 persones",358
2020,1,"Ciutat Vella",2,"el Barri Gòtic","7 persones",64
2020,1,"Ciutat Vella",3,"la Barceloneta","7 persones",51
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","7 persones",85
2020,2,"Eixample",5,"el Fort Pienc","7 persones",102
2020,2,"Eixample",6,"la Sagrada Família","7 persones",152
2020,2,"Eixample",7,"la Dreta de l'Eixample","7 persones",113
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","7 persones",117
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","7 persones",153
2020,2,"Eixample",10,"Sant Antoni","7 persones",148
2020,3,"Sants-Montjuïc",11,"el Poble Sec","7 persones",202
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","7 persones",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","7 persones",113
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","7 persones",35
2020,3,"Sants-Montjuïc",15,"Hostafrancs","7 persones",54
2020,3,"Sants-Montjuïc",16,"la Bordeta","7 persones",54
2020,3,"Sants-Montjuïc",17,"Sants - Badal","7 persones",90
2020,3,"Sants-Montjuïc",18,"Sants","7 persones",123
2020,4,"Les Corts",19,"les Corts","7 persones",83
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","7 persones",58
2020,4,"Les Corts",21,"Pedralbes","7 persones",50
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","7 persones",21
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","7 persones",87
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","7 persones",82
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","7 persones",95
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","7 persones",144
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","7 persones",80
2020,6,"Gràcia",28,"Vallcarca i els Penitents","7 persones",45
2020,6,"Gràcia",29,"el Coll","7 persones",17
2020,6,"Gràcia",30,"la Salut","7 persones",35
2020,6,"Gràcia",31,"la Vila de Gràcia","7 persones",93
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","7 persones",55
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","7 persones",60
2020,7,"Horta-Guinardó",34,"Can Baró","7 persones",26
2020,7,"Horta-Guinardó",35,"el Guinardó","7 persones",114
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","7 persones",18
2020,7,"Horta-Guinardó",37,"el Carmel","7 persones",126
2020,7,"Horta-Guinardó",38,"la Teixonera","7 persones",23
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","7 persones",23
2020,7,"Horta-Guinardó",40,"Montbau","7 persones",13
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","7 persones",3
2020,7,"Horta-Guinardó",42,"la Clota","7 persones",3
2020,7,"Horta-Guinardó",43,"Horta","7 persones",61
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","7 persones",81
2020,8,"Nou Barris",45,"Porta","7 persones",93
2020,8,"Nou Barris",46,"el Turó de la Peira","7 persones",86
2020,8,"Nou Barris",47,"Can Peguera","7 persones",7
2020,8,"Nou Barris",48,"la Guineueta","7 persones",34
2020,8,"Nou Barris",49,"Canyelles","7 persones",8
2020,8,"Nou Barris",50,"les Roquetes","7 persones",96
2020,8,"Nou Barris",51,"Verdun","7 persones",66
2020,8,"Nou Barris",52,"la Prosperitat","7 persones",81
2020,8,"Nou Barris",53,"la Trinitat Nova","7 persones",27
2020,8,"Nou Barris",54,"Torre Baró","7 persones",20
2020,8,"Nou Barris",55,"Ciutat Meridiana","7 persones",59
2020,8,"Nou Barris",56,"Vallbona","7 persones",5
2020,9,"Sant Andreu",57,"la Trinitat Vella","7 persones",64
2020,9,"Sant Andreu",58,"Baró de Viver","7 persones",13
2020,9,"Sant Andreu",59,"el Bon Pastor","7 persones",37
2020,9,"Sant Andreu",60,"Sant Andreu","7 persones",99
2020,9,"Sant Andreu",61,"la Sagrera","7 persones",108
2020,9,"Sant Andreu",62,"el Congrés i els Indians","7 persones",51
2020,9,"Sant Andreu",63,"Navas","7 persones",62
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","7 persones",111
2020,10,"Sant Martí",65,"el Clot","7 persones",80
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","7 persones",39
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","7 persones",17
2020,10,"Sant Martí",68,"el Poblenou","7 persones",79
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","7 persones",31
2020,10,"Sant Martí",70,"el Besòs i el Maresme","7 persones",120
2020,10,"Sant Martí",71,"Provençals del Poblenou","7 persones",51
2020,10,"Sant Martí",72,"Sant Martí de Provençals","7 persones",61
2020,10,"Sant Martí",73,"la Verneda i la Pau","7 persones",82
2020,1,"Ciutat Vella",1,"el Raval","8 persones",235
2020,1,"Ciutat Vella",2,"el Barri Gòtic","8 persones",37
2020,1,"Ciutat Vella",3,"la Barceloneta","8 persones",24
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","8 persones",33
2020,2,"Eixample",5,"el Fort Pienc","8 persones",35
2020,2,"Eixample",6,"la Sagrada Família","8 persones",66
2020,2,"Eixample",7,"la Dreta de l'Eixample","8 persones",51
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","8 persones",63
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","8 persones",97
2020,2,"Eixample",10,"Sant Antoni","8 persones",84
2020,3,"Sants-Montjuïc",11,"el Poble Sec","8 persones",124
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","8 persones",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","8 persones",71
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","8 persones",20
2020,3,"Sants-Montjuïc",15,"Hostafrancs","8 persones",41
2020,3,"Sants-Montjuïc",16,"la Bordeta","8 persones",22
2020,3,"Sants-Montjuïc",17,"Sants - Badal","8 persones",45
2020,3,"Sants-Montjuïc",18,"Sants","8 persones",44
2020,4,"Les Corts",19,"les Corts","8 persones",43
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","8 persones",18
2020,4,"Les Corts",21,"Pedralbes","8 persones",19
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","8 persones",13
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","8 persones",51
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","8 persones",43
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","8 persones",45
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","8 persones",78
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","8 persones",31
2020,6,"Gràcia",28,"Vallcarca i els Penitents","8 persones",21
2020,6,"Gràcia",29,"el Coll","8 persones",8
2020,6,"Gràcia",30,"la Salut","8 persones",7
2020,6,"Gràcia",31,"la Vila de Gràcia","8 persones",42
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","8 persones",38
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","8 persones",32
2020,7,"Horta-Guinardó",34,"Can Baró","8 persones",11
2020,7,"Horta-Guinardó",35,"el Guinardó","8 persones",51
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","8 persones",6
2020,7,"Horta-Guinardó",37,"el Carmel","8 persones",56
2020,7,"Horta-Guinardó",38,"la Teixonera","8 persones",18
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","8 persones",11
2020,7,"Horta-Guinardó",40,"Montbau","8 persones",7
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","8 persones",2
2020,7,"Horta-Guinardó",42,"la Clota","8 persones",1
2020,7,"Horta-Guinardó",43,"Horta","8 persones",26
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","8 persones",34
2020,8,"Nou Barris",45,"Porta","8 persones",34
2020,8,"Nou Barris",46,"el Turó de la Peira","8 persones",41
2020,8,"Nou Barris",47,"Can Peguera","8 persones",2
2020,8,"Nou Barris",48,"la Guineueta","8 persones",21
2020,8,"Nou Barris",49,"Canyelles","8 persones",5
2020,8,"Nou Barris",50,"les Roquetes","8 persones",42
2020,8,"Nou Barris",51,"Verdun","8 persones",31
2020,8,"Nou Barris",52,"la Prosperitat","8 persones",55
2020,8,"Nou Barris",53,"la Trinitat Nova","8 persones",24
2020,8,"Nou Barris",54,"Torre Baró","8 persones",10
2020,8,"Nou Barris",55,"Ciutat Meridiana","8 persones",49
2020,8,"Nou Barris",56,"Vallbona","8 persones",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","8 persones",46
2020,9,"Sant Andreu",58,"Baró de Viver","8 persones",7
2020,9,"Sant Andreu",59,"el Bon Pastor","8 persones",24
2020,9,"Sant Andreu",60,"Sant Andreu","8 persones",36
2020,9,"Sant Andreu",61,"la Sagrera","8 persones",52
2020,9,"Sant Andreu",62,"el Congrés i els Indians","8 persones",25
2020,9,"Sant Andreu",63,"Navas","8 persones",38
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","8 persones",58
2020,10,"Sant Martí",65,"el Clot","8 persones",30
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","8 persones",19
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","8 persones",5
2020,10,"Sant Martí",68,"el Poblenou","8 persones",32
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","8 persones",13
2020,10,"Sant Martí",70,"el Besòs i el Maresme","8 persones",62
2020,10,"Sant Martí",71,"Provençals del Poblenou","8 persones",32
2020,10,"Sant Martí",72,"Sant Martí de Provençals","8 persones",38
2020,10,"Sant Martí",73,"la Verneda i la Pau","8 persones",47
2020,1,"Ciutat Vella",1,"el Raval","9 i més persones",436
2020,1,"Ciutat Vella",2,"el Barri Gòtic","9 i més persones",76
2020,1,"Ciutat Vella",3,"la Barceloneta","9 i més persones",33
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","9 i més persones",76
2020,2,"Eixample",5,"el Fort Pienc","9 i més persones",64
2020,2,"Eixample",6,"la Sagrada Família","9 i més persones",99
2020,2,"Eixample",7,"la Dreta de l'Eixample","9 i més persones",79
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","9 i més persones",65
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","9 i més persones",103
2020,2,"Eixample",10,"Sant Antoni","9 i més persones",116
2020,3,"Sants-Montjuïc",11,"el Poble Sec","9 i més persones",204
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","9 i més persones",4
2020,3,"Sants-Montjuïc",13,"la Marina de Port","9 i més persones",68
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","9 i més persones",24
2020,3,"Sants-Montjuïc",15,"Hostafrancs","9 i més persones",43
2020,3,"Sants-Montjuïc",16,"la Bordeta","9 i més persones",41
2020,3,"Sants-Montjuïc",17,"Sants - Badal","9 i més persones",68
2020,3,"Sants-Montjuïc",18,"Sants","9 i més persones",117
2020,4,"Les Corts",19,"les Corts","9 i més persones",50
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","9 i més persones",27
2020,4,"Les Corts",21,"Pedralbes","9 i més persones",33
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","9 i més persones",11
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","9 i més persones",72
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","9 i més persones",39
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","9 i més persones",62
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","9 i més persones",73
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","9 i més persones",41
2020,6,"Gràcia",28,"Vallcarca i els Penitents","9 i més persones",28
2020,6,"Gràcia",29,"el Coll","9 i més persones",11
2020,6,"Gràcia",30,"la Salut","9 i més persones",19
2020,6,"Gràcia",31,"la Vila de Gràcia","9 i més persones",67
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","9 i més persones",32
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","9 i més persones",33
2020,7,"Horta-Guinardó",34,"Can Baró","9 i més persones",6
2020,7,"Horta-Guinardó",35,"el Guinardó","9 i més persones",58
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","9 i més persones",9
2020,7,"Horta-Guinardó",37,"el Carmel","9 i més persones",53
2020,7,"Horta-Guinardó",38,"la Teixonera","9 i més persones",14
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","9 i més persones",21
2020,7,"Horta-Guinardó",40,"Montbau","9 i més persones",17
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","9 i més persones",8
2020,7,"Horta-Guinardó",42,"la Clota","9 i més persones",1
2020,7,"Horta-Guinardó",43,"Horta","9 i més persones",52
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","9 i més persones",65
2020,8,"Nou Barris",45,"Porta","9 i més persones",42
2020,8,"Nou Barris",46,"el Turó de la Peira","9 i més persones",57
2020,8,"Nou Barris",47,"Can Peguera","9 i més persones",3
2020,8,"Nou Barris",48,"la Guineueta","9 i més persones",21
2020,8,"Nou Barris",49,"Canyelles","9 i més persones",7
2020,8,"Nou Barris",50,"les Roquetes","9 i més persones",56
2020,8,"Nou Barris",51,"Verdun","9 i més persones",32
2020,8,"Nou Barris",52,"la Prosperitat","9 i més persones",65
2020,8,"Nou Barris",53,"la Trinitat Nova","9 i més persones",29
2020,8,"Nou Barris",54,"Torre Baró","9 i més persones",13
2020,8,"Nou Barris",55,"Ciutat Meridiana","9 i més persones",57
2020,8,"Nou Barris",56,"Vallbona","9 i més persones",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","9 i més persones",67
2020,9,"Sant Andreu",58,"Baró de Viver","9 i més persones",3
2020,9,"Sant Andreu",59,"el Bon Pastor","9 i més persones",46
2020,9,"Sant Andreu",60,"Sant Andreu","9 i més persones",66
2020,9,"Sant Andreu",61,"la Sagrera","9 i més persones",47
2020,9,"Sant Andreu",62,"el Congrés i els Indians","9 i més persones",32
2020,9,"Sant Andreu",63,"Navas","9 i més persones",36
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","9 i més persones",67
2020,10,"Sant Martí",65,"el Clot","9 i més persones",40
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","9 i més persones",30
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","9 i més persones",9
2020,10,"Sant Martí",68,"el Poblenou","9 i més persones",59
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","9 i més persones",15
2020,10,"Sant Martí",70,"el Besòs i el Maresme","9 i més persones",128
2020,10,"Sant Martí",71,"Provençals del Poblenou","9 i més persones",42
2020,10,"Sant Martí",72,"Sant Martí de Provençals","9 i més persones",44
