"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2003-2007",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",657
"2003-2007",8,"Nou Barris",45,"Porta",616
"2003-2007",8,"Nou Barris",46,"el Turó de la Peira",417
"2003-2007",8,"Nou Barris",47,"Can Peguera",52
"2003-2007",8,"Nou Barris",48,"la Guineueta",337
"2003-2007",8,"Nou Barris",49,"Canyelles",171
"2003-2007",8,"Nou Barris",50,"les Roquetes",642
"2003-2007",8,"Nou Barris",51,"Verdun",365
"2003-2007",8,"Nou Barris",52,"la Prosperitat",783
"2003-2007",8,"Nou Barris",53,"la Trinitat Nova",249
"2003-2007",8,"Nou Barris",54,"Torre Baró",90
"2003-2007",8,"Nou Barris",55,"Ciutat Meridiana",452
"2003-2007",8,"Nou Barris",56,"Vallbona",37
"2003-2007",9,"Sant Andreu",57,"la Trinitat Vella",312
"2003-2007",9,"Sant Andreu",58,"Baró de Viver",102
"2003-2007",9,"Sant Andreu",59,"el Bon Pastor",585
"2003-2007",9,"Sant Andreu",60,"Sant Andreu",1596
"2003-2007",9,"Sant Andreu",61,"la Sagrera",701
"2003-2007",9,"Sant Andreu",62,"el Congrés i els Indians",344
"2003-2007",9,"Sant Andreu",63,"Navas",554
"2003-2007",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",957
"2003-2007",10,"Sant Martí",65,"el Clot",768
"2003-2007",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",401
"2003-2007",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",267
"2003-2007",10,"Sant Martí",68,"el Poblenou",1060
"2003-2007",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",466
"2003-2007",10,"Sant Martí",70,"el Besòs i el Maresme",642
"2003-2007",10,"Sant Martí",71,"Provençals del Poblenou",535
"2003-2007",10,"Sant Martí",72,"Sant Martí de Provençals",712
"2003-2007",10,"Sant Martí",73,"la Verneda i la Pau",783
"2003-2007",99,"No consta",99,"No consta",5867
"2004-2008",1,"Ciutat Vella",1,"el Raval",1474
"2004-2008",1,"Ciutat Vella",2,"el Barri Gòtic",382
"2004-2008",1,"Ciutat Vella",3,"la Barceloneta",446
"2004-2008",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",569
"2004-2008",2,"Eixample",5,"el Fort Pienc",759
"2004-2008",2,"Eixample",6,"la Sagrada Família",1217
"2004-2008",2,"Eixample",7,"la Dreta de l'Eixample",1034
"2004-2008",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1032
"2004-2008",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1407
"2004-2008",2,"Eixample",10,"Sant Antoni",884
"2004-2008",3,"Sants-Montjuïc",11,"el Poble Sec",1200
"2004-2008",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",43
"2004-2008",3,"Sants-Montjuïc",13,"la Marina de Port",971
"2004-2008",3,"Sants-Montjuïc",14,"la Font de la Guatlla",243
"2004-2008",3,"Sants-Montjuïc",15,"Hostafrancs",418
"2004-2008",3,"Sants-Montjuïc",16,"la Bordeta",490
"2004-2008",3,"Sants-Montjuïc",17,"Sants - Badal",626
"2004-2008",3,"Sants-Montjuïc",18,"Sants",1025
"2004-2008",4,"Les Corts",19,"les Corts",912
"2004-2008",4,"Les Corts",20,"la Maternitat i Sant Ramon",471
"2004-2008",4,"Les Corts",21,"Pedralbes",218
"2004-2008",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",112
"2004-2008",5,"Sarrià-Sant Gervasi",23,"Sarrià",687
"2004-2008",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",396
"2004-2008",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",555
"2004-2008",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1173
"2004-2008",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",796
"2004-2008",6,"Gràcia",28,"Vallcarca i els Penitents",425
"2004-2008",6,"Gràcia",29,"el Coll",212
"2004-2008",6,"Gràcia",30,"la Salut",326
"2004-2008",6,"Gràcia",31,"la Vila de Gràcia",1379
"2004-2008",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",809
"2004-2008",7,"Horta-Guinardó",33,"el Baix Guinardó",600
"2004-2008",7,"Horta-Guinardó",34,"Can Baró",230
"2004-2008",7,"Horta-Guinardó",35,"el Guinardó",932
"2004-2008",7,"Horta-Guinardó",36,"la Font d'en Fargues",231
"2004-2008",7,"Horta-Guinardó",37,"el Carmel",1084
"2004-2008",7,"Horta-Guinardó",38,"la Teixonera",391
"2004-2008",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",182
"2004-2008",7,"Horta-Guinardó",40,"Montbau",158
"2004-2008",7,"Horta-Guinardó",41,"la Vall d'Hebron",114
"2004-2008",7,"Horta-Guinardó",42,"la Clota",12
"2004-2008",7,"Horta-Guinardó",43,"Horta",654
"2004-2008",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",668
"2004-2008",8,"Nou Barris",45,"Porta",608
"2004-2008",8,"Nou Barris",46,"el Turó de la Peira",438
"2004-2008",8,"Nou Barris",47,"Can Peguera",58
"2004-2008",8,"Nou Barris",48,"la Guineueta",353
"2004-2008",8,"Nou Barris",49,"Canyelles",170
"2004-2008",8,"Nou Barris",50,"les Roquetes",651
"2004-2008",8,"Nou Barris",51,"Verdun",391
"2004-2008",8,"Nou Barris",52,"la Prosperitat",801
"2004-2008",8,"Nou Barris",53,"la Trinitat Nova",257
"2004-2008",8,"Nou Barris",54,"Torre Baró",94
"2004-2008",8,"Nou Barris",55,"Ciutat Meridiana",471
"2004-2008",8,"Nou Barris",56,"Vallbona",57
"2004-2008",9,"Sant Andreu",57,"la Trinitat Vella",369
"2004-2008",9,"Sant Andreu",58,"Baró de Viver",103
"2004-2008",9,"Sant Andreu",59,"el Bon Pastor",589
"2004-2008",9,"Sant Andreu",60,"Sant Andreu",1574
"2004-2008",9,"Sant Andreu",61,"la Sagrera",733
"2004-2008",9,"Sant Andreu",62,"el Congrés i els Indians",355
"2004-2008",9,"Sant Andreu",63,"Navas",538
"2004-2008",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1009
"2004-2008",10,"Sant Martí",65,"el Clot",755
"2004-2008",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",379
"2004-2008",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",245
"2004-2008",10,"Sant Martí",68,"el Poblenou",1084
"2004-2008",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",471
"2004-2008",10,"Sant Martí",70,"el Besòs i el Maresme",682
"2004-2008",10,"Sant Martí",71,"Provençals del Poblenou",576
"2004-2008",10,"Sant Martí",72,"Sant Martí de Provençals",711
"2004-2008",10,"Sant Martí",73,"la Verneda i la Pau",792
"2004-2008",99,"No consta",99,"No consta",5948
"2005-2009",1,"Ciutat Vella",1,"el Raval",1505
"2005-2009",1,"Ciutat Vella",2,"el Barri Gòtic",358
"2005-2009",1,"Ciutat Vella",3,"la Barceloneta",419
"2005-2009",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",561
"2005-2009",2,"Eixample",5,"el Fort Pienc",737
"2005-2009",2,"Eixample",6,"la Sagrada Família",1183
"2005-2009",2,"Eixample",7,"la Dreta de l'Eixample",995
"2005-2009",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1033
"2005-2009",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1322
"2005-2009",2,"Eixample",10,"Sant Antoni",839
"2005-2009",3,"Sants-Montjuïc",11,"el Poble Sec",1209
"2005-2009",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",33
"2005-2009",3,"Sants-Montjuïc",13,"la Marina de Port",953
"2005-2009",3,"Sants-Montjuïc",14,"la Font de la Guatlla",246
"2005-2009",3,"Sants-Montjuïc",15,"Hostafrancs",390
"2005-2009",3,"Sants-Montjuïc",16,"la Bordeta",468
"2005-2009",3,"Sants-Montjuïc",17,"Sants - Badal",637
"2005-2009",3,"Sants-Montjuïc",18,"Sants",1039
"2005-2009",4,"Les Corts",19,"les Corts",927
"2005-2009",4,"Les Corts",20,"la Maternitat i Sant Ramon",451
"2005-2009",4,"Les Corts",21,"Pedralbes",193
"2005-2009",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",104
"2005-2009",5,"Sarrià-Sant Gervasi",23,"Sarrià",689
"2005-2009",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",372
"2005-2009",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",546
"2005-2009",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1095
"2005-2009",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",772
"2005-2009",6,"Gràcia",28,"Vallcarca i els Penitents",393
"2005-2009",6,"Gràcia",29,"el Coll",215
"2005-2009",6,"Gràcia",30,"la Salut",307
"2005-2009",6,"Gràcia",31,"la Vila de Gràcia",1328
"2005-2009",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",784
"2005-2009",7,"Horta-Guinardó",33,"el Baix Guinardó",598
"2005-2009",7,"Horta-Guinardó",34,"Can Baró",226
"2005-2009",7,"Horta-Guinardó",35,"el Guinardó",927
"2005-2009",7,"Horta-Guinardó",36,"la Font d'en Fargues",221
"2005-2009",7,"Horta-Guinardó",37,"el Carmel",1056
"2005-2009",7,"Horta-Guinardó",38,"la Teixonera",368
"2005-2009",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",179
"2005-2009",7,"Horta-Guinardó",40,"Montbau",158
"2005-2009",7,"Horta-Guinardó",41,"la Vall d'Hebron",107
"2005-2009",7,"Horta-Guinardó",42,"la Clota",16
"2005-2009",7,"Horta-Guinardó",43,"Horta",654
"2005-2009",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",641
"2005-2009",8,"Nou Barris",45,"Porta",626
"2005-2009",8,"Nou Barris",46,"el Turó de la Peira",437
"2005-2009",8,"Nou Barris",47,"Can Peguera",61
"2005-2009",8,"Nou Barris",48,"la Guineueta",346
"2005-2009",8,"Nou Barris",49,"Canyelles",164
"2005-2009",8,"Nou Barris",50,"les Roquetes",598
"2005-2009",8,"Nou Barris",51,"Verdun",410
"2005-2009",8,"Nou Barris",52,"la Prosperitat",795
"2005-2009",8,"Nou Barris",53,"la Trinitat Nova",278
"2005-2009",8,"Nou Barris",54,"Torre Baró",85
"2005-2009",8,"Nou Barris",55,"Ciutat Meridiana",477
"2005-2009",8,"Nou Barris",56,"Vallbona",71
"2005-2009",9,"Sant Andreu",57,"la Trinitat Vella",410
"2005-2009",9,"Sant Andreu",58,"Baró de Viver",100
"2005-2009",9,"Sant Andreu",59,"el Bon Pastor",632
"2005-2009",9,"Sant Andreu",60,"Sant Andreu",1537
"2005-2009",9,"Sant Andreu",61,"la Sagrera",734
"2005-2009",9,"Sant Andreu",62,"el Congrés i els Indians",346
"2005-2009",9,"Sant Andreu",63,"Navas",502
"2005-2009",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1005
"2005-2009",10,"Sant Martí",65,"el Clot",726
"2005-2009",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",377
"2005-2009",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",232
"2005-2009",10,"Sant Martí",68,"el Poblenou",1048
"2005-2009",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",438
"2005-2009",10,"Sant Martí",70,"el Besòs i el Maresme",685
"2005-2009",10,"Sant Martí",71,"Provençals del Poblenou",582
"2005-2009",10,"Sant Martí",72,"Sant Martí de Provençals",679
"2005-2009",10,"Sant Martí",73,"la Verneda i la Pau",770
"2005-2009",99,"No consta",99,"No consta",5909
"2006-2010",1,"Ciutat Vella",1,"el Raval",1486
"2006-2010",1,"Ciutat Vella",2,"el Barri Gòtic",340
"2006-2010",1,"Ciutat Vella",3,"la Barceloneta",417
"2006-2010",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",531
"2006-2010",2,"Eixample",5,"el Fort Pienc",733
"2006-2010",2,"Eixample",6,"la Sagrada Família",1153
"2006-2010",2,"Eixample",7,"la Dreta de l'Eixample",963
"2006-2010",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",970
"2006-2010",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1263
"2006-2010",2,"Eixample",10,"Sant Antoni",831
"2006-2010",3,"Sants-Montjuïc",11,"el Poble Sec",1241
"2006-2010",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",36
"2006-2010",3,"Sants-Montjuïc",13,"la Marina de Port",914
"2006-2010",3,"Sants-Montjuïc",14,"la Font de la Guatlla",244
"2006-2010",3,"Sants-Montjuïc",15,"Hostafrancs",378
"2006-2010",3,"Sants-Montjuïc",16,"la Bordeta",445
"2006-2010",3,"Sants-Montjuïc",17,"Sants - Badal",598
"2006-2010",3,"Sants-Montjuïc",18,"Sants",975
"2006-2010",4,"Les Corts",19,"les Corts",927
"2006-2010",4,"Les Corts",20,"la Maternitat i Sant Ramon",461
"2006-2010",4,"Les Corts",21,"Pedralbes",183
"2006-2010",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",85
"2006-2010",5,"Sarrià-Sant Gervasi",23,"Sarrià",639
"2006-2010",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",353
"2006-2010",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",535
"2006-2010",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1085
"2006-2010",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",754
"2006-2010",6,"Gràcia",28,"Vallcarca i els Penitents",369
"2006-2010",6,"Gràcia",29,"el Coll",217
"2006-2010",6,"Gràcia",30,"la Salut",295
"2006-2010",6,"Gràcia",31,"la Vila de Gràcia",1327
"2006-2010",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",784
"2006-2010",7,"Horta-Guinardó",33,"el Baix Guinardó",579
"2006-2010",7,"Horta-Guinardó",34,"Can Baró",225
"2006-2010",7,"Horta-Guinardó",35,"el Guinardó",886
"2006-2010",7,"Horta-Guinardó",36,"la Font d'en Fargues",207
"2006-2010",7,"Horta-Guinardó",37,"el Carmel",1007
"2006-2010",7,"Horta-Guinardó",38,"la Teixonera",353
"2006-2010",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",158
"2006-2010",7,"Horta-Guinardó",40,"Montbau",146
"2006-2010",7,"Horta-Guinardó",41,"la Vall d'Hebron",88
"2006-2010",7,"Horta-Guinardó",42,"la Clota",16
"2006-2010",7,"Horta-Guinardó",43,"Horta",622
"2006-2010",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",590
"2006-2010",8,"Nou Barris",45,"Porta",621
"2006-2010",8,"Nou Barris",46,"el Turó de la Peira",451
"2006-2010",8,"Nou Barris",47,"Can Peguera",65
"2006-2010",8,"Nou Barris",48,"la Guineueta",331
"2006-2010",8,"Nou Barris",49,"Canyelles",154
"2006-2010",8,"Nou Barris",50,"les Roquetes",606
"2006-2010",8,"Nou Barris",51,"Verdun",428
"2006-2010",8,"Nou Barris",52,"la Prosperitat",808
"2006-2010",8,"Nou Barris",53,"la Trinitat Nova",287
"2006-2010",8,"Nou Barris",54,"Torre Baró",78
"2006-2010",8,"Nou Barris",55,"Ciutat Meridiana",488
"2006-2010",8,"Nou Barris",56,"Vallbona",81
"2006-2010",9,"Sant Andreu",57,"la Trinitat Vella",450
"2006-2010",9,"Sant Andreu",58,"Baró de Viver",103
"2006-2010",9,"Sant Andreu",59,"el Bon Pastor",625
"2006-2010",9,"Sant Andreu",60,"Sant Andreu",1513
"2006-2010",9,"Sant Andreu",61,"la Sagrera",747
"2006-2010",9,"Sant Andreu",62,"el Congrés i els Indians",356
"2006-2010",9,"Sant Andreu",63,"Navas",504
"2006-2010",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1003
"2006-2010",10,"Sant Martí",65,"el Clot",684
"2006-2010",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",363
"2006-2010",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",219
"2006-2010",10,"Sant Martí",68,"el Poblenou",1030
"2006-2010",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",420
"2006-2010",10,"Sant Martí",70,"el Besòs i el Maresme",712
"2006-2010",10,"Sant Martí",71,"Provençals del Poblenou",590
"2006-2010",10,"Sant Martí",72,"Sant Martí de Provençals",642
"2006-2010",10,"Sant Martí",73,"la Verneda i la Pau",766
"2006-2010",99,"No consta",99,"No consta",5851
"2007-2011",1,"Ciutat Vella",1,"el Raval",1618
"2007-2011",1,"Ciutat Vella",2,"el Barri Gòtic",340
"2007-2011",1,"Ciutat Vella",3,"la Barceloneta",428
"2007-2011",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",591
"2007-2011",2,"Eixample",5,"el Fort Pienc",774
"2007-2011",2,"Eixample",6,"la Sagrada Família",1205
"2007-2011",2,"Eixample",7,"la Dreta de l'Eixample",978
"2007-2011",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1005
"2007-2011",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1288
"2007-2011",2,"Eixample",10,"Sant Antoni",868
"2007-2011",3,"Sants-Montjuïc",11,"el Poble Sec",1311
"2007-2011",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",35
"2007-2011",3,"Sants-Montjuïc",13,"la Marina de Port",975
"2007-2011",3,"Sants-Montjuïc",14,"la Font de la Guatlla",258
"2007-2011",3,"Sants-Montjuïc",15,"Hostafrancs",384
"2007-2011",3,"Sants-Montjuïc",16,"la Bordeta",455
"2007-2011",3,"Sants-Montjuïc",17,"Sants - Badal",623
"2007-2011",3,"Sants-Montjuïc",18,"Sants",1061
"2007-2011",4,"Les Corts",19,"les Corts",993
"2007-2011",4,"Les Corts",20,"la Maternitat i Sant Ramon",470
"2007-2011",4,"Les Corts",21,"Pedralbes",201
"2007-2011",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",85
"2007-2011",5,"Sarrià-Sant Gervasi",23,"Sarrià",659
"2007-2011",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",355
"2007-2011",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",541
"2007-2011",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1126
"2007-2011",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",766
"2007-2011",6,"Gràcia",28,"Vallcarca i els Penitents",363
"2007-2011",6,"Gràcia",29,"el Coll",221
"2007-2011",6,"Gràcia",30,"la Salut",328
"2007-2011",6,"Gràcia",31,"la Vila de Gràcia",1408
"2007-2011",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",810
"2007-2011",7,"Horta-Guinardó",33,"el Baix Guinardó",615
"2007-2011",7,"Horta-Guinardó",34,"Can Baró",242
"2007-2011",7,"Horta-Guinardó",35,"el Guinardó",941
"2007-2011",7,"Horta-Guinardó",36,"la Font d'en Fargues",219
"2007-2011",7,"Horta-Guinardó",37,"el Carmel",1052
"2007-2011",7,"Horta-Guinardó",38,"la Teixonera",370
"2007-2011",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",165
"2007-2011",7,"Horta-Guinardó",40,"Montbau",154
"2007-2011",7,"Horta-Guinardó",41,"la Vall d'Hebron",87
"2007-2011",7,"Horta-Guinardó",42,"la Clota",19
"2007-2011",7,"Horta-Guinardó",43,"Horta",647
"2007-2011",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",617
"2007-2011",8,"Nou Barris",45,"Porta",660
"2007-2011",8,"Nou Barris",46,"el Turó de la Peira",481
"2007-2011",8,"Nou Barris",47,"Can Peguera",79
"2007-2011",8,"Nou Barris",48,"la Guineueta",331
"2007-2011",8,"Nou Barris",49,"Canyelles",163
"2007-2011",8,"Nou Barris",50,"les Roquetes",681
"2007-2011",8,"Nou Barris",51,"Verdun",453
"2007-2011",8,"Nou Barris",52,"la Prosperitat",843
"2007-2011",8,"Nou Barris",53,"la Trinitat Nova",307
"2007-2011",8,"Nou Barris",54,"Torre Baró",83
"2007-2011",8,"Nou Barris",55,"Ciutat Meridiana",501
"2007-2011",8,"Nou Barris",56,"Vallbona",86
"2007-2011",9,"Sant Andreu",57,"la Trinitat Vella",483
"2007-2011",9,"Sant Andreu",58,"Baró de Viver",105
"2007-2011",9,"Sant Andreu",59,"el Bon Pastor",594
"2007-2011",9,"Sant Andreu",60,"Sant Andreu",1564
"2007-2011",9,"Sant Andreu",61,"la Sagrera",793
"2007-2011",9,"Sant Andreu",62,"el Congrés i els Indians",376
"2007-2011",9,"Sant Andreu",63,"Navas",536
"2007-2011",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1025
"2007-2011",10,"Sant Martí",65,"el Clot",684
"2007-2011",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",377
"2007-2011",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",231
"2007-2011",10,"Sant Martí",68,"el Poblenou",1070
"2007-2011",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",448
"2007-2011",10,"Sant Martí",70,"el Besòs i el Maresme",765
"2007-2011",10,"Sant Martí",71,"Provençals del Poblenou",621
"2007-2011",10,"Sant Martí",72,"Sant Martí de Provençals",681
"2007-2011",10,"Sant Martí",73,"la Verneda i la Pau",789
"2007-2011",99,"No consta",99,"No consta",2908
"2008-2012",1,"Ciutat Vella",1,"el Raval",1653
"2008-2012",1,"Ciutat Vella",2,"el Barri Gòtic",317
"2008-2012",1,"Ciutat Vella",3,"la Barceloneta",414
"2008-2012",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",593
"2008-2012",2,"Eixample",5,"el Fort Pienc",767
"2008-2012",2,"Eixample",6,"la Sagrada Família",1210
"2008-2012",2,"Eixample",7,"la Dreta de l'Eixample",941
"2008-2012",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",937
"2008-2012",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1297
"2008-2012",2,"Eixample",10,"Sant Antoni",844
"2008-2012",3,"Sants-Montjuïc",11,"el Poble Sec",1324
"2008-2012",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",40
"2008-2012",3,"Sants-Montjuïc",13,"la Marina de Port",940
"2008-2012",3,"Sants-Montjuïc",14,"la Font de la Guatlla",246
"2008-2012",3,"Sants-Montjuïc",15,"Hostafrancs",374
"2008-2012",3,"Sants-Montjuïc",16,"la Bordeta",464
"2008-2012",3,"Sants-Montjuïc",17,"Sants - Badal",634
"2008-2012",3,"Sants-Montjuïc",18,"Sants",1049
"2008-2012",4,"Les Corts",19,"les Corts",978
"2008-2012",4,"Les Corts",20,"la Maternitat i Sant Ramon",487
"2008-2012",4,"Les Corts",21,"Pedralbes",190
"2008-2012",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",81
"2008-2012",5,"Sarrià-Sant Gervasi",23,"Sarrià",667
"2008-2012",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",349
"2008-2012",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",531
"2008-2012",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1065
