"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitats","Nombre"
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Costa Rica",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Costa Rica",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Costa Rica",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Costa Rica",0
2019,1,"Ciutat Vella",1,"el Raval","Dinamarca",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Dinamarca",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Dinamarca",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dinamarca",0
2019,2,"Eixample",5,"el Fort Pienc","Dinamarca",0
2019,2,"Eixample",6,"la Sagrada Família","Dinamarca",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Dinamarca",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dinamarca",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dinamarca",0
2019,2,"Eixample",10,"Sant Antoni","Dinamarca",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Dinamarca",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dinamarca",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Dinamarca",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dinamarca",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Dinamarca",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Dinamarca",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Dinamarca",0
2019,3,"Sants-Montjuïc",18,"Sants","Dinamarca",0
2019,4,"Les Corts",19,"les Corts","Dinamarca",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dinamarca",0
2019,4,"Les Corts",21,"Pedralbes","Dinamarca",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dinamarca",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dinamarca",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dinamarca",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dinamarca",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dinamarca",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dinamarca",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Dinamarca",0
2019,6,"Gràcia",29,"el Coll","Dinamarca",0
2019,6,"Gràcia",30,"la Salut","Dinamarca",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Dinamarca",1
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dinamarca",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Dinamarca",0
2019,7,"Horta-Guinardó",34,"Can Baró","Dinamarca",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Dinamarca",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dinamarca",0
2019,7,"Horta-Guinardó",37,"el Carmel","Dinamarca",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Dinamarca",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dinamarca",0
2019,7,"Horta-Guinardó",40,"Montbau","Dinamarca",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dinamarca",0
2019,7,"Horta-Guinardó",42,"la Clota","Dinamarca",0
2019,7,"Horta-Guinardó",43,"Horta","Dinamarca",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dinamarca",0
2019,8,"Nou Barris",45,"Porta","Dinamarca",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Dinamarca",0
2019,8,"Nou Barris",47,"Can Peguera","Dinamarca",0
2019,8,"Nou Barris",48,"la Guineueta","Dinamarca",0
2019,8,"Nou Barris",49,"Canyelles","Dinamarca",0
2019,8,"Nou Barris",50,"les Roquetes","Dinamarca",0
2019,8,"Nou Barris",51,"Verdun","Dinamarca",0
2019,8,"Nou Barris",52,"la Prosperitat","Dinamarca",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Dinamarca",0
2019,8,"Nou Barris",54,"Torre Baró","Dinamarca",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Dinamarca",0
2019,8,"Nou Barris",56,"Vallbona","Dinamarca",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Dinamarca",0
2019,9,"Sant Andreu",58,"Baró de Viver","Dinamarca",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Dinamarca",0
2019,9,"Sant Andreu",60,"Sant Andreu","Dinamarca",0
2019,9,"Sant Andreu",61,"la Sagrera","Dinamarca",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Dinamarca",0
2019,9,"Sant Andreu",63,"Navas","Dinamarca",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dinamarca",0
2019,10,"Sant Martí",65,"el Clot","Dinamarca",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dinamarca",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dinamarca",0
2019,10,"Sant Martí",68,"el Poblenou","Dinamarca",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dinamarca",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Dinamarca",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Dinamarca",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Dinamarca",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Dinamarca",0
2019,1,"Ciutat Vella",1,"el Raval","Guinea Equatorial",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Guinea Equatorial",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Guinea Equatorial",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Guinea Equatorial",0
2019,2,"Eixample",5,"el Fort Pienc","Guinea Equatorial",0
2019,2,"Eixample",6,"la Sagrada Família","Guinea Equatorial",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Guinea Equatorial",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Guinea Equatorial",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Guinea Equatorial",0
2019,2,"Eixample",10,"Sant Antoni","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Guinea Equatorial",0
2019,3,"Sants-Montjuïc",18,"Sants","Guinea Equatorial",0
2019,4,"Les Corts",19,"les Corts","Guinea Equatorial",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Guinea Equatorial",0
2019,4,"Les Corts",21,"Pedralbes","Guinea Equatorial",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Guinea Equatorial",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Guinea Equatorial",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Guinea Equatorial",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Guinea Equatorial",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Guinea Equatorial",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Guinea Equatorial",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Guinea Equatorial",0
2019,6,"Gràcia",29,"el Coll","Guinea Equatorial",0
2019,6,"Gràcia",30,"la Salut","Guinea Equatorial",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Guinea Equatorial",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Guinea Equatorial",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Guinea Equatorial",0
2019,7,"Horta-Guinardó",34,"Can Baró","Guinea Equatorial",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Guinea Equatorial",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Guinea Equatorial",0
2019,7,"Horta-Guinardó",37,"el Carmel","Guinea Equatorial",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Guinea Equatorial",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Guinea Equatorial",0
2019,7,"Horta-Guinardó",40,"Montbau","Guinea Equatorial",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Guinea Equatorial",0
2019,7,"Horta-Guinardó",42,"la Clota","Guinea Equatorial",0
2019,7,"Horta-Guinardó",43,"Horta","Guinea Equatorial",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Guinea Equatorial",0
2019,8,"Nou Barris",45,"Porta","Guinea Equatorial",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Guinea Equatorial",0
2019,8,"Nou Barris",47,"Can Peguera","Guinea Equatorial",0
2019,8,"Nou Barris",48,"la Guineueta","Guinea Equatorial",0
2019,8,"Nou Barris",49,"Canyelles","Guinea Equatorial",0
2019,8,"Nou Barris",50,"les Roquetes","Guinea Equatorial",0
2019,8,"Nou Barris",51,"Verdun","Guinea Equatorial",0
2019,8,"Nou Barris",52,"la Prosperitat","Guinea Equatorial",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Guinea Equatorial",0
2019,8,"Nou Barris",54,"Torre Baró","Guinea Equatorial",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Guinea Equatorial",0
2019,8,"Nou Barris",56,"Vallbona","Guinea Equatorial",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Guinea Equatorial",0
2019,9,"Sant Andreu",58,"Baró de Viver","Guinea Equatorial",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Guinea Equatorial",0
2019,9,"Sant Andreu",60,"Sant Andreu","Guinea Equatorial",0
2019,9,"Sant Andreu",61,"la Sagrera","Guinea Equatorial",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Guinea Equatorial",0
2019,9,"Sant Andreu",63,"Navas","Guinea Equatorial",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Guinea Equatorial",0
2019,10,"Sant Martí",65,"el Clot","Guinea Equatorial",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Guinea Equatorial",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Guinea Equatorial",0
2019,10,"Sant Martí",68,"el Poblenou","Guinea Equatorial",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Guinea Equatorial",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Guinea Equatorial",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Guinea Equatorial",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Guinea Equatorial",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Guinea Equatorial",1
2019,1,"Ciutat Vella",1,"el Raval","Guinea-Bissau",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Guinea-Bissau",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Guinea-Bissau",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Guinea-Bissau",0
2019,2,"Eixample",5,"el Fort Pienc","Guinea-Bissau",0
2019,2,"Eixample",6,"la Sagrada Família","Guinea-Bissau",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Guinea-Bissau",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Guinea-Bissau",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Guinea-Bissau",0
2019,2,"Eixample",10,"Sant Antoni","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Guinea-Bissau",0
2019,3,"Sants-Montjuïc",18,"Sants","Guinea-Bissau",0
2019,4,"Les Corts",19,"les Corts","Guinea-Bissau",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Guinea-Bissau",0
2019,4,"Les Corts",21,"Pedralbes","Guinea-Bissau",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Guinea-Bissau",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Guinea-Bissau",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Guinea-Bissau",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Guinea-Bissau",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Guinea-Bissau",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Guinea-Bissau",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Guinea-Bissau",0
2019,6,"Gràcia",29,"el Coll","Guinea-Bissau",0
2019,6,"Gràcia",30,"la Salut","Guinea-Bissau",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Guinea-Bissau",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Guinea-Bissau",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Guinea-Bissau",0
2019,7,"Horta-Guinardó",34,"Can Baró","Guinea-Bissau",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Guinea-Bissau",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Guinea-Bissau",0
2019,7,"Horta-Guinardó",37,"el Carmel","Guinea-Bissau",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Guinea-Bissau",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Guinea-Bissau",0
2019,7,"Horta-Guinardó",40,"Montbau","Guinea-Bissau",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Guinea-Bissau",0
2019,7,"Horta-Guinardó",42,"la Clota","Guinea-Bissau",0
2019,7,"Horta-Guinardó",43,"Horta","Guinea-Bissau",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Guinea-Bissau",0
2019,8,"Nou Barris",45,"Porta","Guinea-Bissau",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Guinea-Bissau",0
2019,8,"Nou Barris",47,"Can Peguera","Guinea-Bissau",0
2019,8,"Nou Barris",48,"la Guineueta","Guinea-Bissau",0
2019,8,"Nou Barris",49,"Canyelles","Guinea-Bissau",0
2019,8,"Nou Barris",50,"les Roquetes","Guinea-Bissau",0
2019,8,"Nou Barris",51,"Verdun","Guinea-Bissau",0
2019,8,"Nou Barris",52,"la Prosperitat","Guinea-Bissau",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Guinea-Bissau",0
2019,8,"Nou Barris",54,"Torre Baró","Guinea-Bissau",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Guinea-Bissau",0
2019,8,"Nou Barris",56,"Vallbona","Guinea-Bissau",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Guinea-Bissau",0
2019,9,"Sant Andreu",58,"Baró de Viver","Guinea-Bissau",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Guinea-Bissau",1
2019,9,"Sant Andreu",60,"Sant Andreu","Guinea-Bissau",0
2019,9,"Sant Andreu",61,"la Sagrera","Guinea-Bissau",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Guinea-Bissau",0
2019,9,"Sant Andreu",63,"Navas","Guinea-Bissau",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Guinea-Bissau",0
2019,10,"Sant Martí",65,"el Clot","Guinea-Bissau",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Guinea-Bissau",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Guinea-Bissau",0
2019,10,"Sant Martí",68,"el Poblenou","Guinea-Bissau",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Guinea-Bissau",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Guinea-Bissau",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Guinea-Bissau",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Guinea-Bissau",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Guinea-Bissau",0
2019,1,"Ciutat Vella",1,"el Raval","Iran",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Iran",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Iran",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Iran",0
2019,2,"Eixample",5,"el Fort Pienc","Iran",0
2019,2,"Eixample",6,"la Sagrada Família","Iran",1
2019,2,"Eixample",7,"la Dreta de l'Eixample","Iran",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Iran",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Iran",0
2019,2,"Eixample",10,"Sant Antoni","Iran",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Iran",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Iran",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Iran",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Iran",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Iran",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Iran",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Iran",0
2019,3,"Sants-Montjuïc",18,"Sants","Iran",0
2019,4,"Les Corts",19,"les Corts","Iran",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Iran",0
2019,4,"Les Corts",21,"Pedralbes","Iran",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Iran",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Iran",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Iran",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Iran",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Iran",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Iran",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Iran",0
2019,6,"Gràcia",29,"el Coll","Iran",0
2019,6,"Gràcia",30,"la Salut","Iran",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Iran",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Iran",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Iran",0
2019,7,"Horta-Guinardó",34,"Can Baró","Iran",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Iran",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Iran",0
2019,7,"Horta-Guinardó",37,"el Carmel","Iran",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Iran",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Iran",0
2019,7,"Horta-Guinardó",40,"Montbau","Iran",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Iran",0
2019,7,"Horta-Guinardó",42,"la Clota","Iran",0
2019,7,"Horta-Guinardó",43,"Horta","Iran",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Iran",0
2019,8,"Nou Barris",45,"Porta","Iran",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Iran",0
2019,8,"Nou Barris",47,"Can Peguera","Iran",0
2019,8,"Nou Barris",48,"la Guineueta","Iran",0
2019,8,"Nou Barris",49,"Canyelles","Iran",0
2019,8,"Nou Barris",50,"les Roquetes","Iran",0
2019,8,"Nou Barris",51,"Verdun","Iran",0
2019,8,"Nou Barris",52,"la Prosperitat","Iran",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Iran",0
2019,8,"Nou Barris",54,"Torre Baró","Iran",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Iran",0
2019,8,"Nou Barris",56,"Vallbona","Iran",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Iran",0
2019,9,"Sant Andreu",58,"Baró de Viver","Iran",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Iran",0
2019,9,"Sant Andreu",60,"Sant Andreu","Iran",0
2019,9,"Sant Andreu",61,"la Sagrera","Iran",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Iran",0
2019,9,"Sant Andreu",63,"Navas","Iran",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Iran",0
2019,10,"Sant Martí",65,"el Clot","Iran",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Iran",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Iran",0
2019,10,"Sant Martí",68,"el Poblenou","Iran",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Iran",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Iran",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Iran",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Iran",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Iran",0
2019,1,"Ciutat Vella",1,"el Raval","Irlanda",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Irlanda",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Irlanda",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Irlanda",0
2019,2,"Eixample",5,"el Fort Pienc","Irlanda",0
2019,2,"Eixample",6,"la Sagrada Família","Irlanda",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Irlanda",1
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Irlanda",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Irlanda",0
2019,2,"Eixample",10,"Sant Antoni","Irlanda",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Irlanda",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Irlanda",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Irlanda",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Irlanda",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Irlanda",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Irlanda",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Irlanda",0
2019,3,"Sants-Montjuïc",18,"Sants","Irlanda",0
2019,4,"Les Corts",19,"les Corts","Irlanda",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Irlanda",0
2019,4,"Les Corts",21,"Pedralbes","Irlanda",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Irlanda",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Irlanda",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Irlanda",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Irlanda",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Irlanda",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Irlanda",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Irlanda",0
2019,6,"Gràcia",29,"el Coll","Irlanda",0
2019,6,"Gràcia",30,"la Salut","Irlanda",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Irlanda",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Irlanda",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Irlanda",0
2019,7,"Horta-Guinardó",34,"Can Baró","Irlanda",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Irlanda",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Irlanda",0
2019,7,"Horta-Guinardó",37,"el Carmel","Irlanda",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Irlanda",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Irlanda",0
2019,7,"Horta-Guinardó",40,"Montbau","Irlanda",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Irlanda",0
2019,7,"Horta-Guinardó",42,"la Clota","Irlanda",0
2019,7,"Horta-Guinardó",43,"Horta","Irlanda",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Irlanda",0
2019,8,"Nou Barris",45,"Porta","Irlanda",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Irlanda",0
2019,8,"Nou Barris",47,"Can Peguera","Irlanda",0
2019,8,"Nou Barris",48,"la Guineueta","Irlanda",0
2019,8,"Nou Barris",49,"Canyelles","Irlanda",0
2019,8,"Nou Barris",50,"les Roquetes","Irlanda",0
2019,8,"Nou Barris",51,"Verdun","Irlanda",0
2019,8,"Nou Barris",52,"la Prosperitat","Irlanda",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Irlanda",0
2019,8,"Nou Barris",54,"Torre Baró","Irlanda",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Irlanda",0
2019,8,"Nou Barris",56,"Vallbona","Irlanda",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Irlanda",0
2019,9,"Sant Andreu",58,"Baró de Viver","Irlanda",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Irlanda",0
2019,9,"Sant Andreu",60,"Sant Andreu","Irlanda",0
2019,9,"Sant Andreu",61,"la Sagrera","Irlanda",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Irlanda",0
2019,9,"Sant Andreu",63,"Navas","Irlanda",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Irlanda",0
2019,10,"Sant Martí",65,"el Clot","Irlanda",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Irlanda",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Irlanda",0
2019,10,"Sant Martí",68,"el Poblenou","Irlanda",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Irlanda",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Irlanda",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Irlanda",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Irlanda",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Irlanda",0
2019,1,"Ciutat Vella",1,"el Raval","Mali",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Mali",1
2019,1,"Ciutat Vella",3,"la Barceloneta","Mali",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Mali",0
2019,2,"Eixample",5,"el Fort Pienc","Mali",0
2019,2,"Eixample",6,"la Sagrada Família","Mali",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Mali",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Mali",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Mali",0
2019,2,"Eixample",10,"Sant Antoni","Mali",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Mali",0
