"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Edat_quinquennal","Nombre"
2020,2,"Eixample",10,"Sant Antoni","Dona","Espanyola","100 anys i més",25
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Espanyola","100 anys i més",12
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Espanyola","100 anys i més",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Espanyola","100 anys i més",8
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Espanyola","100 anys i més",10
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Espanyola","100 anys i més",5
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Espanyola","100 anys i més",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Espanyola","100 anys i més",5
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Espanyola","100 anys i més",15
2020,4,"Les Corts",19,"les Corts","Dona","Espanyola","100 anys i més",27
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Espanyola","100 anys i més",15
2020,4,"Les Corts",21,"Pedralbes","Dona","Espanyola","100 anys i més",8
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Espanyola","100 anys i més",2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Espanyola","100 anys i més",29
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Espanyola","100 anys i més",15
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Espanyola","100 anys i més",19
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Espanyola","100 anys i més",44
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Espanyola","100 anys i més",18
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Espanyola","100 anys i més",12
2020,6,"Gràcia",29,"el Coll","Dona","Espanyola","100 anys i més",4
2020,6,"Gràcia",30,"la Salut","Dona","Espanyola","100 anys i més",9
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Espanyola","100 anys i més",17
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Espanyola","100 anys i més",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Espanyola","100 anys i més",18
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Espanyola","100 anys i més",4
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Espanyola","100 anys i més",15
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Espanyola","100 anys i més",11
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Espanyola","100 anys i més",3
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Espanyola","100 anys i més",4
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Espanyola","100 anys i més",4
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Espanyola","100 anys i més",5
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Espanyola","100 anys i més",3
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Espanyola","100 anys i més",0
2020,7,"Horta-Guinardó",43,"Horta","Dona","Espanyola","100 anys i més",7
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Espanyola","100 anys i més",9
2020,8,"Nou Barris",45,"Porta","Dona","Espanyola","100 anys i més",7
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Espanyola","100 anys i més",2
2020,8,"Nou Barris",47,"Can Peguera","Dona","Espanyola","100 anys i més",0
2020,8,"Nou Barris",48,"la Guineueta","Dona","Espanyola","100 anys i més",4
2020,8,"Nou Barris",49,"Canyelles","Dona","Espanyola","100 anys i més",0
2020,8,"Nou Barris",50,"les Roquetes","Dona","Espanyola","100 anys i més",1
2020,8,"Nou Barris",51,"Verdun","Dona","Espanyola","100 anys i més",8
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Espanyola","100 anys i més",8
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Espanyola","100 anys i més",2
2020,8,"Nou Barris",54,"Torre Baró","Dona","Espanyola","100 anys i més",2
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Espanyola","100 anys i més",0
2020,8,"Nou Barris",56,"Vallbona","Dona","Espanyola","100 anys i més",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Espanyola","100 anys i més",2
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Espanyola","100 anys i més",0
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Espanyola","100 anys i més",2
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Espanyola","100 anys i més",15
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Espanyola","100 anys i més",12
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Espanyola","100 anys i més",5
2020,9,"Sant Andreu",63,"Navas","Dona","Espanyola","100 anys i més",7
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Espanyola","100 anys i més",19
2020,10,"Sant Martí",65,"el Clot","Dona","Espanyola","100 anys i més",6
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Espanyola","100 anys i més",8
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Espanyola","100 anys i més",1
2020,10,"Sant Martí",68,"el Poblenou","Dona","Espanyola","100 anys i més",8
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Espanyola","100 anys i més",2
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Espanyola","100 anys i més",7
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Espanyola","100 anys i més",3
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Espanyola","100 anys i més",6
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Espanyola","100 anys i més",11
2020,1,"Ciutat Vella",1,"el Raval","Home","Espanyola","0-4 anys",407
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Espanyola","0-4 anys",123
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Espanyola","0-4 anys",118
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Espanyola","0-4 anys",227
2020,2,"Eixample",5,"el Fort Pienc","Home","Espanyola","0-4 anys",446
2020,2,"Eixample",6,"la Sagrada Família","Home","Espanyola","0-4 anys",680
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Espanyola","0-4 anys",642
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Espanyola","0-4 anys",600
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Espanyola","0-4 anys",847
2020,2,"Eixample",10,"Sant Antoni","Home","Espanyola","0-4 anys",556
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Espanyola","0-4 anys",448
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Espanyola","0-4 anys",33
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Espanyola","0-4 anys",485
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Espanyola","0-4 anys",135
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Espanyola","0-4 anys",238
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Espanyola","0-4 anys",350
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Espanyola","0-4 anys",373
2020,3,"Sants-Montjuïc",18,"Sants","Home","Espanyola","0-4 anys",671
2020,4,"Les Corts",19,"les Corts","Home","Espanyola","0-4 anys",847
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Espanyola","0-4 anys",390
2020,4,"Les Corts",21,"Pedralbes","Home","Espanyola","0-4 anys",169
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Espanyola","0-4 anys",106
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Espanyola","0-4 anys",492
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Espanyola","0-4 anys",342
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Espanyola","0-4 anys",483
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Espanyola","0-4 anys",880
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Espanyola","0-4 anys",580
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Espanyola","0-4 anys",245
2020,6,"Gràcia",29,"el Coll","Home","Espanyola","0-4 anys",111
2020,6,"Gràcia",30,"la Salut","Home","Espanyola","0-4 anys",222
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Espanyola","0-4 anys",888
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Espanyola","0-4 anys",581
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Espanyola","0-4 anys",395
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Espanyola","0-4 anys",141
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Espanyola","0-4 anys",607
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Espanyola","0-4 anys",154
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Espanyola","0-4 anys",451
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Espanyola","0-4 anys",172
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Espanyola","0-4 anys",118
2020,7,"Horta-Guinardó",40,"Montbau","Home","Espanyola","0-4 anys",81
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Espanyola","0-4 anys",97
2020,7,"Horta-Guinardó",42,"la Clota","Home","Espanyola","0-4 anys",26
2020,7,"Horta-Guinardó",43,"Horta","Home","Espanyola","0-4 anys",425
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Espanyola","0-4 anys",349
2020,8,"Nou Barris",45,"Porta","Home","Espanyola","0-4 anys",376
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Espanyola","0-4 anys",272
2020,8,"Nou Barris",47,"Can Peguera","Home","Espanyola","0-4 anys",30
2020,8,"Nou Barris",48,"la Guineueta","Home","Espanyola","0-4 anys",250
2020,8,"Nou Barris",49,"Canyelles","Home","Espanyola","0-4 anys",111
2020,8,"Nou Barris",50,"les Roquetes","Home","Espanyola","0-4 anys",254
2020,8,"Nou Barris",51,"Verdun","Home","Espanyola","0-4 anys",185
2020,8,"Nou Barris",52,"la Prosperitat","Home","Espanyola","0-4 anys",385
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Espanyola","0-4 anys",107
2020,8,"Nou Barris",54,"Torre Baró","Home","Espanyola","0-4 anys",61
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Espanyola","0-4 anys",187
2020,8,"Nou Barris",56,"Vallbona","Home","Espanyola","0-4 anys",22
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Espanyola","0-4 anys",173
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Espanyola","0-4 anys",54
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Espanyola","0-4 anys",247
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Espanyola","0-4 anys",1113
2020,9,"Sant Andreu",61,"la Sagrera","Home","Espanyola","0-4 anys",532
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Espanyola","0-4 anys",236
2020,9,"Sant Andreu",63,"Navas","Home","Espanyola","0-4 anys",357
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Espanyola","0-4 anys",566
2020,10,"Sant Martí",65,"el Clot","Home","Espanyola","0-4 anys",436
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Espanyola","0-4 anys",292
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Espanyola","0-4 anys",145
2020,10,"Sant Martí",68,"el Poblenou","Home","Espanyola","0-4 anys",643
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Espanyola","0-4 anys",325
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Espanyola","0-4 anys",280
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Espanyola","0-4 anys",418
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Espanyola","0-4 anys",378
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Espanyola","0-4 anys",434
2020,1,"Ciutat Vella",1,"el Raval","Home","Espanyola","5-9 anys",559
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Espanyola","5-9 anys",137
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Espanyola","5-9 anys",129
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Espanyola","5-9 anys",229
2020,2,"Eixample",5,"el Fort Pienc","Home","Espanyola","5-9 anys",508
2020,2,"Eixample",6,"la Sagrada Família","Home","Espanyola","5-9 anys",717
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Espanyola","5-9 anys",676
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Espanyola","5-9 anys",610
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Espanyola","5-9 anys",837
2020,2,"Eixample",10,"Sant Antoni","Home","Espanyola","5-9 anys",568
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Espanyola","5-9 anys",545
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Espanyola","5-9 anys",21
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Espanyola","5-9 anys",544
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Espanyola","5-9 anys",137
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Espanyola","5-9 anys",245
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Espanyola","5-9 anys",328
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Espanyola","5-9 anys",342
2020,3,"Sants-Montjuïc",18,"Sants","Home","Espanyola","5-9 anys",661
2020,4,"Les Corts",19,"les Corts","Home","Espanyola","5-9 anys",846
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Espanyola","5-9 anys",457
2020,4,"Les Corts",21,"Pedralbes","Home","Espanyola","5-9 anys",263
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Espanyola","5-9 anys",138
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Espanyola","5-9 anys",691
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Espanyola","5-9 anys",448
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Espanyola","5-9 anys",615
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Espanyola","5-9 anys",936
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Espanyola","5-9 anys",608
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Espanyola","5-9 anys",318
2020,6,"Gràcia",29,"el Coll","Home","Espanyola","5-9 anys",149
2020,6,"Gràcia",30,"la Salut","Home","Espanyola","5-9 anys",258
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Espanyola","5-9 anys",817
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Espanyola","5-9 anys",584
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Espanyola","5-9 anys",426
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Espanyola","5-9 anys",135
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Espanyola","5-9 anys",656
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Espanyola","5-9 anys",202
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Espanyola","5-9 anys",582
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Espanyola","5-9 anys",196
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Espanyola","5-9 anys",117
2020,7,"Horta-Guinardó",40,"Montbau","Home","Espanyola","5-9 anys",85
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Espanyola","5-9 anys",98
2020,7,"Horta-Guinardó",42,"la Clota","Home","Espanyola","5-9 anys",24
2020,7,"Horta-Guinardó",43,"Horta","Home","Espanyola","5-9 anys",505
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Espanyola","5-9 anys",428
2020,8,"Nou Barris",45,"Porta","Home","Espanyola","5-9 anys",417
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Espanyola","5-9 anys",275
2020,8,"Nou Barris",47,"Can Peguera","Home","Espanyola","5-9 anys",47
2020,8,"Nou Barris",48,"la Guineueta","Home","Espanyola","5-9 anys",283
2020,8,"Nou Barris",49,"Canyelles","Home","Espanyola","5-9 anys",125
2020,8,"Nou Barris",50,"les Roquetes","Home","Espanyola","5-9 anys",293
2020,8,"Nou Barris",51,"Verdun","Home","Espanyola","5-9 anys",201
2020,8,"Nou Barris",52,"la Prosperitat","Home","Espanyola","5-9 anys",449
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Espanyola","5-9 anys",130
2020,8,"Nou Barris",54,"Torre Baró","Home","Espanyola","5-9 anys",69
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Espanyola","5-9 anys",200
2020,8,"Nou Barris",56,"Vallbona","Home","Espanyola","5-9 anys",36
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Espanyola","5-9 anys",205
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Espanyola","5-9 anys",57
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Espanyola","5-9 anys",336
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Espanyola","5-9 anys",1240
2020,9,"Sant Andreu",61,"la Sagrera","Home","Espanyola","5-9 anys",539
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Espanyola","5-9 anys",267
2020,9,"Sant Andreu",63,"Navas","Home","Espanyola","5-9 anys",360
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Espanyola","5-9 anys",574
2020,10,"Sant Martí",65,"el Clot","Home","Espanyola","5-9 anys",459
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Espanyola","5-9 anys",260
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Espanyola","5-9 anys",190
2020,10,"Sant Martí",68,"el Poblenou","Home","Espanyola","5-9 anys",734
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Espanyola","5-9 anys",348
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Espanyola","5-9 anys",429
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Espanyola","5-9 anys",413
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Espanyola","5-9 anys",476
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Espanyola","5-9 anys",481
2020,1,"Ciutat Vella",1,"el Raval","Home","Espanyola","10-14 anys",689
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Espanyola","10-14 anys",151
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Espanyola","10-14 anys",150
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Espanyola","10-14 anys",257
2020,2,"Eixample",5,"el Fort Pienc","Home","Espanyola","10-14 anys",520
2020,2,"Eixample",6,"la Sagrada Família","Home","Espanyola","10-14 anys",729
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Espanyola","10-14 anys",728
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Espanyola","10-14 anys",680
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Espanyola","10-14 anys",895
2020,2,"Eixample",10,"Sant Antoni","Home","Espanyola","10-14 anys",556
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Espanyola","10-14 anys",577
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Espanyola","10-14 anys",14
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Espanyola","10-14 anys",680
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Espanyola","10-14 anys",150
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Espanyola","10-14 anys",230
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Espanyola","10-14 anys",328
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Espanyola","10-14 anys",390
2020,3,"Sants-Montjuïc",18,"Sants","Home","Espanyola","10-14 anys",687
2020,4,"Les Corts",19,"les Corts","Home","Espanyola","10-14 anys",819
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Espanyola","10-14 anys",433
2020,4,"Les Corts",21,"Pedralbes","Home","Espanyola","10-14 anys",280
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Espanyola","10-14 anys",141
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Espanyola","10-14 anys",704
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Espanyola","10-14 anys",532
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Espanyola","10-14 anys",683
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Espanyola","10-14 anys",1191
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Espanyola","10-14 anys",701
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Espanyola","10-14 anys",375
2020,6,"Gràcia",29,"el Coll","Home","Espanyola","10-14 anys",160
2020,6,"Gràcia",30,"la Salut","Home","Espanyola","10-14 anys",244
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Espanyola","10-14 anys",776
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Espanyola","10-14 anys",569
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Espanyola","10-14 anys",455
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Espanyola","10-14 anys",173
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Espanyola","10-14 anys",696
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Espanyola","10-14 anys",244
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Espanyola","10-14 anys",635
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Espanyola","10-14 anys",212
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Espanyola","10-14 anys",112
