"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2010-2014",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",682.2
"2010-2014",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",783.6
"2010-2014",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",757.6
"2010-2014",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",726.2
"2010-2014",6,"Gràcia",28,"Vallcarca i els Penitents",816.4
"2010-2014",6,"Gràcia",29,"el Coll",697.6
"2010-2014",6,"Gràcia",30,"la Salut",868.3
"2010-2014",6,"Gràcia",31,"la Vila de Gràcia",815.8
"2010-2014",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",774.4
"2010-2014",7,"Horta-Guinardó",33,"el Baix Guinardó",807.2
"2010-2014",7,"Horta-Guinardó",34,"Can Baró",826.2
"2010-2014",7,"Horta-Guinardó",35,"el Guinardó",696.8
"2010-2014",7,"Horta-Guinardó",36,"la Font d'en Fargues",913.7
"2010-2014",7,"Horta-Guinardó",37,"el Carmel",712.9
"2010-2014",7,"Horta-Guinardó",38,"la Teixonera",767.2
"2010-2014",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",884.9
"2010-2014",7,"Horta-Guinardó",40,"Montbau",1110.7
"2010-2014",7,"Horta-Guinardó",41,"la Vall d'Hebron",781.3
"2010-2014",7,"Horta-Guinardó",42,"la Clota",814.4
"2010-2014",7,"Horta-Guinardó",43,"Horta",859.9
"2010-2014",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",778.3
"2010-2014",8,"Nou Barris",45,"Porta",712.1
"2010-2014",8,"Nou Barris",46,"el Turó de la Peira",641.7
"2010-2014",8,"Nou Barris",47,"Can Peguera",805.9
"2010-2014",8,"Nou Barris",48,"la Guineueta",778.4
"2010-2014",8,"Nou Barris",49,"Canyelles",827.0
"2010-2014",8,"Nou Barris",50,"les Roquetes",800.1
"2010-2014",8,"Nou Barris",51,"Verdun",641.9
"2010-2014",8,"Nou Barris",52,"la Prosperitat",699.9
"2010-2014",8,"Nou Barris",53,"la Trinitat Nova",955.2
"2010-2014",8,"Nou Barris",54,"Torre Baró",809.4
"2010-2014",8,"Nou Barris",55,"Ciutat Meridiana",713.3
"2010-2014",8,"Nou Barris",56,"Vallbona",1306.5
"2010-2014",9,"Sant Andreu",57,"la Trinitat Vella",662.5
"2010-2014",9,"Sant Andreu",58,"Baró de Viver",778.7
"2010-2014",9,"Sant Andreu",59,"el Bon Pastor",820.3
"2010-2014",9,"Sant Andreu",60,"Sant Andreu",722.8
"2010-2014",9,"Sant Andreu",61,"la Sagrera",713.3
"2010-2014",9,"Sant Andreu",62,"el Congrés i els Indians",651.9
"2010-2014",9,"Sant Andreu",63,"Navas",645.2
"2010-2014",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",742.4
"2010-2014",10,"Sant Martí",65,"el Clot",691.9
"2010-2014",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",897.4
"2010-2014",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",727.8
"2010-2014",10,"Sant Martí",68,"el Poblenou",804.0
"2010-2014",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",715.4
"2010-2014",10,"Sant Martí",70,"el Besòs i el Maresme",803.6
"2010-2014",10,"Sant Martí",71,"Provençals del Poblenou",694.9
"2010-2014",10,"Sant Martí",72,"Sant Martí de Provençals",747.9
"2010-2014",10,"Sant Martí",73,"la Verneda i la Pau",788.7
"2011-2015",1,"Ciutat Vella",1,"el Raval",711.4
"2011-2015",1,"Ciutat Vella",2,"el Barri Gòtic",784.1
"2011-2015",1,"Ciutat Vella",3,"la Barceloneta",776.5
"2011-2015",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",682.1
"2011-2015",2,"Eixample",5,"el Fort Pienc",669.9
"2011-2015",2,"Eixample",6,"la Sagrada Família",640.8
"2011-2015",2,"Eixample",7,"la Dreta de l'Eixample",759.7
"2011-2015",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",645.5
"2011-2015",2,"Eixample",9,"la Nova Esquerra de l'Eixample",580.1
"2011-2015",2,"Eixample",10,"Sant Antoni",618.4
"2011-2015",3,"Sants-Montjuïc",11,"el Poble Sec",686.9
"2011-2015",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1127.3
"2011-2015",3,"Sants-Montjuïc",13,"la Marina de Port",640.1
"2011-2015",3,"Sants-Montjuïc",14,"la Font de la Guatlla",877.7
"2011-2015",3,"Sants-Montjuïc",15,"Hostafrancs",643.6
"2011-2015",3,"Sants-Montjuïc",16,"la Bordeta",641.7
"2011-2015",3,"Sants-Montjuïc",17,"Sants - Badal",603.2
"2011-2015",3,"Sants-Montjuïc",18,"Sants",688.0
"2011-2015",4,"Les Corts",19,"les Corts",610.6
"2011-2015",4,"Les Corts",20,"la Maternitat i Sant Ramon",533.3
"2011-2015",4,"Les Corts",21,"Pedralbes",544.7
"2011-2015",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",978.4
"2011-2015",5,"Sarrià-Sant Gervasi",23,"Sarrià",666.6
"2011-2015",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",564.4
"2011-2015",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",641.9
"2011-2015",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",620.9
"2011-2015",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",602.2
"2011-2015",6,"Gràcia",28,"Vallcarca i els Penitents",662.3
"2011-2015",6,"Gràcia",29,"el Coll",586.9
"2011-2015",6,"Gràcia",30,"la Salut",708.0
"2011-2015",6,"Gràcia",31,"la Vila de Gràcia",682.5
"2011-2015",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",654.8
"2011-2015",7,"Horta-Guinardó",33,"el Baix Guinardó",689.5
"2011-2015",7,"Horta-Guinardó",34,"Can Baró",686.1
"2011-2015",7,"Horta-Guinardó",35,"el Guinardó",590.3
"2011-2015",7,"Horta-Guinardó",36,"la Font d'en Fargues",752.7
"2011-2015",7,"Horta-Guinardó",37,"el Carmel",587.5
"2011-2015",7,"Horta-Guinardó",38,"la Teixonera",637.6
"2011-2015",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",796.8
"2011-2015",7,"Horta-Guinardó",40,"Montbau",868.3
"2011-2015",7,"Horta-Guinardó",41,"la Vall d'Hebron",617.2
"2011-2015",7,"Horta-Guinardó",42,"la Clota",756.0
"2011-2015",7,"Horta-Guinardó",43,"Horta",689.5
"2011-2015",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",631.4
"2011-2015",8,"Nou Barris",45,"Porta",605.4
"2011-2015",8,"Nou Barris",46,"el Turó de la Peira",529.8
"2011-2015",8,"Nou Barris",47,"Can Peguera",747.3
"2011-2015",8,"Nou Barris",48,"la Guineueta",646.8
"2011-2015",8,"Nou Barris",49,"Canyelles",718.9
"2011-2015",8,"Nou Barris",50,"les Roquetes",672.4
"2011-2015",8,"Nou Barris",51,"Verdun",551.3
"2011-2015",8,"Nou Barris",52,"la Prosperitat",582.8
"2011-2015",8,"Nou Barris",53,"la Trinitat Nova",869.1
"2011-2015",8,"Nou Barris",54,"Torre Baró",542.6
"2011-2015",8,"Nou Barris",55,"Ciutat Meridiana",583.6
"2011-2015",8,"Nou Barris",56,"Vallbona",1205.8
"2011-2015",9,"Sant Andreu",57,"la Trinitat Vella",519.2
"2011-2015",9,"Sant Andreu",58,"Baró de Viver",568.7
"2011-2015",9,"Sant Andreu",59,"el Bon Pastor",685.6
"2011-2015",9,"Sant Andreu",60,"Sant Andreu",611.7
"2011-2015",9,"Sant Andreu",61,"la Sagrera",612.4
"2011-2015",9,"Sant Andreu",62,"el Congrés i els Indians",546.6
"2011-2015",9,"Sant Andreu",63,"Navas",549.3
"2011-2015",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",614.7
