"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Barcelona ciutat",17747
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Barcelona ciutat",7445
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Barcelona ciutat",4193
2020,9,"Sant Andreu",63,"Navas","Dona","Barcelona ciutat",6026
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Barcelona ciutat",9984
2020,10,"Sant Martí",65,"el Clot","Dona","Barcelona ciutat",7146
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Barcelona ciutat",3688
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Barcelona ciutat",2391
2020,10,"Sant Martí",68,"el Poblenou","Dona","Barcelona ciutat",9705
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Barcelona ciutat",3579
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Barcelona ciutat",5000
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Barcelona ciutat",5881
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Barcelona ciutat",6891
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Barcelona ciutat",6933
2020,1,"Ciutat Vella",1,"el Raval","Dona","Resta Catalunya",1012
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Resta Catalunya",430
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Resta Catalunya",299
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Resta Catalunya",631
2020,2,"Eixample",5,"el Fort Pienc","Dona","Resta Catalunya",1355
2020,2,"Eixample",6,"la Sagrada Família","Dona","Resta Catalunya",2177
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Resta Catalunya",2185
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Resta Catalunya",2080
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Resta Catalunya",2969
2020,2,"Eixample",10,"Sant Antoni","Dona","Resta Catalunya",1567
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Resta Catalunya",1100
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Resta Catalunya",34
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Resta Catalunya",931
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Resta Catalunya",403
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Resta Catalunya",650
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Resta Catalunya",818
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Resta Catalunya",1157
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Resta Catalunya",2028
2020,4,"Les Corts",19,"les Corts","Dona","Resta Catalunya",2762
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Resta Catalunya",1418
2020,4,"Les Corts",21,"Pedralbes","Dona","Resta Catalunya",650
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Resta Catalunya",204
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Resta Catalunya",1293
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Resta Catalunya",801
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Resta Catalunya",1282
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Resta Catalunya",2416
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Resta Catalunya",1545
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Resta Catalunya",711
2020,6,"Gràcia",29,"el Coll","Dona","Resta Catalunya",254
2020,6,"Gràcia",30,"la Salut","Dona","Resta Catalunya",646
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Resta Catalunya",2593
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Resta Catalunya",1812
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Resta Catalunya",1217
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Resta Catalunya",296
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Resta Catalunya",1384
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Resta Catalunya",343
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Resta Catalunya",596
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Resta Catalunya",253
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Resta Catalunya",235
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Resta Catalunya",202
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Resta Catalunya",222
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Resta Catalunya",15
