"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_tipus_propietari","Concepte","Valor"
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",70,"Subjecte físic","Nombre",1044.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",70,"Subjecte jurídic","Nombre",89.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",70,"Comunitat de propietaris","Nombre",2.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",70,"Altres","Nombre",3.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",71,"Subjecte físic","Nombre",962.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",71,"Subjecte jurídic","Nombre",318.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",72,"Subjecte físic","Nombre",1175.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",72,"Subjecte jurídic","Nombre",264.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",72,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",73,"Subjecte físic","Nombre",744.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",73,"Subjecte jurídic","Nombre",55.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",73,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",74,"Subjecte físic","Nombre",464.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",74,"Subjecte jurídic","Nombre",116.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",74,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,"Subjecte físic","Nombre",811.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,"Subjecte jurídic","Nombre",64.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,"Comunitat de propietaris","Nombre",9.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,"Altres","Nombre",2.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,"Subjecte físic","Nombre",1163.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,"Subjecte jurídic","Nombre",64.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,"Altres","Nombre",6.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,"Subjecte físic","Nombre",634.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,"Subjecte jurídic","Nombre",65.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,"Comunitat de propietaris","Nombre",2.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",78,"Subjecte físic","Nombre",657.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",78,"Subjecte jurídic","Nombre",175.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",78,"Altres","Nombre",3.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,"Subjecte físic","Nombre",724.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,"Subjecte jurídic","Nombre",67.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,"Comunitat de propietaris","Nombre",3.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,"Altres","Nombre",3.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",80,"Subjecte físic","Nombre",880.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",80,"Subjecte jurídic","Nombre",52.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",80,"Comunitat de propietaris","Nombre",2.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",80,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",81,"Subjecte físic","Nombre",972.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",81,"Subjecte jurídic","Nombre",80.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",81,"Altres","Nombre",7.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",82,"Subjecte físic","Nombre",1127.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",82,"Subjecte jurídic","Nombre",92.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",82,"Altres","Nombre",2.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,"Subjecte físic","Nombre",1159.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,"Subjecte jurídic","Nombre",70.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,"Comunitat de propietaris","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",84,"Subjecte físic","Nombre",904.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",84,"Subjecte jurídic","Nombre",175.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",84,"Comunitat de propietaris","Nombre",5.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",84,"Altres","Nombre",1.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",85,"Subjecte físic","Nombre",867.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",85,"Subjecte jurídic","Nombre",207.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",86,"Subjecte físic","Nombre",856.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",86,"Subjecte jurídic","Nombre",114.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",86,"Altres","Nombre",3.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,"Subjecte físic","Nombre",2127.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,"Subjecte jurídic","Nombre",128.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,"Comunitat de propietaris","Nombre",2.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,"Altres","Nombre",5.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",88,"Subjecte físic","Nombre",914.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",88,"Subjecte jurídic","Nombre",256.0
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",88,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Subjecte físic","Nombre",876.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Subjecte jurídic","Nombre",70.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Comunitat de propietaris","Nombre",2.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Subjecte físic","Nombre",543.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Subjecte jurídic","Nombre",307.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Subjecte físic","Nombre",624.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Subjecte jurídic","Nombre",133.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Altres","Nombre",3.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Subjecte físic","Nombre",874.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Subjecte jurídic","Nombre",73.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Subjecte físic","Nombre",768.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Subjecte jurídic","Nombre",60.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Altres","Nombre",33.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Subjecte físic","Nombre",802.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Subjecte jurídic","Nombre",78.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Altres","Nombre",3.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Subjecte físic","Nombre",626.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Subjecte jurídic","Nombre",145.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Subjecte físic","Nombre",987.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Subjecte jurídic","Nombre",37.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Subjecte físic","Nombre",642.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Subjecte jurídic","Nombre",161.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Subjecte físic","Nombre",652.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Subjecte jurídic","Nombre",84.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",11,"Subjecte físic","Nombre",737.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",11,"Subjecte jurídic","Nombre",61.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",11,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",12,"Subjecte físic","Nombre",876.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",12,"Subjecte jurídic","Nombre",236.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",12,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",13,"Subjecte físic","Nombre",1086.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",13,"Subjecte jurídic","Nombre",23.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",13,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",13,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",14,"Subjecte físic","Nombre",442.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",14,"Subjecte jurídic","Nombre",24.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",15,"Subjecte físic","Nombre",749.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",15,"Subjecte jurídic","Nombre",24.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",15,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",15,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",16,"Subjecte físic","Nombre",927.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",16,"Subjecte jurídic","Nombre",166.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",16,"Comunitat de propietaris","Nombre",3.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",17,"Subjecte físic","Nombre",877.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",17,"Subjecte jurídic","Nombre",83.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",17,"Comunitat de propietaris","Nombre",3.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",18,"Subjecte físic","Nombre",704.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",18,"Subjecte jurídic","Nombre",30.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",18,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",19,"Subjecte físic","Nombre",820.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",19,"Subjecte jurídic","Nombre",69.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",19,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",19,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",34,"Can Baró",20,"Subjecte físic","Nombre",929.0
2020,7,"Horta-Guinardó",34,"Can Baró",20,"Subjecte jurídic","Nombre",86.0
2020,7,"Horta-Guinardó",34,"Can Baró",21,"Subjecte físic","Nombre",523.0
2020,7,"Horta-Guinardó",34,"Can Baró",21,"Subjecte jurídic","Nombre",38.0
2020,7,"Horta-Guinardó",34,"Can Baró",21,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",34,"Can Baró",21,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",34,"Can Baró",22,"Subjecte físic","Nombre",733.0
2020,7,"Horta-Guinardó",34,"Can Baró",22,"Subjecte jurídic","Nombre",95.0
2020,7,"Horta-Guinardó",34,"Can Baró",23,"Subjecte físic","Nombre",654.0
2020,7,"Horta-Guinardó",34,"Can Baró",23,"Subjecte jurídic","Nombre",33.0
2020,7,"Horta-Guinardó",34,"Can Baró",23,"Altres","Nombre",7.0
2020,7,"Horta-Guinardó",34,"Can Baró",24,"Subjecte físic","Nombre",891.0
2020,7,"Horta-Guinardó",34,"Can Baró",24,"Subjecte jurídic","Nombre",78.0
2020,7,"Horta-Guinardó",34,"Can Baró",24,"Altres","Nombre",3.0
2020,7,"Horta-Guinardó",34,"Can Baró",25,"Subjecte físic","Nombre",710.0
2020,7,"Horta-Guinardó",34,"Can Baró",25,"Subjecte jurídic","Nombre",50.0
2020,7,"Horta-Guinardó",34,"Can Baró",25,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",34,"Can Baró",26,"Subjecte físic","Nombre",691.0
2020,7,"Horta-Guinardó",34,"Can Baró",26,"Subjecte jurídic","Nombre",36.0
2020,7,"Horta-Guinardó",34,"Can Baró",26,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",34,"Can Baró",26,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",27,"Subjecte físic","Nombre",892.0
2020,7,"Horta-Guinardó",35,"el Guinardó",27,"Subjecte jurídic","Nombre",186.0
2020,7,"Horta-Guinardó",35,"el Guinardó",27,"Altres","Nombre",5.0
2020,7,"Horta-Guinardó",35,"el Guinardó",28,"Subjecte físic","Nombre",907.0
2020,7,"Horta-Guinardó",35,"el Guinardó",28,"Subjecte jurídic","Nombre",57.0
2020,7,"Horta-Guinardó",35,"el Guinardó",28,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",28,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",35,"el Guinardó",29,"Subjecte físic","Nombre",735.0
2020,7,"Horta-Guinardó",35,"el Guinardó",29,"Subjecte jurídic","Nombre",77.0
2020,7,"Horta-Guinardó",35,"el Guinardó",29,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",29,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",35,"el Guinardó",30,"Subjecte físic","Nombre",889.0
2020,7,"Horta-Guinardó",35,"el Guinardó",30,"Subjecte jurídic","Nombre",53.0
2020,7,"Horta-Guinardó",35,"el Guinardó",30,"Altres","Nombre",6.0
2020,7,"Horta-Guinardó",35,"el Guinardó",31,"Subjecte físic","Nombre",765.0
2020,7,"Horta-Guinardó",35,"el Guinardó",31,"Subjecte jurídic","Nombre",93.0
2020,7,"Horta-Guinardó",35,"el Guinardó",31,"Altres","Nombre",13.0
2020,7,"Horta-Guinardó",35,"el Guinardó",32,"Subjecte físic","Nombre",1021.0
2020,7,"Horta-Guinardó",35,"el Guinardó",32,"Subjecte jurídic","Nombre",75.0
2020,7,"Horta-Guinardó",35,"el Guinardó",33,"Subjecte físic","Nombre",946.0
2020,7,"Horta-Guinardó",35,"el Guinardó",33,"Subjecte jurídic","Nombre",280.0
2020,7,"Horta-Guinardó",35,"el Guinardó",33,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",35,"el Guinardó",34,"Subjecte físic","Nombre",1272.0
2020,7,"Horta-Guinardó",35,"el Guinardó",34,"Subjecte jurídic","Nombre",142.0
2020,7,"Horta-Guinardó",35,"el Guinardó",34,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",35,"Subjecte físic","Nombre",1122.0
2020,7,"Horta-Guinardó",35,"el Guinardó",35,"Subjecte jurídic","Nombre",96.0
2020,7,"Horta-Guinardó",35,"el Guinardó",35,"Altres","Nombre",7.0
2020,7,"Horta-Guinardó",35,"el Guinardó",36,"Subjecte físic","Nombre",928.0
2020,7,"Horta-Guinardó",35,"el Guinardó",36,"Subjecte jurídic","Nombre",57.0
2020,7,"Horta-Guinardó",35,"el Guinardó",36,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",36,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",37,"Subjecte físic","Nombre",1018.0
2020,7,"Horta-Guinardó",35,"el Guinardó",37,"Subjecte jurídic","Nombre",70.0
2020,7,"Horta-Guinardó",35,"el Guinardó",37,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",38,"Subjecte físic","Nombre",839.0
2020,7,"Horta-Guinardó",35,"el Guinardó",38,"Subjecte jurídic","Nombre",46.0
2020,7,"Horta-Guinardó",35,"el Guinardó",38,"Altres","Nombre",5.0
2020,7,"Horta-Guinardó",35,"el Guinardó",39,"Subjecte físic","Nombre",816.0
2020,7,"Horta-Guinardó",35,"el Guinardó",39,"Subjecte jurídic","Nombre",142.0
2020,7,"Horta-Guinardó",35,"el Guinardó",40,"Subjecte físic","Nombre",804.0
2020,7,"Horta-Guinardó",35,"el Guinardó",40,"Subjecte jurídic","Nombre",171.0
2020,7,"Horta-Guinardó",35,"el Guinardó",40,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",40,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",35,"el Guinardó",41,"Subjecte físic","Nombre",684.0
2020,7,"Horta-Guinardó",35,"el Guinardó",41,"Subjecte jurídic","Nombre",37.0
2020,7,"Horta-Guinardó",35,"el Guinardó",41,"Altres","Nombre",5.0
2020,7,"Horta-Guinardó",35,"el Guinardó",42,"Subjecte físic","Nombre",1034.0
2020,7,"Horta-Guinardó",35,"el Guinardó",42,"Subjecte jurídic","Nombre",149.0
2020,7,"Horta-Guinardó",35,"el Guinardó",42,"Altres","Nombre",3.0
2020,7,"Horta-Guinardó",35,"el Guinardó",43,"Subjecte físic","Nombre",740.0
2020,7,"Horta-Guinardó",35,"el Guinardó",43,"Subjecte jurídic","Nombre",61.0
2020,7,"Horta-Guinardó",35,"el Guinardó",43,"Altres","Nombre",7.0
2020,7,"Horta-Guinardó",35,"el Guinardó",44,"Subjecte físic","Nombre",984.0
2020,7,"Horta-Guinardó",35,"el Guinardó",44,"Subjecte jurídic","Nombre",72.0
2020,7,"Horta-Guinardó",35,"el Guinardó",44,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",35,"el Guinardó",45,"Subjecte físic","Nombre",921.0
2020,7,"Horta-Guinardó",35,"el Guinardó",45,"Subjecte jurídic","Nombre",96.0
2020,7,"Horta-Guinardó",35,"el Guinardó",45,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",46,"Subjecte físic","Nombre",721.0
2020,7,"Horta-Guinardó",35,"el Guinardó",46,"Subjecte jurídic","Nombre",83.0
2020,7,"Horta-Guinardó",35,"el Guinardó",46,"Comunitat de propietaris","Nombre",3.0
2020,7,"Horta-Guinardó",35,"el Guinardó",46,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",35,"el Guinardó",47,"Subjecte físic","Nombre",823.0
2020,7,"Horta-Guinardó",35,"el Guinardó",47,"Subjecte jurídic","Nombre",75.0
2020,7,"Horta-Guinardó",35,"el Guinardó",47,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",47,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",35,"el Guinardó",48,"Subjecte físic","Nombre",745.0
2020,7,"Horta-Guinardó",35,"el Guinardó",48,"Subjecte jurídic","Nombre",35.0
2020,7,"Horta-Guinardó",35,"el Guinardó",48,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",35,"el Guinardó",49,"Subjecte físic","Nombre",758.0
2020,7,"Horta-Guinardó",35,"el Guinardó",49,"Subjecte jurídic","Nombre",36.0
2020,7,"Horta-Guinardó",35,"el Guinardó",49,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",50,"Subjecte físic","Nombre",618.0
2020,7,"Horta-Guinardó",35,"el Guinardó",50,"Subjecte jurídic","Nombre",194.0
2020,7,"Horta-Guinardó",35,"el Guinardó",50,"Altres","Nombre",6.0
2020,7,"Horta-Guinardó",35,"el Guinardó",51,"Subjecte físic","Nombre",1034.0
2020,7,"Horta-Guinardó",35,"el Guinardó",51,"Subjecte jurídic","Nombre",70.0
2020,7,"Horta-Guinardó",35,"el Guinardó",51,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",35,"el Guinardó",51,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,"Subjecte físic","Nombre",859.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,"Subjecte jurídic","Nombre",30.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,"Comunitat de propietaris","Nombre",2.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,"Subjecte físic","Nombre",1033.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,"Subjecte jurídic","Nombre",59.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,"Subjecte físic","Nombre",988.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,"Subjecte jurídic","Nombre",130.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,"Subjecte físic","Nombre",842.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,"Subjecte jurídic","Nombre",35.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,"Comunitat de propietaris","Nombre",5.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,"Altres","Nombre",5.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,"Subjecte físic","Nombre",722.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,"Subjecte jurídic","Nombre",74.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",57,"Subjecte físic","Nombre",701.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",57,"Subjecte jurídic","Nombre",59.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",57,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,"Subjecte físic","Nombre",995.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,"Subjecte jurídic","Nombre",59.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,"Altres","Nombre",3.0
2020,7,"Horta-Guinardó",37,"el Carmel",59,"Subjecte físic","Nombre",740.0
2020,7,"Horta-Guinardó",37,"el Carmel",59,"Subjecte jurídic","Nombre",47.0
2020,7,"Horta-Guinardó",37,"el Carmel",59,"Altres","Nombre",2.0
2020,7,"Horta-Guinardó",37,"el Carmel",60,"Subjecte físic","Nombre",957.0
2020,7,"Horta-Guinardó",37,"el Carmel",60,"Subjecte jurídic","Nombre",86.0
2020,7,"Horta-Guinardó",37,"el Carmel",60,"Altres","Nombre",5.0
2020,7,"Horta-Guinardó",37,"el Carmel",61,"Subjecte físic","Nombre",714.0
2020,7,"Horta-Guinardó",37,"el Carmel",61,"Subjecte jurídic","Nombre",42.0
2020,7,"Horta-Guinardó",37,"el Carmel",61,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",37,"el Carmel",62,"Subjecte físic","Nombre",978.0
2020,7,"Horta-Guinardó",37,"el Carmel",62,"Subjecte jurídic","Nombre",185.0
2020,7,"Horta-Guinardó",37,"el Carmel",62,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",37,"el Carmel",63,"Subjecte físic","Nombre",744.0
2020,7,"Horta-Guinardó",37,"el Carmel",63,"Subjecte jurídic","Nombre",59.0
2020,7,"Horta-Guinardó",37,"el Carmel",63,"Altres","Nombre",1.0
2020,7,"Horta-Guinardó",37,"el Carmel",64,"Subjecte físic","Nombre",1128.0
2020,7,"Horta-Guinardó",37,"el Carmel",64,"Subjecte jurídic","Nombre",33.0
2020,7,"Horta-Guinardó",37,"el Carmel",64,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",37,"el Carmel",64,"Altres","Nombre",3.0
2020,7,"Horta-Guinardó",37,"el Carmel",65,"Subjecte físic","Nombre",933.0
2020,7,"Horta-Guinardó",37,"el Carmel",65,"Subjecte jurídic","Nombre",178.0
2020,7,"Horta-Guinardó",37,"el Carmel",65,"Comunitat de propietaris","Nombre",1.0
2020,7,"Horta-Guinardó",37,"el Carmel",65,"Altres","Nombre",5.0
2020,7,"Horta-Guinardó",37,"el Carmel",66,"Subjecte físic","Nombre",1085.0
2020,7,"Horta-Guinardó",37,"el Carmel",66,"Subjecte jurídic","Nombre",49.0
2020,7,"Horta-Guinardó",37,"el Carmel",66,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",37,"el Carmel",67,"Subjecte físic","Nombre",733.0
2020,7,"Horta-Guinardó",37,"el Carmel",67,"Subjecte jurídic","Nombre",49.0
2020,7,"Horta-Guinardó",37,"el Carmel",67,"Altres","Nombre",4.0
2020,7,"Horta-Guinardó",37,"el Carmel",68,"Subjecte físic","Nombre",577.0
