"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Any_construccio","Nombre"
2020,9,"Sant Andreu",61,"la Sagrera",59,"2001 - 2005",9
2020,9,"Sant Andreu",61,"la Sagrera",59,"2006 - 2010",2
2020,9,"Sant Andreu",61,"la Sagrera",60,"Abans de 1901",21
2020,9,"Sant Andreu",61,"la Sagrera",60,"1901 - 1940",19
2020,9,"Sant Andreu",61,"la Sagrera",60,"1941 - 1950",1
2020,9,"Sant Andreu",61,"la Sagrera",60,"1951 - 1960",4
2020,9,"Sant Andreu",61,"la Sagrera",60,"1961 - 1970",12
2020,9,"Sant Andreu",61,"la Sagrera",60,"1971 - 1980",17
2020,9,"Sant Andreu",61,"la Sagrera",60,"1981 - 1990",9
2020,9,"Sant Andreu",61,"la Sagrera",60,"1991 - 2000",4
2020,9,"Sant Andreu",61,"la Sagrera",60,"2001 - 2005",4
2020,9,"Sant Andreu",61,"la Sagrera",60,"2006 - 2010",4
2020,9,"Sant Andreu",61,"la Sagrera",60,"2011 - 2015",1
2020,9,"Sant Andreu",61,"la Sagrera",61,"Abans de 1901",6
2020,9,"Sant Andreu",61,"la Sagrera",61,"1951 - 1960",1
2020,9,"Sant Andreu",61,"la Sagrera",61,"1961 - 1970",5
2020,9,"Sant Andreu",61,"la Sagrera",61,"1971 - 1980",17
2020,9,"Sant Andreu",61,"la Sagrera",61,"1981 - 1990",6
2020,9,"Sant Andreu",61,"la Sagrera",61,"1991 - 2000",6
2020,9,"Sant Andreu",61,"la Sagrera",61,"2001 - 2005",18
2020,9,"Sant Andreu",61,"la Sagrera",61,"2006 - 2010",4
2020,9,"Sant Andreu",61,"la Sagrera",62,"Abans de 1901",12
2020,9,"Sant Andreu",61,"la Sagrera",62,"1901 - 1940",7
2020,9,"Sant Andreu",61,"la Sagrera",62,"1941 - 1950",1
2020,9,"Sant Andreu",61,"la Sagrera",62,"1951 - 1960",1
2020,9,"Sant Andreu",61,"la Sagrera",62,"1961 - 1970",7
2020,9,"Sant Andreu",61,"la Sagrera",62,"1971 - 1980",22
2020,9,"Sant Andreu",61,"la Sagrera",62,"1981 - 1990",2
2020,9,"Sant Andreu",61,"la Sagrera",62,"1991 - 2000",4
2020,9,"Sant Andreu",61,"la Sagrera",62,"2001 - 2005",9
2020,9,"Sant Andreu",61,"la Sagrera",62,"2006 - 2010",6
2020,9,"Sant Andreu",61,"la Sagrera",62,"2011 - 2015",3
2020,9,"Sant Andreu",61,"la Sagrera",63,"Abans de 1901",1
2020,9,"Sant Andreu",61,"la Sagrera",63,"1901 - 1940",3
2020,9,"Sant Andreu",61,"la Sagrera",63,"1941 - 1950",1
2020,9,"Sant Andreu",61,"la Sagrera",63,"1951 - 1960",1
2020,9,"Sant Andreu",61,"la Sagrera",63,"1961 - 1970",3
2020,9,"Sant Andreu",61,"la Sagrera",63,"1971 - 1980",4
2020,9,"Sant Andreu",61,"la Sagrera",63,"1981 - 1990",3
2020,9,"Sant Andreu",61,"la Sagrera",63,"1991 - 2000",4
2020,9,"Sant Andreu",61,"la Sagrera",63,"2001 - 2005",14
2020,9,"Sant Andreu",61,"la Sagrera",63,"2006 - 2010",4
2020,9,"Sant Andreu",61,"la Sagrera",64,"1961 - 1970",8
2020,9,"Sant Andreu",61,"la Sagrera",64,"1971 - 1980",3
2020,9,"Sant Andreu",61,"la Sagrera",64,"1981 - 1990",4
2020,9,"Sant Andreu",61,"la Sagrera",64,"1991 - 2000",2
2020,9,"Sant Andreu",61,"la Sagrera",65,"Abans de 1901",3
2020,9,"Sant Andreu",61,"la Sagrera",65,"1951 - 1960",5
2020,9,"Sant Andreu",61,"la Sagrera",65,"1961 - 1970",10
2020,9,"Sant Andreu",61,"la Sagrera",65,"1971 - 1980",13
2020,9,"Sant Andreu",61,"la Sagrera",65,"1981 - 1990",4
2020,9,"Sant Andreu",61,"la Sagrera",65,"1991 - 2000",2
2020,9,"Sant Andreu",61,"la Sagrera",66,"1901 - 1940",3
2020,9,"Sant Andreu",61,"la Sagrera",66,"1961 - 1970",8
2020,9,"Sant Andreu",61,"la Sagrera",66,"1971 - 1980",8
2020,9,"Sant Andreu",61,"la Sagrera",66,"1981 - 1990",2
2020,9,"Sant Andreu",61,"la Sagrera",66,"1991 - 2000",2
2020,9,"Sant Andreu",61,"la Sagrera",66,"2001 - 2005",7
2020,9,"Sant Andreu",61,"la Sagrera",66,"2006 - 2010",6
2020,9,"Sant Andreu",61,"la Sagrera",66,"2011 - 2015",3
2020,9,"Sant Andreu",61,"la Sagrera",67,"Abans de 1901",2
2020,9,"Sant Andreu",61,"la Sagrera",67,"1901 - 1940",32
2020,9,"Sant Andreu",61,"la Sagrera",67,"1951 - 1960",2
2020,9,"Sant Andreu",61,"la Sagrera",67,"1961 - 1970",11
2020,9,"Sant Andreu",61,"la Sagrera",67,"1971 - 1980",8
2020,9,"Sant Andreu",61,"la Sagrera",67,"1981 - 1990",1
2020,9,"Sant Andreu",61,"la Sagrera",67,"1991 - 2000",1
2020,9,"Sant Andreu",61,"la Sagrera",67,"2001 - 2005",6
2020,9,"Sant Andreu",61,"la Sagrera",67,"2006 - 2010",4
2020,9,"Sant Andreu",61,"la Sagrera",68,"1951 - 1960",5
2020,9,"Sant Andreu",61,"la Sagrera",68,"1961 - 1970",12
2020,9,"Sant Andreu",61,"la Sagrera",68,"1971 - 1980",10
2020,9,"Sant Andreu",61,"la Sagrera",68,"1981 - 1990",3
2020,9,"Sant Andreu",61,"la Sagrera",68,"1991 - 2000",2
2020,9,"Sant Andreu",61,"la Sagrera",68,"2001 - 2005",9
2020,9,"Sant Andreu",61,"la Sagrera",68,"2006 - 2010",5
2020,9,"Sant Andreu",61,"la Sagrera",69,"1961 - 1970",10
2020,9,"Sant Andreu",61,"la Sagrera",69,"1971 - 1980",2
2020,9,"Sant Andreu",61,"la Sagrera",69,"1991 - 2000",2
2020,9,"Sant Andreu",61,"la Sagrera",70,"1941 - 1950",1
2020,9,"Sant Andreu",61,"la Sagrera",70,"1961 - 1970",26
2020,9,"Sant Andreu",61,"la Sagrera",70,"1971 - 1980",2
2020,9,"Sant Andreu",61,"la Sagrera",70,"1981 - 1990",2
2020,9,"Sant Andreu",61,"la Sagrera",71,"1951 - 1960",5
2020,9,"Sant Andreu",61,"la Sagrera",71,"1961 - 1970",22
2020,9,"Sant Andreu",61,"la Sagrera",71,"1971 - 1980",4
2020,9,"Sant Andreu",61,"la Sagrera",71,"1981 - 1990",1
2020,9,"Sant Andreu",61,"la Sagrera",71,"1991 - 2000",1
2020,9,"Sant Andreu",61,"la Sagrera",72,"1941 - 1950",1
2020,9,"Sant Andreu",61,"la Sagrera",72,"1951 - 1960",4
2020,9,"Sant Andreu",61,"la Sagrera",72,"1961 - 1970",21
2020,9,"Sant Andreu",61,"la Sagrera",73,"1901 - 1940",1
2020,9,"Sant Andreu",61,"la Sagrera",73,"1971 - 1980",18
2020,9,"Sant Andreu",61,"la Sagrera",73,"2006 - 2010",1
2020,9,"Sant Andreu",61,"la Sagrera",156,"1971 - 1980",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1901 - 1940",13
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1941 - 1950",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1951 - 1960",40
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1961 - 1970",26
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1971 - 1980",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1981 - 1990",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"1991 - 2000",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"2001 - 2005",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",74,"2006 - 2010",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"Abans de 1901",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"1951 - 1960",38
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"1961 - 1970",17
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"1971 - 1980",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"1981 - 1990",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",75,"2001 - 2005",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",76,"1951 - 1960",48
2020,9,"Sant Andreu",62,"el Congrés i els Indians",76,"1961 - 1970",26
2020,9,"Sant Andreu",62,"el Congrés i els Indians",76,"1981 - 1990",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians",77,"1951 - 1960",59
2020,9,"Sant Andreu",62,"el Congrés i els Indians",77,"1961 - 1970",11
2020,9,"Sant Andreu",62,"el Congrés i els Indians",77,"1971 - 1980",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1901 - 1940",21
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1941 - 1950",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1951 - 1960",19
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1961 - 1970",34
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1971 - 1980",14
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1981 - 1990",7
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"1991 - 2000",7
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"2001 - 2005",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"2006 - 2010",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",78,"2016 – 2020",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1901 - 1940",27
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1941 - 1950",12
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1951 - 1960",8
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1961 - 1970",29
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1971 - 1980",14
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1981 - 1990",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"1991 - 2000",5
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"2001 - 2005",4
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"2006 - 2010",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",79,"2016 – 2020",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1901 - 1940",7
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1941 - 1950",7
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1951 - 1960",16
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1961 - 1970",14
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1971 - 1980",17
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1981 - 1990",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"1991 - 2000",8
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"2001 - 2005",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",80,"2006 - 2010",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"Abans de 1901",1
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1901 - 1940",33
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1941 - 1950",12
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1951 - 1960",21
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1961 - 1970",37
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1971 - 1980",13
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1981 - 1990",3
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"1991 - 2000",17
2020,9,"Sant Andreu",62,"el Congrés i els Indians",81,"2001 - 2005",13
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1901 - 1940",10
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1941 - 1950",35
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1951 - 1960",38
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1961 - 1970",36
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1971 - 1980",12
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1981 - 1990",10
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"1991 - 2000",6
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"2001 - 2005",20
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"2006 - 2010",6
2020,9,"Sant Andreu",62,"el Congrés i els Indians",82,"2016 – 2020",1
2020,9,"Sant Andreu",63,"Navas",83,"Abans de 1901",1
2020,9,"Sant Andreu",63,"Navas",83,"1901 - 1940",8
2020,9,"Sant Andreu",63,"Navas",83,"1941 - 1950",115
2020,9,"Sant Andreu",63,"Navas",83,"1951 - 1960",11
2020,9,"Sant Andreu",63,"Navas",83,"1961 - 1970",9
2020,9,"Sant Andreu",63,"Navas",83,"1971 - 1980",12
2020,9,"Sant Andreu",63,"Navas",83,"1981 - 1990",2
2020,9,"Sant Andreu",63,"Navas",83,"1991 - 2000",7
2020,9,"Sant Andreu",63,"Navas",83,"2001 - 2005",3
2020,9,"Sant Andreu",63,"Navas",84,"1901 - 1940",37
2020,9,"Sant Andreu",63,"Navas",84,"1941 - 1950",6
2020,9,"Sant Andreu",63,"Navas",84,"1951 - 1960",7
2020,9,"Sant Andreu",63,"Navas",84,"1961 - 1970",21
2020,9,"Sant Andreu",63,"Navas",84,"1971 - 1980",28
2020,9,"Sant Andreu",63,"Navas",84,"1981 - 1990",9
2020,9,"Sant Andreu",63,"Navas",84,"1991 - 2000",5
2020,9,"Sant Andreu",63,"Navas",84,"2001 - 2005",5
2020,9,"Sant Andreu",63,"Navas",84,"2006 - 2010",7
2020,9,"Sant Andreu",63,"Navas",84,"2011 - 2015",3
2020,9,"Sant Andreu",63,"Navas",85,"Abans de 1901",28
2020,9,"Sant Andreu",63,"Navas",85,"1901 - 1940",10
2020,9,"Sant Andreu",63,"Navas",85,"1951 - 1960",11
2020,9,"Sant Andreu",63,"Navas",85,"1961 - 1970",15
2020,9,"Sant Andreu",63,"Navas",85,"1971 - 1980",6
2020,9,"Sant Andreu",63,"Navas",85,"1981 - 1990",4
2020,9,"Sant Andreu",63,"Navas",85,"1991 - 2000",6
2020,9,"Sant Andreu",63,"Navas",85,"2001 - 2005",6
2020,9,"Sant Andreu",63,"Navas",85,"2006 - 2010",1
2020,9,"Sant Andreu",63,"Navas",85,"2011 - 2015",2
2020,9,"Sant Andreu",63,"Navas",86,"1901 - 1940",2
2020,9,"Sant Andreu",63,"Navas",86,"1941 - 1950",52
2020,9,"Sant Andreu",63,"Navas",86,"1951 - 1960",11
2020,9,"Sant Andreu",63,"Navas",86,"1961 - 1970",9
2020,9,"Sant Andreu",63,"Navas",86,"1971 - 1980",3
2020,9,"Sant Andreu",63,"Navas",86,"1991 - 2000",2
2020,9,"Sant Andreu",63,"Navas",86,"2001 - 2005",1
2020,9,"Sant Andreu",63,"Navas",87,"1961 - 1970",8
2020,9,"Sant Andreu",63,"Navas",87,"1971 - 1980",12
2020,9,"Sant Andreu",63,"Navas",87,"1981 - 1990",2
2020,9,"Sant Andreu",63,"Navas",87,"1991 - 2000",1
2020,9,"Sant Andreu",63,"Navas",87,"2001 - 2005",4
2020,9,"Sant Andreu",63,"Navas",88,"1901 - 1940",5
2020,9,"Sant Andreu",63,"Navas",88,"1941 - 1950",2
2020,9,"Sant Andreu",63,"Navas",88,"1951 - 1960",13
2020,9,"Sant Andreu",63,"Navas",88,"1961 - 1970",11
2020,9,"Sant Andreu",63,"Navas",88,"1971 - 1980",12
2020,9,"Sant Andreu",63,"Navas",88,"1981 - 1990",4
2020,9,"Sant Andreu",63,"Navas",88,"1991 - 2000",7
2020,9,"Sant Andreu",63,"Navas",88,"2001 - 2005",1
2020,9,"Sant Andreu",63,"Navas",88,"2006 - 2010",5
2020,9,"Sant Andreu",63,"Navas",88,"2011 - 2015",6
2020,9,"Sant Andreu",63,"Navas",89,"1951 - 1960",6
2020,9,"Sant Andreu",63,"Navas",89,"1961 - 1970",9
2020,9,"Sant Andreu",63,"Navas",89,"1971 - 1980",1
2020,9,"Sant Andreu",63,"Navas",90,"Abans de 1901",15
2020,9,"Sant Andreu",63,"Navas",90,"1961 - 1970",13
2020,9,"Sant Andreu",63,"Navas",90,"1971 - 1980",10
2020,9,"Sant Andreu",63,"Navas",90,"1981 - 1990",1
2020,9,"Sant Andreu",63,"Navas",90,"1991 - 2000",1
2020,9,"Sant Andreu",63,"Navas",90,"2006 - 2010",1
2020,9,"Sant Andreu",63,"Navas",91,"1951 - 1960",3
2020,9,"Sant Andreu",63,"Navas",91,"1961 - 1970",16
2020,9,"Sant Andreu",63,"Navas",91,"1971 - 1980",8
2020,9,"Sant Andreu",63,"Navas",91,"1991 - 2000",3
2020,9,"Sant Andreu",63,"Navas",91,"2006 - 2010",3
2020,9,"Sant Andreu",63,"Navas",92,"1901 - 1940",1
2020,9,"Sant Andreu",63,"Navas",92,"1941 - 1950",1
2020,9,"Sant Andreu",63,"Navas",92,"1951 - 1960",5
2020,9,"Sant Andreu",63,"Navas",92,"1961 - 1970",13
2020,9,"Sant Andreu",63,"Navas",92,"1971 - 1980",7
2020,9,"Sant Andreu",63,"Navas",92,"1981 - 1990",1
2020,9,"Sant Andreu",63,"Navas",92,"1991 - 2000",3
2020,9,"Sant Andreu",63,"Navas",92,"2001 - 2005",3
2020,9,"Sant Andreu",63,"Navas",93,"1901 - 1940",2
2020,9,"Sant Andreu",63,"Navas",93,"1951 - 1960",1
2020,9,"Sant Andreu",63,"Navas",93,"1961 - 1970",6
2020,9,"Sant Andreu",63,"Navas",93,"1971 - 1980",4
2020,9,"Sant Andreu",63,"Navas",93,"1981 - 1990",4
2020,9,"Sant Andreu",63,"Navas",93,"1991 - 2000",7
2020,9,"Sant Andreu",63,"Navas",94,"1901 - 1940",7
2020,9,"Sant Andreu",63,"Navas",94,"1961 - 1970",5
2020,9,"Sant Andreu",63,"Navas",94,"1971 - 1980",11
2020,9,"Sant Andreu",63,"Navas",94,"1981 - 1990",1
2020,9,"Sant Andreu",63,"Navas",94,"1991 - 2000",3
2020,9,"Sant Andreu",63,"Navas",94,"2006 - 2010",3
2020,9,"Sant Andreu",63,"Navas",95,"Abans de 1901",1
2020,9,"Sant Andreu",63,"Navas",95,"1901 - 1940",2
2020,9,"Sant Andreu",63,"Navas",95,"1941 - 1950",2
2020,9,"Sant Andreu",63,"Navas",95,"1951 - 1960",4
2020,9,"Sant Andreu",63,"Navas",95,"1961 - 1970",17
2020,9,"Sant Andreu",63,"Navas",95,"1971 - 1980",4
2020,9,"Sant Andreu",63,"Navas",95,"1981 - 1990",7
2020,9,"Sant Andreu",63,"Navas",95,"1991 - 2000",10
2020,9,"Sant Andreu",63,"Navas",95,"2001 - 2005",16
2020,9,"Sant Andreu",63,"Navas",95,"2006 - 2010",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"Abans de 1901",22
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1901 - 1940",42
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1941 - 1950",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1951 - 1960",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1961 - 1970",23
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1971 - 1980",19
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1981 - 1990",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"1991 - 2000",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"2001 - 2005",7
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"2006 - 2010",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,"2011 - 2015",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"Abans de 1901",48
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1901 - 1940",51
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1941 - 1950",14
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1951 - 1960",13
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1961 - 1970",33
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1971 - 1980",19
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1981 - 1990",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"1991 - 2000",20
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"2001 - 2005",9
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"2006 - 2010",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,"2011 - 2015",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"Abans de 1901",26
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1901 - 1940",52
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1941 - 1950",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1951 - 1960",9
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1961 - 1970",31
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1971 - 1980",19
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1981 - 1990",4
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"1991 - 2000",12
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"2001 - 2005",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"2006 - 2010",9
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"2011 - 2015",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,"2016 – 2020",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"Abans de 1901",4
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1901 - 1940",12
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1941 - 1950",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1951 - 1960",8
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1961 - 1970",25
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1971 - 1980",23
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1981 - 1990",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"1991 - 2000",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"2001 - 2005",7
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"2006 - 2010",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"2011 - 2015",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,"2016 – 2020",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"Abans de 1901",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1901 - 1940",15
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1941 - 1950",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1951 - 1960",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1961 - 1970",23
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1971 - 1980",11
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1981 - 1990",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"1991 - 2000",4
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"2001 - 2005",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"2006 - 2010",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,"2011 - 2015",4
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1901 - 1940",14
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1941 - 1950",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1951 - 1960",20
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1961 - 1970",12
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1971 - 1980",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1981 - 1990",4
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"1991 - 2000",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"2001 - 2005",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"2006 - 2010",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"2011 - 2015",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,"2016 – 2020",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,"1901 - 1940",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,"1951 - 1960",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,"1961 - 1970",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,"1971 - 1980",25
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"Abans de 1901",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1901 - 1940",25
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1941 - 1950",3
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1951 - 1960",11
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1961 - 1970",26
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1971 - 1980",25
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1981 - 1990",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"1991 - 2000",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"2001 - 2005",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"2006 - 2010",5
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,"2016 – 2020",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"Abans de 1901",14
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"1901 - 1940",63
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"1951 - 1960",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"1961 - 1970",13
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"1971 - 1980",13
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"1981 - 1990",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"1991 - 2000",6
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"2001 - 2005",7
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"2006 - 2010",1
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,"2011 - 2015",2
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"1901 - 1940",67
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"1941 - 1950",4
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"1951 - 1960",9
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"1961 - 1970",26
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"1971 - 1980",16
2020,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,"1991 - 2000",7
