"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_us_desti_principal","Concepte","Nombre"
2020,2,"Eixample",10,"Sant Antoni",172,"Esportiu","Superfície_m2",4376.0
2020,2,"Eixample",10,"Sant Antoni",172,"Espectacles","Superfície_m2",162.0
2020,2,"Eixample",10,"Sant Antoni",173,"Habitatge","Superfície_m2",58494.0
2020,2,"Eixample",10,"Sant Antoni",173,"Aparcaments","Superfície_m2",7717.0
2020,2,"Eixample",10,"Sant Antoni",173,"Comerç","Superfície_m2",9311.0
2020,2,"Eixample",10,"Sant Antoni",173,"Magatzem","Superfície_m2",4507.0
2020,2,"Eixample",10,"Sant Antoni",173,"Oficina","Superfície_m2",4042.0
2020,2,"Eixample",10,"Sant Antoni",173,"Hotel","Superfície_m2",1682.0
2020,2,"Eixample",10,"Sant Antoni",173,"Ensenyament","Superfície_m2",58.0
2020,2,"Eixample",10,"Sant Antoni",173,"Indústria","Superfície_m2",1352.0
2020,2,"Eixample",10,"Sant Antoni",173,"Sanitat","Superfície_m2",521.0
2020,2,"Eixample",10,"Sant Antoni",173,"Esportiu","Superfície_m2",305.0
2020,2,"Eixample",10,"Sant Antoni",173,"Religiós","Superfície_m2",702.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Habitatge","Superfície_m2",57512.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Aparcaments","Superfície_m2",13714.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Comerç","Superfície_m2",7738.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Magatzem","Superfície_m2",1088.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Oficina","Superfície_m2",4109.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Hotel","Superfície_m2",963.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Ensenyament","Superfície_m2",679.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Sanitat","Superfície_m2",291.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Habitatge","Superfície_m2",55937.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Aparcaments","Superfície_m2",2558.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Comerç","Superfície_m2",7662.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Magatzem","Superfície_m2",7928.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Oficina","Superfície_m2",840.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Hotel","Superfície_m2",4272.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Ensenyament","Superfície_m2",2814.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Sanitat","Superfície_m2",205.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Habitatge","Superfície_m2",43404.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Aparcaments","Superfície_m2",756.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Comerç","Superfície_m2",7268.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Magatzem","Superfície_m2",1026.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Oficina","Superfície_m2",937.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Hotel","Superfície_m2",2168.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Indústria","Superfície_m2",238.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Sanitat","Superfície_m2",157.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Religiós","Superfície_m2",731.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Espectacles","Superfície_m2",120.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Habitatge","Superfície_m2",51471.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Aparcaments","Superfície_m2",6838.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Comerç","Superfície_m2",5880.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Magatzem","Superfície_m2",1725.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Oficina","Superfície_m2",38.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Hotel","Superfície_m2",1486.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Ensenyament","Superfície_m2",4565.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Adm.Pública","Superfície_m2",1029.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Habitatge","Superfície_m2",43828.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Aparcaments","Superfície_m2",11197.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Comerç","Superfície_m2",8065.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Magatzem","Superfície_m2",12191.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Oficina","Superfície_m2",2304.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Hotel","Superfície_m2",28200.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Ensenyament","Superfície_m2",21744.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Indústria","Superfície_m2",650.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Esportiu","Superfície_m2",6805.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Religiós","Superfície_m2",162.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Adm.Pública","Superfície_m2",14918.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Espectacles","Superfície_m2",4547.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Habitatge","Superfície_m2",41681.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Aparcaments","Superfície_m2",2198.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Comerç","Superfície_m2",6270.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Magatzem","Superfície_m2",2379.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Oficina","Superfície_m2",937.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Hotel","Superfície_m2",575.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Habitatge","Superfície_m2",46865.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Aparcaments","Superfície_m2",8951.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Comerç","Superfície_m2",6425.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Magatzem","Superfície_m2",1632.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Oficina","Superfície_m2",1300.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Hotel","Superfície_m2",769.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Habitatge","Superfície_m2",35098.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Aparcaments","Superfície_m2",4411.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Comerç","Superfície_m2",5775.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Magatzem","Superfície_m2",2816.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Hotel","Superfície_m2",563.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Habitatge","Superfície_m2",38062.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Aparcaments","Superfície_m2",2041.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Comerç","Superfície_m2",4979.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Magatzem","Superfície_m2",5182.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Oficina","Superfície_m2",675.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Hotel","Superfície_m2",6225.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Ensenyament","Superfície_m2",401.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Sanitat","Superfície_m2",85.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Habitatge","Superfície_m2",49628.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Aparcaments","Superfície_m2",1117.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Comerç","Superfície_m2",8939.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Magatzem","Superfície_m2",3226.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Oficina","Superfície_m2",1392.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Hotel","Superfície_m2",3466.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Ensenyament","Superfície_m2",2354.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Indústria","Superfície_m2",672.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Sanitat","Superfície_m2",60.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Esportiu","Superfície_m2",36.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Altres","Superfície_m2",17.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Habitatge","Superfície_m2",45473.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Aparcaments","Superfície_m2",3374.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Comerç","Superfície_m2",7260.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Magatzem","Superfície_m2",1918.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Oficina","Superfície_m2",114.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Hotel","Superfície_m2",1882.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Indústria","Superfície_m2",371.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Habitatge","Superfície_m2",65901.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Aparcaments","Superfície_m2",291.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Comerç","Superfície_m2",12695.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Magatzem","Superfície_m2",2199.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Oficina","Superfície_m2",1110.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Hotel","Superfície_m2",4738.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Sanitat","Superfície_m2",651.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Religiós","Superfície_m2",1566.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Espectacles","Superfície_m2",1707.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Habitatge","Superfície_m2",50880.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Aparcaments","Superfície_m2",1869.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Comerç","Superfície_m2",6728.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Magatzem","Superfície_m2",1946.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Oficina","Superfície_m2",873.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Hotel","Superfície_m2",1679.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Sòl sense edificar","Superfície_m2",0.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Habitatge","Superfície_m2",47799.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Aparcaments","Superfície_m2",1350.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Comerç","Superfície_m2",7877.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Magatzem","Superfície_m2",1218.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Oficina","Superfície_m2",935.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Hotel","Superfície_m2",3870.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Sanitat","Superfície_m2",144.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Habitatge","Superfície_m2",93415.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Aparcaments","Superfície_m2",3540.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Comerç","Superfície_m2",13961.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Magatzem","Superfície_m2",8523.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Oficina","Superfície_m2",1149.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Hotel","Superfície_m2",7233.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Indústria","Superfície_m2",784.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Esportiu","Superfície_m2",245.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Espectacles","Superfície_m2",1858.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Habitatge","Superfície_m2",38021.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Aparcaments","Superfície_m2",3458.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Comerç","Superfície_m2",4649.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Magatzem","Superfície_m2",5389.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Oficina","Superfície_m2",5564.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Hotel","Superfície_m2",6784.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Sanitat","Superfície_m2",8184.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Espectacles","Superfície_m2",1665.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Habitatge","Superfície_m2",42506.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Aparcaments","Superfície_m2",3326.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Comerç","Superfície_m2",7568.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Magatzem","Superfície_m2",2165.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Oficina","Superfície_m2",446.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Hotel","Superfície_m2",6257.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Sanitat","Superfície_m2",134.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Esportiu","Superfície_m2",353.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Habitatge","Superfície_m2",45657.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Aparcaments","Superfície_m2",12793.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Comerç","Superfície_m2",5761.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Magatzem","Superfície_m2",3683.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Hotel","Superfície_m2",553.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Espectacles","Superfície_m2",499.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Habitatge","Superfície_m2",43370.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Aparcaments","Superfície_m2",20631.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Comerç","Superfície_m2",6193.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Magatzem","Superfície_m2",5153.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Oficina","Superfície_m2",25397.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Hotel","Superfície_m2",23917.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Indústria","Superfície_m2",6832.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Esportiu","Superfície_m2",1411.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Espectacles","Superfície_m2",2194.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Habitatge","Superfície_m2",43358.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Aparcaments","Superfície_m2",9722.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Comerç","Superfície_m2",6436.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Magatzem","Superfície_m2",12300.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Oficina","Superfície_m2",10937.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Hotel","Superfície_m2",1683.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Ensenyament","Superfície_m2",6109.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Indústria","Superfície_m2",2824.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Sanitat","Superfície_m2",940.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Adm.Pública","Superfície_m2",12528.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Altres","Superfície_m2",9.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Habitatge","Superfície_m2",34548.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Aparcaments","Superfície_m2",4536.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Comerç","Superfície_m2",6199.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Magatzem","Superfície_m2",3247.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Oficina","Superfície_m2",352.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Hotel","Superfície_m2",4301.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Sanitat","Superfície_m2",767.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Religiós","Superfície_m2",832.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Habitatge","Superfície_m2",44375.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Aparcaments","Superfície_m2",4061.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Comerç","Superfície_m2",5038.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Magatzem","Superfície_m2",3350.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Oficina","Superfície_m2",3265.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Hotel","Superfície_m2",2473.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Indústria","Superfície_m2",1692.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Sanitat","Superfície_m2",256.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Habitatge","Superfície_m2",50305.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Aparcaments","Superfície_m2",6895.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Comerç","Superfície_m2",4560.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Magatzem","Superfície_m2",1142.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Oficina","Superfície_m2",460.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Hotel","Superfície_m2",726.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Ensenyament","Superfície_m2",135.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Sanitat","Superfície_m2",598.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Religiós","Superfície_m2",804.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Habitatge","Superfície_m2",65836.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Aparcaments","Superfície_m2",19931.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Comerç","Superfície_m2",26472.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Magatzem","Superfície_m2",35384.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Oficina","Superfície_m2",17004.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Hotel","Superfície_m2",20700.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Ensenyament","Superfície_m2",95728.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Indústria","Superfície_m2",2063.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Sanitat","Superfície_m2",5983.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Esportiu","Superfície_m2",227081.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Religiós","Superfície_m2",2757.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Adm.Pública","Superfície_m2",51152.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Espectacles","Superfície_m2",129646.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Altres","Superfície_m2",28315.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Habitatge","Superfície_m2",73188.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Aparcaments","Superfície_m2",124205.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Comerç","Superfície_m2",165930.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Magatzem","Superfície_m2",744809.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Oficina","Superfície_m2",275061.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Hotel","Superfície_m2",10750.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Ensenyament","Superfície_m2",34411.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Indústria","Superfície_m2",1155240.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Sanitat","Superfície_m2",1578.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Esportiu","Superfície_m2",4252.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Religiós","Superfície_m2",155.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Adm.Pública","Superfície_m2",20352.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Sòl sense edificar","Superfície_m2",0.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Altres","Superfície_m2",36945.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Habitatge","Superfície_m2",33975.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Aparcaments","Superfície_m2",23450.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Magatzem","Superfície_m2",12366.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Oficina","Superfície_m2",274.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Hotel","Superfície_m2",14103.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Espectacles","Superfície_m2",84851.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Altres","Superfície_m2",72.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Habitatge","Superfície_m2",50628.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Aparcaments","Superfície_m2",8605.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Comerç","Superfície_m2",2579.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Magatzem","Superfície_m2",393.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Hotel","Superfície_m2",578.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Ensenyament","Superfície_m2",4825.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Sanitat","Superfície_m2",1349.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Esportiu","Superfície_m2",3594.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Religiós","Superfície_m2",1018.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Habitatge","Superfície_m2",92065.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Aparcaments","Superfície_m2",29237.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Comerç","Superfície_m2",11425.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Magatzem","Superfície_m2",8152.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Oficina","Superfície_m2",17663.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Ensenyament","Superfície_m2",4757.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Indústria","Superfície_m2",248.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Esportiu","Superfície_m2",1632.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Altres","Superfície_m2",357.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Habitatge","Superfície_m2",41024.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Aparcaments","Superfície_m2",6406.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Comerç","Superfície_m2",3912.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Magatzem","Superfície_m2",358.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Religiós","Superfície_m2",420.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Habitatge","Superfície_m2",50375.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Aparcaments","Superfície_m2",38102.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Comerç","Superfície_m2",15326.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Magatzem","Superfície_m2",3990.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Oficina","Superfície_m2",39941.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Ensenyament","Superfície_m2",4818.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Indústria","Superfície_m2",732.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Sòl sense edificar","Superfície_m2",50532.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Habitatge","Superfície_m2",78602.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Aparcaments","Superfície_m2",24774.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Comerç","Superfície_m2",3360.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Magatzem","Superfície_m2",3099.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Oficina","Superfície_m2",1640.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Ensenyament","Superfície_m2",2515.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Sanitat","Superfície_m2",76.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Religiós","Superfície_m2",360.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Habitatge","Superfície_m2",54869.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Aparcaments","Superfície_m2",12767.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Comerç","Superfície_m2",9633.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Magatzem","Superfície_m2",7493.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Oficina","Superfície_m2",2493.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Hotel","Superfície_m2",200.0
