"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2009-2013",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",844.0
"2009-2013",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",347.0
"2009-2013",10,"Sant Martí",68,"el Poblenou",858.5
"2009-2013",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",534.6
"2009-2013",10,"Sant Martí",70,"el Besòs i el Maresme",892.9
"2009-2013",10,"Sant Martí",71,"Provençals del Poblenou",760.3
"2009-2013",10,"Sant Martí",72,"Sant Martí de Provençals",1049.0
"2009-2013",10,"Sant Martí",73,"la Verneda i la Pau",997.6
"2010-2014",1,"Ciutat Vella",1,"el Raval",744.5
"2010-2014",1,"Ciutat Vella",2,"el Barri Gòtic",880.6
"2010-2014",1,"Ciutat Vella",3,"la Barceloneta",1169.3
"2010-2014",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",858.9
"2010-2014",2,"Eixample",5,"el Fort Pienc",964.2
"2010-2014",2,"Eixample",6,"la Sagrada Família",1049.7
"2010-2014",2,"Eixample",7,"la Dreta de l'Eixample",1266.8
"2010-2014",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1081.6
"2010-2014",2,"Eixample",9,"la Nova Esquerra de l'Eixample",927.8
"2010-2014",2,"Eixample",10,"Sant Antoni",1067.6
"2010-2014",3,"Sants-Montjuïc",11,"el Poble Sec",875.0
"2010-2014",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1604.3
"2010-2014",3,"Sants-Montjuïc",13,"la Marina de Port",810.6
"2010-2014",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1170.1
"2010-2014",3,"Sants-Montjuïc",15,"Hostafrancs",886.4
"2010-2014",3,"Sants-Montjuïc",16,"la Bordeta",883.3
"2010-2014",3,"Sants-Montjuïc",17,"Sants - Badal",798.8
"2010-2014",3,"Sants-Montjuïc",18,"Sants",968.5
"2010-2014",4,"Les Corts",19,"les Corts",918.2
"2010-2014",4,"Les Corts",20,"la Maternitat i Sant Ramon",806.7
"2010-2014",4,"Les Corts",21,"Pedralbes",890.0
"2010-2014",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",981.8
"2010-2014",5,"Sarrià-Sant Gervasi",23,"Sarrià",978.7
"2010-2014",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",743.0
"2010-2014",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1001.1
"2010-2014",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1013.1
"2010-2014",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",836.7
"2010-2014",6,"Gràcia",28,"Vallcarca i els Penitents",993.3
"2010-2014",6,"Gràcia",29,"el Coll",702.6
"2010-2014",6,"Gràcia",30,"la Salut",1094.5
"2010-2014",6,"Gràcia",31,"la Vila de Gràcia",1020.8
"2010-2014",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",993.4
"2010-2014",7,"Horta-Guinardó",33,"el Baix Guinardó",1153.0
"2010-2014",7,"Horta-Guinardó",34,"Can Baró",954.5
"2010-2014",7,"Horta-Guinardó",35,"el Guinardó",934.3
"2010-2014",7,"Horta-Guinardó",36,"la Font d'en Fargues",997.9
"2010-2014",7,"Horta-Guinardó",37,"el Carmel",776.0
"2010-2014",7,"Horta-Guinardó",38,"la Teixonera",822.6
"2010-2014",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1130.2
"2010-2014",7,"Horta-Guinardó",40,"Montbau",2187.9
"2010-2014",7,"Horta-Guinardó",41,"la Vall d'Hebron",963.3
"2010-2014",7,"Horta-Guinardó",42,"la Clota",1324.5
"2010-2014",7,"Horta-Guinardó",43,"Horta",1089.4
"2010-2014",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1084.5
"2010-2014",8,"Nou Barris",45,"Porta",946.2
"2010-2014",8,"Nou Barris",46,"el Turó de la Peira",1124.9
"2010-2014",8,"Nou Barris",47,"Can Peguera",1205.1
"2010-2014",8,"Nou Barris",48,"la Guineueta",1064.5
"2010-2014",8,"Nou Barris",49,"Canyelles",862.1
"2010-2014",8,"Nou Barris",50,"les Roquetes",776.8
"2010-2014",8,"Nou Barris",51,"Verdun",924.2
"2010-2014",8,"Nou Barris",52,"la Prosperitat",848.0
"2010-2014",8,"Nou Barris",53,"la Trinitat Nova",1301.4
"2010-2014",8,"Nou Barris",54,"Torre Baró",931.1
"2010-2014",8,"Nou Barris",55,"Ciutat Meridiana",573.3
"2010-2014",8,"Nou Barris",56,"Vallbona",1480.6
"2010-2014",9,"Sant Andreu",57,"la Trinitat Vella",515.7
"2010-2014",9,"Sant Andreu",58,"Baró de Viver",882.9
"2010-2014",9,"Sant Andreu",59,"el Bon Pastor",806.2
"2010-2014",9,"Sant Andreu",60,"Sant Andreu",790.7
"2010-2014",9,"Sant Andreu",61,"la Sagrera",802.5
"2010-2014",9,"Sant Andreu",62,"el Congrés i els Indians",1115.1
"2010-2014",9,"Sant Andreu",63,"Navas",833.9
"2010-2014",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",909.0
"2010-2014",10,"Sant Martí",65,"el Clot",724.2
"2010-2014",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",876.6
"2010-2014",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",366.5
"2010-2014",10,"Sant Martí",68,"el Poblenou",843.0
"2010-2014",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",512.1
"2010-2014",10,"Sant Martí",70,"el Besòs i el Maresme",884.9
"2010-2014",10,"Sant Martí",71,"Provençals del Poblenou",697.6
"2010-2014",10,"Sant Martí",72,"Sant Martí de Provençals",1026.0
"2010-2014",10,"Sant Martí",73,"la Verneda i la Pau",996.2
"2011-2015",1,"Ciutat Vella",1,"el Raval",721.0
"2011-2015",1,"Ciutat Vella",2,"el Barri Gòtic",854.8
"2011-2015",1,"Ciutat Vella",3,"la Barceloneta",1179.3
"2011-2015",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",820.8
"2011-2015",2,"Eixample",5,"el Fort Pienc",956.6
"2011-2015",2,"Eixample",6,"la Sagrada Família",1067.2
"2011-2015",2,"Eixample",7,"la Dreta de l'Eixample",1233.9
"2011-2015",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1066.5
"2011-2015",2,"Eixample",9,"la Nova Esquerra de l'Eixample",934.9
"2011-2015",2,"Eixample",10,"Sant Antoni",1037.8
"2011-2015",3,"Sants-Montjuïc",11,"el Poble Sec",871.5
"2011-2015",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1563.1
"2011-2015",3,"Sants-Montjuïc",13,"la Marina de Port",826.6
"2011-2015",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1247.6
"2011-2015",3,"Sants-Montjuïc",15,"Hostafrancs",895.7
"2011-2015",3,"Sants-Montjuïc",16,"la Bordeta",926.8
"2011-2015",3,"Sants-Montjuïc",17,"Sants - Badal",818.2
"2011-2015",3,"Sants-Montjuïc",18,"Sants",962.1
"2011-2015",4,"Les Corts",19,"les Corts",916.6
"2011-2015",4,"Les Corts",20,"la Maternitat i Sant Ramon",806.6
