"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,2,"Eixample",6,"la Sagrada Família","3 dones",1457
2020,2,"Eixample",7,"la Dreta de l'Eixample","3 dones",1279
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","3 dones",1222
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","3 dones",1605
2020,2,"Eixample",10,"Sant Antoni","3 dones",1076
2020,3,"Sants-Montjuïc",11,"el Poble Sec","3 dones",1085
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","3 dones",38
2020,3,"Sants-Montjuïc",13,"la Marina de Port","3 dones",953
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","3 dones",272
2020,3,"Sants-Montjuïc",15,"Hostafrancs","3 dones",418
2020,3,"Sants-Montjuïc",16,"la Bordeta","3 dones",533
2020,3,"Sants-Montjuïc",17,"Sants - Badal","3 dones",689
2020,3,"Sants-Montjuïc",18,"Sants","3 dones",1081
2020,4,"Les Corts",19,"les Corts","3 dones",1279
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","3 dones",710
2020,4,"Les Corts",21,"Pedralbes","3 dones",414
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","3 dones",165
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","3 dones",885
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","3 dones",640
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","3 dones",956
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","3 dones",1776
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","3 dones",977
2020,6,"Gràcia",28,"Vallcarca i els Penitents","3 dones",464
2020,6,"Gràcia",29,"el Coll","3 dones",211
2020,6,"Gràcia",30,"la Salut","3 dones",393
2020,6,"Gràcia",31,"la Vila de Gràcia","3 dones",1283
