"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","CCAA","Província naixement","Nombre"
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Navarra (Comunitat Foral de)","Navarra",32
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Navarra (Comunitat Foral de)","Navarra",24
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Navarra (Comunitat Foral de)","Navarra",34
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Navarra (Comunitat Foral de)","Navarra",57
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Navarra (Comunitat Foral de)","Navarra",32
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Navarra (Comunitat Foral de)","Navarra",17
2019,6,"Gràcia",29,"el Coll","Home","Navarra (Comunitat Foral de)","Navarra",8
2019,6,"Gràcia",30,"la Salut","Home","Navarra (Comunitat Foral de)","Navarra",10
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Navarra (Comunitat Foral de)","Navarra",51
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Navarra (Comunitat Foral de)","Navarra",38
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Navarra (Comunitat Foral de)","Navarra",20
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Navarra (Comunitat Foral de)","Navarra",5
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Navarra (Comunitat Foral de)","Navarra",33
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Navarra (Comunitat Foral de)","Navarra",3
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Navarra (Comunitat Foral de)","Navarra",13
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Navarra (Comunitat Foral de)","Navarra",6
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Navarra (Comunitat Foral de)","Navarra",7
2019,7,"Horta-Guinardó",40,"Montbau","Home","Navarra (Comunitat Foral de)","Navarra",6
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Navarra (Comunitat Foral de)","Navarra",23
2019,7,"Horta-Guinardó",42,"la Clota","Home","Navarra (Comunitat Foral de)","Navarra",3
2019,7,"Horta-Guinardó",43,"Horta","Home","Navarra (Comunitat Foral de)","Navarra",13
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Navarra (Comunitat Foral de)","Navarra",22
2019,8,"Nou Barris",45,"Porta","Home","Navarra (Comunitat Foral de)","Navarra",15
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Navarra (Comunitat Foral de)","Navarra",9
2019,8,"Nou Barris",47,"Can Peguera","Home","Navarra (Comunitat Foral de)","Navarra",1
2019,8,"Nou Barris",48,"la Guineueta","Home","Navarra (Comunitat Foral de)","Navarra",15
2019,8,"Nou Barris",49,"Canyelles","Home","Navarra (Comunitat Foral de)","Navarra",5
2019,8,"Nou Barris",50,"les Roquetes","Home","Navarra (Comunitat Foral de)","Navarra",9
2019,8,"Nou Barris",51,"Verdun","Home","Navarra (Comunitat Foral de)","Navarra",4
2019,8,"Nou Barris",52,"la Prosperitat","Home","Navarra (Comunitat Foral de)","Navarra",6
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Navarra (Comunitat Foral de)","Navarra",0
2019,8,"Nou Barris",54,"Torre Baró","Home","Navarra (Comunitat Foral de)","Navarra",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Navarra (Comunitat Foral de)","Navarra",5
2019,8,"Nou Barris",56,"Vallbona","Home","Navarra (Comunitat Foral de)","Navarra",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Navarra (Comunitat Foral de)","Navarra",5
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Navarra (Comunitat Foral de)","Navarra",2
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Navarra (Comunitat Foral de)","Navarra",8
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Navarra (Comunitat Foral de)","Navarra",37
2019,9,"Sant Andreu",61,"la Sagrera","Home","Navarra (Comunitat Foral de)","Navarra",12
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Navarra (Comunitat Foral de)","Navarra",10
2019,9,"Sant Andreu",63,"Navas","Home","Navarra (Comunitat Foral de)","Navarra",19
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Navarra (Comunitat Foral de)","Navarra",27
2019,10,"Sant Martí",65,"el Clot","Home","Navarra (Comunitat Foral de)","Navarra",22
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Navarra (Comunitat Foral de)","Navarra",15
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Navarra (Comunitat Foral de)","Navarra",12
2019,10,"Sant Martí",68,"el Poblenou","Home","Navarra (Comunitat Foral de)","Navarra",23
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Navarra (Comunitat Foral de)","Navarra",10
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Navarra (Comunitat Foral de)","Navarra",11
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Navarra (Comunitat Foral de)","Navarra",16
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Navarra (Comunitat Foral de)","Navarra",13
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Navarra (Comunitat Foral de)","Navarra",16
2019,1,"Ciutat Vella",1,"el Raval","Home","País Basc, el","Àlaba",9
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","País Basc, el","Àlaba",6
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","País Basc, el","Àlaba",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","País Basc, el","Àlaba",8
2019,2,"Eixample",5,"el Fort Pienc","Home","País Basc, el","Àlaba",5
2019,2,"Eixample",6,"la Sagrada Família","Home","País Basc, el","Àlaba",11
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","País Basc, el","Àlaba",10
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","País Basc, el","Àlaba",13
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","País Basc, el","Àlaba",23
2019,2,"Eixample",10,"Sant Antoni","Home","País Basc, el","Àlaba",13
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","País Basc, el","Àlaba",10
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","País Basc, el","Àlaba",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","País Basc, el","Àlaba",6
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","País Basc, el","Àlaba",6
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","País Basc, el","Àlaba",6
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","País Basc, el","Àlaba",6
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","País Basc, el","Àlaba",3
2019,3,"Sants-Montjuïc",18,"Sants","Home","País Basc, el","Àlaba",13
2019,4,"Les Corts",19,"les Corts","Home","País Basc, el","Àlaba",18
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","País Basc, el","Àlaba",8
2019,4,"Les Corts",21,"Pedralbes","Home","País Basc, el","Àlaba",2
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","País Basc, el","Àlaba",2
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","País Basc, el","Àlaba",5
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","País Basc, el","Àlaba",6
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","País Basc, el","Àlaba",4
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","País Basc, el","Àlaba",20
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","País Basc, el","Àlaba",9
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","País Basc, el","Àlaba",3
2019,6,"Gràcia",29,"el Coll","Home","País Basc, el","Àlaba",2
2019,6,"Gràcia",30,"la Salut","Home","País Basc, el","Àlaba",5
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","País Basc, el","Àlaba",18
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","País Basc, el","Àlaba",10
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","País Basc, el","Àlaba",7
2019,7,"Horta-Guinardó",34,"Can Baró","Home","País Basc, el","Àlaba",3
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","País Basc, el","Àlaba",11
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","País Basc, el","Àlaba",4
2019,7,"Horta-Guinardó",37,"el Carmel","Home","País Basc, el","Àlaba",2
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","País Basc, el","Àlaba",1
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","País Basc, el","Àlaba",2
2019,7,"Horta-Guinardó",40,"Montbau","Home","País Basc, el","Àlaba",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","País Basc, el","Àlaba",1
2019,7,"Horta-Guinardó",42,"la Clota","Home","País Basc, el","Àlaba",0
2019,7,"Horta-Guinardó",43,"Horta","Home","País Basc, el","Àlaba",3
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","País Basc, el","Àlaba",1
2019,8,"Nou Barris",45,"Porta","Home","País Basc, el","Àlaba",5
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","País Basc, el","Àlaba",0
2019,8,"Nou Barris",47,"Can Peguera","Home","País Basc, el","Àlaba",0
2019,8,"Nou Barris",48,"la Guineueta","Home","País Basc, el","Àlaba",1
2019,8,"Nou Barris",49,"Canyelles","Home","País Basc, el","Àlaba",0
2019,8,"Nou Barris",50,"les Roquetes","Home","País Basc, el","Àlaba",1
2019,8,"Nou Barris",51,"Verdun","Home","País Basc, el","Àlaba",2
2019,8,"Nou Barris",52,"la Prosperitat","Home","País Basc, el","Àlaba",2
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","País Basc, el","Àlaba",0
2019,8,"Nou Barris",54,"Torre Baró","Home","País Basc, el","Àlaba",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","País Basc, el","Àlaba",0
2019,8,"Nou Barris",56,"Vallbona","Home","País Basc, el","Àlaba",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","País Basc, el","Àlaba",0
2019,9,"Sant Andreu",58,"Baró de Viver","Home","País Basc, el","Àlaba",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","País Basc, el","Àlaba",0
2019,9,"Sant Andreu",60,"Sant Andreu","Home","País Basc, el","Àlaba",5
2019,9,"Sant Andreu",61,"la Sagrera","Home","País Basc, el","Àlaba",9
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","País Basc, el","Àlaba",1
2019,9,"Sant Andreu",63,"Navas","Home","País Basc, el","Àlaba",6
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","País Basc, el","Àlaba",14
2019,10,"Sant Martí",65,"el Clot","Home","País Basc, el","Àlaba",5
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","País Basc, el","Àlaba",7
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","País Basc, el","Àlaba",3
2019,10,"Sant Martí",68,"el Poblenou","Home","País Basc, el","Àlaba",6
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","País Basc, el","Àlaba",3
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","País Basc, el","Àlaba",1
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","País Basc, el","Àlaba",1
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","País Basc, el","Àlaba",2
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","País Basc, el","Àlaba",2
2019,1,"Ciutat Vella",1,"el Raval","Home","País Basc, el","Guipúscoa",31
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","País Basc, el","Guipúscoa",27
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","País Basc, el","Guipúscoa",10
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","País Basc, el","Guipúscoa",26
2019,2,"Eixample",5,"el Fort Pienc","Home","País Basc, el","Guipúscoa",35
2019,2,"Eixample",6,"la Sagrada Família","Home","País Basc, el","Guipúscoa",47
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","País Basc, el","Guipúscoa",51
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","País Basc, el","Guipúscoa",34
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","País Basc, el","Guipúscoa",61
2019,2,"Eixample",10,"Sant Antoni","Home","País Basc, el","Guipúscoa",40
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","País Basc, el","Guipúscoa",48
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","País Basc, el","Guipúscoa",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","País Basc, el","Guipúscoa",16
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","País Basc, el","Guipúscoa",5
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","País Basc, el","Guipúscoa",12
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","País Basc, el","Guipúscoa",9
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","País Basc, el","Guipúscoa",13
2019,3,"Sants-Montjuïc",18,"Sants","Home","País Basc, el","Guipúscoa",34
2019,4,"Les Corts",19,"les Corts","Home","País Basc, el","Guipúscoa",46
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","País Basc, el","Guipúscoa",22
2019,4,"Les Corts",21,"Pedralbes","Home","País Basc, el","Guipúscoa",11
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","País Basc, el","Guipúscoa",4
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","País Basc, el","Guipúscoa",25
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","País Basc, el","Guipúscoa",26
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","País Basc, el","Guipúscoa",35
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","País Basc, el","Guipúscoa",53
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","País Basc, el","Guipúscoa",22
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","País Basc, el","Guipúscoa",8
2019,6,"Gràcia",29,"el Coll","Home","País Basc, el","Guipúscoa",4
2019,6,"Gràcia",30,"la Salut","Home","País Basc, el","Guipúscoa",13
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","País Basc, el","Guipúscoa",47
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","País Basc, el","Guipúscoa",36
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","País Basc, el","Guipúscoa",17
2019,7,"Horta-Guinardó",34,"Can Baró","Home","País Basc, el","Guipúscoa",10
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","País Basc, el","Guipúscoa",34
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","País Basc, el","Guipúscoa",4
2019,7,"Horta-Guinardó",37,"el Carmel","Home","País Basc, el","Guipúscoa",12
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","País Basc, el","Guipúscoa",4
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","País Basc, el","Guipúscoa",1
2019,7,"Horta-Guinardó",40,"Montbau","Home","País Basc, el","Guipúscoa",6
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","País Basc, el","Guipúscoa",7
2019,7,"Horta-Guinardó",42,"la Clota","Home","País Basc, el","Guipúscoa",1
2019,7,"Horta-Guinardó",43,"Horta","Home","País Basc, el","Guipúscoa",11
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","País Basc, el","Guipúscoa",12
2019,8,"Nou Barris",45,"Porta","Home","País Basc, el","Guipúscoa",6
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","País Basc, el","Guipúscoa",6
2019,8,"Nou Barris",47,"Can Peguera","Home","País Basc, el","Guipúscoa",1
2019,8,"Nou Barris",48,"la Guineueta","Home","País Basc, el","Guipúscoa",7
2019,8,"Nou Barris",49,"Canyelles","Home","País Basc, el","Guipúscoa",3
2019,8,"Nou Barris",50,"les Roquetes","Home","País Basc, el","Guipúscoa",2
2019,8,"Nou Barris",51,"Verdun","Home","País Basc, el","Guipúscoa",1
2019,8,"Nou Barris",52,"la Prosperitat","Home","País Basc, el","Guipúscoa",6
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","País Basc, el","Guipúscoa",1
2019,8,"Nou Barris",54,"Torre Baró","Home","País Basc, el","Guipúscoa",1
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","País Basc, el","Guipúscoa",2
2019,8,"Nou Barris",56,"Vallbona","Home","País Basc, el","Guipúscoa",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","País Basc, el","Guipúscoa",3
2019,9,"Sant Andreu",58,"Baró de Viver","Home","País Basc, el","Guipúscoa",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","País Basc, el","Guipúscoa",3
2019,9,"Sant Andreu",60,"Sant Andreu","Home","País Basc, el","Guipúscoa",23
2019,9,"Sant Andreu",61,"la Sagrera","Home","País Basc, el","Guipúscoa",19
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","País Basc, el","Guipúscoa",6
2019,9,"Sant Andreu",63,"Navas","Home","País Basc, el","Guipúscoa",8
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","País Basc, el","Guipúscoa",34
2019,10,"Sant Martí",65,"el Clot","Home","País Basc, el","Guipúscoa",25
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","País Basc, el","Guipúscoa",16
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","País Basc, el","Guipúscoa",19
2019,10,"Sant Martí",68,"el Poblenou","Home","País Basc, el","Guipúscoa",35
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","País Basc, el","Guipúscoa",14
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","País Basc, el","Guipúscoa",2
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","País Basc, el","Guipúscoa",17
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","País Basc, el","Guipúscoa",10
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","País Basc, el","Guipúscoa",4
2019,1,"Ciutat Vella",1,"el Raval","Home","País Basc, el","Biscaia",36
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","País Basc, el","Biscaia",23
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","País Basc, el","Biscaia",24
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","País Basc, el","Biscaia",36
2019,2,"Eixample",5,"el Fort Pienc","Home","País Basc, el","Biscaia",46
2019,2,"Eixample",6,"la Sagrada Família","Home","País Basc, el","Biscaia",66
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","País Basc, el","Biscaia",69
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","País Basc, el","Biscaia",84
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","País Basc, el","Biscaia",79
2019,2,"Eixample",10,"Sant Antoni","Home","País Basc, el","Biscaia",47
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","País Basc, el","Biscaia",42
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","País Basc, el","Biscaia",1
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","País Basc, el","Biscaia",24
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","País Basc, el","Biscaia",11
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","País Basc, el","Biscaia",23
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","País Basc, el","Biscaia",17
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","País Basc, el","Biscaia",14
2019,3,"Sants-Montjuïc",18,"Sants","Home","País Basc, el","Biscaia",44
2019,4,"Les Corts",19,"les Corts","Home","País Basc, el","Biscaia",59
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","País Basc, el","Biscaia",33
2019,4,"Les Corts",21,"Pedralbes","Home","País Basc, el","Biscaia",22
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","País Basc, el","Biscaia",1
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","País Basc, el","Biscaia",41
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","País Basc, el","Biscaia",34
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","País Basc, el","Biscaia",40
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","País Basc, el","Biscaia",77
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","País Basc, el","Biscaia",31
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","País Basc, el","Biscaia",14
2019,6,"Gràcia",29,"el Coll","Home","País Basc, el","Biscaia",4
2019,6,"Gràcia",30,"la Salut","Home","País Basc, el","Biscaia",15
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","País Basc, el","Biscaia",74
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","País Basc, el","Biscaia",47
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","País Basc, el","Biscaia",23
2019,7,"Horta-Guinardó",34,"Can Baró","Home","País Basc, el","Biscaia",9
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","País Basc, el","Biscaia",40
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","País Basc, el","Biscaia",9
2019,7,"Horta-Guinardó",37,"el Carmel","Home","País Basc, el","Biscaia",11
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","País Basc, el","Biscaia",10
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","País Basc, el","Biscaia",4
2019,7,"Horta-Guinardó",40,"Montbau","Home","País Basc, el","Biscaia",4
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","País Basc, el","Biscaia",6
2019,7,"Horta-Guinardó",42,"la Clota","Home","País Basc, el","Biscaia",0
2019,7,"Horta-Guinardó",43,"Horta","Home","País Basc, el","Biscaia",23
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","País Basc, el","Biscaia",14
2019,8,"Nou Barris",45,"Porta","Home","País Basc, el","Biscaia",18
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","País Basc, el","Biscaia",9
2019,8,"Nou Barris",47,"Can Peguera","Home","País Basc, el","Biscaia",1
2019,8,"Nou Barris",48,"la Guineueta","Home","País Basc, el","Biscaia",7
2019,8,"Nou Barris",49,"Canyelles","Home","País Basc, el","Biscaia",3
2019,8,"Nou Barris",50,"les Roquetes","Home","País Basc, el","Biscaia",2
2019,8,"Nou Barris",51,"Verdun","Home","País Basc, el","Biscaia",6
2019,8,"Nou Barris",52,"la Prosperitat","Home","País Basc, el","Biscaia",14
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","País Basc, el","Biscaia",3
2019,8,"Nou Barris",54,"Torre Baró","Home","País Basc, el","Biscaia",2
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","País Basc, el","Biscaia",3
2019,8,"Nou Barris",56,"Vallbona","Home","País Basc, el","Biscaia",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","País Basc, el","Biscaia",2
2019,9,"Sant Andreu",58,"Baró de Viver","Home","País Basc, el","Biscaia",1
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","País Basc, el","Biscaia",5
2019,9,"Sant Andreu",60,"Sant Andreu","Home","País Basc, el","Biscaia",38
2019,9,"Sant Andreu",61,"la Sagrera","Home","País Basc, el","Biscaia",19
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","País Basc, el","Biscaia",9
2019,9,"Sant Andreu",63,"Navas","Home","País Basc, el","Biscaia",15
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","País Basc, el","Biscaia",31
2019,10,"Sant Martí",65,"el Clot","Home","País Basc, el","Biscaia",26
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","País Basc, el","Biscaia",30
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","País Basc, el","Biscaia",19
2019,10,"Sant Martí",68,"el Poblenou","Home","País Basc, el","Biscaia",44
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","País Basc, el","Biscaia",17
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","País Basc, el","Biscaia",10
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","País Basc, el","Biscaia",26
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","País Basc, el","Biscaia",18
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","País Basc, el","Biscaia",16
2019,1,"Ciutat Vella",1,"el Raval","Home","Rioja, la","Rioja, La",21
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Rioja, la","Rioja, La",9
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Rioja, la","Rioja, La",6
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Rioja, la","Rioja, La",7
2019,2,"Eixample",5,"el Fort Pienc","Home","Rioja, la","Rioja, La",38
2019,2,"Eixample",6,"la Sagrada Família","Home","Rioja, la","Rioja, La",34
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Rioja, la","Rioja, La",29
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Rioja, la","Rioja, La",30
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Rioja, la","Rioja, La",53
2019,2,"Eixample",10,"Sant Antoni","Home","Rioja, la","Rioja, La",32
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Rioja, la","Rioja, La",20
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Rioja, la","Rioja, La",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Rioja, la","Rioja, La",17
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Rioja, la","Rioja, La",6
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Rioja, la","Rioja, La",13
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Rioja, la","Rioja, La",6
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Rioja, la","Rioja, La",9
2019,3,"Sants-Montjuïc",18,"Sants","Home","Rioja, la","Rioja, La",34
2019,4,"Les Corts",19,"les Corts","Home","Rioja, la","Rioja, La",41
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Rioja, la","Rioja, La",21
2019,4,"Les Corts",21,"Pedralbes","Home","Rioja, la","Rioja, La",9
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Rioja, la","Rioja, La",2
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Rioja, la","Rioja, La",13
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Rioja, la","Rioja, La",6
