"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_quinquennal","Nombre"
2020,7,"Horta-Guinardó",37,"el Carmel","Home","< 25 anys",23
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","< 25 anys",10
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","< 25 anys",3
2020,7,"Horta-Guinardó",40,"Montbau","Home","< 25 anys",6
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","< 25 anys",2
2020,7,"Horta-Guinardó",42,"la Clota","Home","< 25 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Home","< 25 anys",13
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","< 25 anys",10
2020,8,"Nou Barris",45,"Porta","Home","< 25 anys",11
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","< 25 anys",9
2020,8,"Nou Barris",47,"Can Peguera","Home","< 25 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","< 25 anys",6
2020,8,"Nou Barris",49,"Canyelles","Home","< 25 anys",3
2020,8,"Nou Barris",50,"les Roquetes","Home","< 25 anys",14
2020,8,"Nou Barris",51,"Verdun","Home","< 25 anys",9
2020,8,"Nou Barris",52,"la Prosperitat","Home","< 25 anys",14
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","< 25 anys",3
2020,8,"Nou Barris",54,"Torre Baró","Home","< 25 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","< 25 anys",7
2020,8,"Nou Barris",56,"Vallbona","Home","< 25 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","< 25 anys",12
2020,9,"Sant Andreu",58,"Baró de Viver","Home","< 25 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","< 25 anys",6
2020,9,"Sant Andreu",60,"Sant Andreu","Home","< 25 anys",30
2020,9,"Sant Andreu",61,"la Sagrera","Home","< 25 anys",9
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","< 25 anys",10
2020,9,"Sant Andreu",63,"Navas","Home","< 25 anys",9
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","< 25 anys",27
2020,10,"Sant Martí",65,"el Clot","Home","< 25 anys",11
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","< 25 anys",11
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","< 25 anys",4
2020,10,"Sant Martí",68,"el Poblenou","Home","< 25 anys",20
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","< 25 anys",9
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","< 25 anys",9
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","< 25 anys",12
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","< 25 anys",8
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","< 25 anys",6
2020,1,"Ciutat Vella",1,"el Raval","Home","25-29 anys",294
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","25-29 anys",128
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","25-29 anys",134
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","25-29 anys",203
2020,2,"Eixample",5,"el Fort Pienc","Home","25-29 anys",101
2020,2,"Eixample",6,"la Sagrada Família","Home","25-29 anys",184
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","25-29 anys",183
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","25-29 anys",190
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","25-29 anys",229
2020,2,"Eixample",10,"Sant Antoni","Home","25-29 anys",146
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","25-29 anys",143
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","25-29 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","25-29 anys",57
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","25-29 anys",33
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","25-29 anys",67
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","25-29 anys",49
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","25-29 anys",73
2020,3,"Sants-Montjuïc",18,"Sants","Home","25-29 anys",151
2020,4,"Les Corts",19,"les Corts","Home","25-29 anys",124
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","25-29 anys",70
2020,4,"Les Corts",21,"Pedralbes","Home","25-29 anys",20
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","25-29 anys",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","25-29 anys",43
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","25-29 anys",29
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","25-29 anys",53
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","25-29 anys",111
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","25-29 anys",100
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","25-29 anys",44
2020,6,"Gràcia",29,"el Coll","Home","25-29 anys",24
2020,6,"Gràcia",30,"la Salut","Home","25-29 anys",40
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","25-29 anys",267
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","25-29 anys",119
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","25-29 anys",86
2020,7,"Horta-Guinardó",34,"Can Baró","Home","25-29 anys",26
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","25-29 anys",96
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","25-29 anys",27
2020,7,"Horta-Guinardó",37,"el Carmel","Home","25-29 anys",73
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","25-29 anys",31
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","25-29 anys",12
2020,7,"Horta-Guinardó",40,"Montbau","Home","25-29 anys",16
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","25-29 anys",7
2020,7,"Horta-Guinardó",42,"la Clota","Home","25-29 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","25-29 anys",50
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","25-29 anys",43
2020,8,"Nou Barris",45,"Porta","Home","25-29 anys",34
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","25-29 anys",34
2020,8,"Nou Barris",47,"Can Peguera","Home","25-29 anys",4
2020,8,"Nou Barris",48,"la Guineueta","Home","25-29 anys",13
2020,8,"Nou Barris",49,"Canyelles","Home","25-29 anys",5
2020,8,"Nou Barris",50,"les Roquetes","Home","25-29 anys",26
2020,8,"Nou Barris",51,"Verdun","Home","25-29 anys",28
2020,8,"Nou Barris",52,"la Prosperitat","Home","25-29 anys",42
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","25-29 anys",17
2020,8,"Nou Barris",54,"Torre Baró","Home","25-29 anys",3
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","25-29 anys",17
2020,8,"Nou Barris",56,"Vallbona","Home","25-29 anys",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","25-29 anys",21
2020,9,"Sant Andreu",58,"Baró de Viver","Home","25-29 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","25-29 anys",23
2020,9,"Sant Andreu",60,"Sant Andreu","Home","25-29 anys",97
2020,9,"Sant Andreu",61,"la Sagrera","Home","25-29 anys",52
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","25-29 anys",29
2020,9,"Sant Andreu",63,"Navas","Home","25-29 anys",46
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","25-29 anys",138
2020,10,"Sant Martí",65,"el Clot","Home","25-29 anys",60
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","25-29 anys",45
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","25-29 anys",16
2020,10,"Sant Martí",68,"el Poblenou","Home","25-29 anys",95
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","25-29 anys",23
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","25-29 anys",39
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","25-29 anys",38
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","25-29 anys",33
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","25-29 anys",52
2020,1,"Ciutat Vella",1,"el Raval","Home","30-34 anys",387
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","30-34 anys",171
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","30-34 anys",183
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","30-34 anys",233
2020,2,"Eixample",5,"el Fort Pienc","Home","30-34 anys",130
2020,2,"Eixample",6,"la Sagrada Família","Home","30-34 anys",268
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","30-34 anys",252
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","30-34 anys",290
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","30-34 anys",315
2020,2,"Eixample",10,"Sant Antoni","Home","30-34 anys",186
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","30-34 anys",216
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","30-34 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","30-34 anys",87
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","30-34 anys",54
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","30-34 anys",82
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","30-34 anys",84
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","30-34 anys",106
2020,3,"Sants-Montjuïc",18,"Sants","Home","30-34 anys",203
2020,4,"Les Corts",19,"les Corts","Home","30-34 anys",219
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","30-34 anys",94
2020,4,"Les Corts",21,"Pedralbes","Home","30-34 anys",22
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","30-34 anys",9
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","30-34 anys",75
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","30-34 anys",33
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","30-34 anys",78
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","30-34 anys",168
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","30-34 anys",139
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","30-34 anys",62
2020,6,"Gràcia",29,"el Coll","Home","30-34 anys",31
2020,6,"Gràcia",30,"la Salut","Home","30-34 anys",60
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","30-34 anys",401
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","30-34 anys",156
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","30-34 anys",107
2020,7,"Horta-Guinardó",34,"Can Baró","Home","30-34 anys",37
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","30-34 anys",176
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","30-34 anys",24
2020,7,"Horta-Guinardó",37,"el Carmel","Home","30-34 anys",115
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","30-34 anys",54
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","30-34 anys",29
2020,7,"Horta-Guinardó",40,"Montbau","Home","30-34 anys",19
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","30-34 anys",15
2020,7,"Horta-Guinardó",42,"la Clota","Home","30-34 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Home","30-34 anys",61
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","30-34 anys",60
2020,8,"Nou Barris",45,"Porta","Home","30-34 anys",76
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","30-34 anys",51
2020,8,"Nou Barris",47,"Can Peguera","Home","30-34 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Home","30-34 anys",36
2020,8,"Nou Barris",49,"Canyelles","Home","30-34 anys",6
2020,8,"Nou Barris",50,"les Roquetes","Home","30-34 anys",39
2020,8,"Nou Barris",51,"Verdun","Home","30-34 anys",33
2020,8,"Nou Barris",52,"la Prosperitat","Home","30-34 anys",58
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","30-34 anys",28
2020,8,"Nou Barris",54,"Torre Baró","Home","30-34 anys",11
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","30-34 anys",18
2020,8,"Nou Barris",56,"Vallbona","Home","30-34 anys",6
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","30-34 anys",28
2020,9,"Sant Andreu",58,"Baró de Viver","Home","30-34 anys",4
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","30-34 anys",24
2020,9,"Sant Andreu",60,"Sant Andreu","Home","30-34 anys",187
2020,9,"Sant Andreu",61,"la Sagrera","Home","30-34 anys",116
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","30-34 anys",55
2020,9,"Sant Andreu",63,"Navas","Home","30-34 anys",78
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","30-34 anys",196
2020,10,"Sant Martí",65,"el Clot","Home","30-34 anys",111
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","30-34 anys",73
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","30-34 anys",22
2020,10,"Sant Martí",68,"el Poblenou","Home","30-34 anys",158
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","30-34 anys",54
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","30-34 anys",58
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","30-34 anys",72
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","30-34 anys",72
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","30-34 anys",68
2020,1,"Ciutat Vella",1,"el Raval","Home","35-39 anys",415
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","35-39 anys",134
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","35-39 anys",171
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","35-39 anys",235
2020,2,"Eixample",5,"el Fort Pienc","Home","35-39 anys",148
2020,2,"Eixample",6,"la Sagrada Família","Home","35-39 anys",276
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","35-39 anys",248
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","35-39 anys",262
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","35-39 anys",322
2020,2,"Eixample",10,"Sant Antoni","Home","35-39 anys",247
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","35-39 anys",277
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","35-39 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","35-39 anys",107
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","35-39 anys",53
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","35-39 anys",111
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","35-39 anys",95
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","35-39 anys",98
2020,3,"Sants-Montjuïc",18,"Sants","Home","35-39 anys",246
2020,4,"Les Corts",19,"les Corts","Home","35-39 anys",175
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","35-39 anys",84
2020,4,"Les Corts",21,"Pedralbes","Home","35-39 anys",24
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","35-39 anys",12
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","35-39 anys",68
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","35-39 anys",37
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","35-39 anys",83
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","35-39 anys",193
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","35-39 anys",153
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","35-39 anys",72
2020,6,"Gràcia",29,"el Coll","Home","35-39 anys",39
2020,6,"Gràcia",30,"la Salut","Home","35-39 anys",61
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","35-39 anys",447
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","35-39 anys",173
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","35-39 anys",119
2020,7,"Horta-Guinardó",34,"Can Baró","Home","35-39 anys",51
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","35-39 anys",177
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","35-39 anys",39
2020,7,"Horta-Guinardó",37,"el Carmel","Home","35-39 anys",115
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","35-39 anys",43
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","35-39 anys",25
2020,7,"Horta-Guinardó",40,"Montbau","Home","35-39 anys",21
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","35-39 anys",18
2020,7,"Horta-Guinardó",42,"la Clota","Home","35-39 anys",9
2020,7,"Horta-Guinardó",43,"Horta","Home","35-39 anys",74
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","35-39 anys",70
2020,8,"Nou Barris",45,"Porta","Home","35-39 anys",85
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","35-39 anys",57
2020,8,"Nou Barris",47,"Can Peguera","Home","35-39 anys",12
2020,8,"Nou Barris",48,"la Guineueta","Home","35-39 anys",33
2020,8,"Nou Barris",49,"Canyelles","Home","35-39 anys",16
2020,8,"Nou Barris",50,"les Roquetes","Home","35-39 anys",65
2020,8,"Nou Barris",51,"Verdun","Home","35-39 anys",52
2020,8,"Nou Barris",52,"la Prosperitat","Home","35-39 anys",91
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","35-39 anys",22
2020,8,"Nou Barris",54,"Torre Baró","Home","35-39 anys",13
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","35-39 anys",21
2020,8,"Nou Barris",56,"Vallbona","Home","35-39 anys",8
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","35-39 anys",40
2020,9,"Sant Andreu",58,"Baró de Viver","Home","35-39 anys",9
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","35-39 anys",39
2020,9,"Sant Andreu",60,"Sant Andreu","Home","35-39 anys",229
2020,9,"Sant Andreu",61,"la Sagrera","Home","35-39 anys",118
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","35-39 anys",56
2020,9,"Sant Andreu",63,"Navas","Home","35-39 anys",95
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","35-39 anys",221
2020,10,"Sant Martí",65,"el Clot","Home","35-39 anys",98
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","35-39 anys",103
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","35-39 anys",33
2020,10,"Sant Martí",68,"el Poblenou","Home","35-39 anys",200
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","35-39 anys",89
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","35-39 anys",98
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","35-39 anys",85
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","35-39 anys",91
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","35-39 anys",79
2020,1,"Ciutat Vella",1,"el Raval","Home","40-44 anys",358
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","40-44 anys",146
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","40-44 anys",137
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","40-44 anys",237
2020,2,"Eixample",5,"el Fort Pienc","Home","40-44 anys",142
2020,2,"Eixample",6,"la Sagrada Família","Home","40-44 anys",233
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","40-44 anys",249
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","40-44 anys",229
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","40-44 anys",294
2020,2,"Eixample",10,"Sant Antoni","Home","40-44 anys",240
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","40-44 anys",278
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","40-44 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","40-44 anys",148
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","40-44 anys",61
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","40-44 anys",86
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","40-44 anys",79
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","40-44 anys",118
2020,3,"Sants-Montjuïc",18,"Sants","Home","40-44 anys",213
2020,4,"Les Corts",19,"les Corts","Home","40-44 anys",163
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","40-44 anys",72
2020,4,"Les Corts",21,"Pedralbes","Home","40-44 anys",31
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","40-44 anys",15
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","40-44 anys",78
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","40-44 anys",29
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","40-44 anys",86
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","40-44 anys",154
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","40-44 anys",132
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","40-44 anys",88
2020,6,"Gràcia",29,"el Coll","Home","40-44 anys",48
2020,6,"Gràcia",30,"la Salut","Home","40-44 anys",69
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","40-44 anys",389
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","40-44 anys",173
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","40-44 anys",112
2020,7,"Horta-Guinardó",34,"Can Baró","Home","40-44 anys",48
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","40-44 anys",188
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","40-44 anys",46
2020,7,"Horta-Guinardó",37,"el Carmel","Home","40-44 anys",138
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","40-44 anys",73
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","40-44 anys",31
2020,7,"Horta-Guinardó",40,"Montbau","Home","40-44 anys",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","40-44 anys",16
2020,7,"Horta-Guinardó",42,"la Clota","Home","40-44 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Home","40-44 anys",92
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","40-44 anys",107
2020,8,"Nou Barris",45,"Porta","Home","40-44 anys",110
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","40-44 anys",68
2020,8,"Nou Barris",47,"Can Peguera","Home","40-44 anys",18
2020,8,"Nou Barris",48,"la Guineueta","Home","40-44 anys",48
2020,8,"Nou Barris",49,"Canyelles","Home","40-44 anys",23
2020,8,"Nou Barris",50,"les Roquetes","Home","40-44 anys",85
2020,8,"Nou Barris",51,"Verdun","Home","40-44 anys",61
2020,8,"Nou Barris",52,"la Prosperitat","Home","40-44 anys",94
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","40-44 anys",29
2020,8,"Nou Barris",54,"Torre Baró","Home","40-44 anys",7
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","40-44 anys",39
2020,8,"Nou Barris",56,"Vallbona","Home","40-44 anys",11
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","40-44 anys",48
2020,9,"Sant Andreu",58,"Baró de Viver","Home","40-44 anys",19
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","40-44 anys",48
2020,9,"Sant Andreu",60,"Sant Andreu","Home","40-44 anys",268
2020,9,"Sant Andreu",61,"la Sagrera","Home","40-44 anys",122
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","40-44 anys",58
2020,9,"Sant Andreu",63,"Navas","Home","40-44 anys",81
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","40-44 anys",213
2020,10,"Sant Martí",65,"el Clot","Home","40-44 anys",134
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","40-44 anys",113
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","40-44 anys",51
2020,10,"Sant Martí",68,"el Poblenou","Home","40-44 anys",223
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","40-44 anys",101
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","40-44 anys",106
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","40-44 anys",111
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","40-44 anys",99
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","40-44 anys",89
2020,1,"Ciutat Vella",1,"el Raval","Home","45-49 anys",308
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","45-49 anys",110
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","45-49 anys",136
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","45-49 anys",195
2020,2,"Eixample",5,"el Fort Pienc","Home","45-49 anys",141
2020,2,"Eixample",6,"la Sagrada Família","Home","45-49 anys",203
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","45-49 anys",243
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","45-49 anys",198
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","45-49 anys",272
2020,2,"Eixample",10,"Sant Antoni","Home","45-49 anys",218
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","45-49 anys",225
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","45-49 anys",12
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","45-49 anys",147
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","45-49 anys",51
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","45-49 anys",82
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","45-49 anys",75
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","45-49 anys",107
2020,3,"Sants-Montjuïc",18,"Sants","Home","45-49 anys",182
2020,4,"Les Corts",19,"les Corts","Home","45-49 anys",164
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","45-49 anys",82
2020,4,"Les Corts",21,"Pedralbes","Home","45-49 anys",34
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","45-49 anys",21
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","45-49 anys",81
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","45-49 anys",40
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","45-49 anys",90
