"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_Vehicles","Antiguitat","Nombre"
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","2 anys",234
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","3 anys",217
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","4 anys",165
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","5 anys",159
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","6 anys",141
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","7 anys",142
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","8 anys",149
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","9 anys",167
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","10 anys",165
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","D'11 a 20 anys",1350
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Turismes","Més de 20 anys",234
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","Menys d'un any d'antiguitat",85
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","1 any",76
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","2 anys",86
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","3 anys",87
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","4 anys",83
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","5 anys",71
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","6 anys",59
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","7 anys",49
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","8 anys",83
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","9 anys",82
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","10 anys",66
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","D'11 a 20 anys",479
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Motos","Més de 20 anys",167
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","Menys d'un any d'antiguitat",5
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","2 anys",6
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","3 anys",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","4 anys",5
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","5 anys",4
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","6 anys",3
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","7 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","8 anys",6
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","9 anys",6
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","10 anys",7
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","D'11 a 20 anys",158
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Ciclomotors","Més de 20 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","Menys d'un any d'antiguitat",6
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","1 any",13
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","2 anys",10
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","3 anys",12
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","4 anys",11
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","5 anys",11
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","6 anys",13
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","7 anys",7
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","8 anys",9
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","9 anys",7
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","10 anys",11
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","D'11 a 20 anys",80
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Furgonetes","Més de 20 anys",34
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","1 any",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","3 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","5 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","6 anys",3
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","7 anys",4
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","8 anys",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","9 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","10 anys",3
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","D'11 a 20 anys",36
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Camions","Més de 20 anys",21
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","Menys d'un any d'antiguitat",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","1 any",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","2 anys",6
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","3 anys",3
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","4 anys",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","5 anys",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","6 anys",2
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","7 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","8 anys",1
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","9 anys",3
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","10 anys",3
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","D'11 a 20 anys",42
2019,"10","Sant Martí","67","la Vila Olímpica del Poblenou","Altres vehicles","Més de 20 anys",12
2019,"10","Sant Martí","68","el Poblenou","Turismes","Menys d'un any d'antiguitat",510
2019,"10","Sant Martí","68","el Poblenou","Turismes","1 any",655
2019,"10","Sant Martí","68","el Poblenou","Turismes","2 anys",612
2019,"10","Sant Martí","68","el Poblenou","Turismes","3 anys",545
2019,"10","Sant Martí","68","el Poblenou","Turismes","4 anys",474
2019,"10","Sant Martí","68","el Poblenou","Turismes","5 anys",390
2019,"10","Sant Martí","68","el Poblenou","Turismes","6 anys",376
2019,"10","Sant Martí","68","el Poblenou","Turismes","7 anys",298
2019,"10","Sant Martí","68","el Poblenou","Turismes","8 anys",399
2019,"10","Sant Martí","68","el Poblenou","Turismes","9 anys",466
2019,"10","Sant Martí","68","el Poblenou","Turismes","10 anys",399
2019,"10","Sant Martí","68","el Poblenou","Turismes","D'11 a 20 anys",3948
2019,"10","Sant Martí","68","el Poblenou","Turismes","Més de 20 anys",692
2019,"10","Sant Martí","68","el Poblenou","Motos","Menys d'un any d'antiguitat",229
2019,"10","Sant Martí","68","el Poblenou","Motos","1 any",247
2019,"10","Sant Martí","68","el Poblenou","Motos","2 anys",204
2019,"10","Sant Martí","68","el Poblenou","Motos","3 anys",215
2019,"10","Sant Martí","68","el Poblenou","Motos","4 anys",215
2019,"10","Sant Martí","68","el Poblenou","Motos","5 anys",157
2019,"10","Sant Martí","68","el Poblenou","Motos","6 anys",134
2019,"10","Sant Martí","68","el Poblenou","Motos","7 anys",158
2019,"10","Sant Martí","68","el Poblenou","Motos","8 anys",153
2019,"10","Sant Martí","68","el Poblenou","Motos","9 anys",216
2019,"10","Sant Martí","68","el Poblenou","Motos","10 anys",164
2019,"10","Sant Martí","68","el Poblenou","Motos","D'11 a 20 anys",1214
2019,"10","Sant Martí","68","el Poblenou","Motos","Més de 20 anys",431
2019,"10","Sant Martí","68","el Poblenou","Motos","No consta",1
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","Menys d'un any d'antiguitat",10
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","1 any",11
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","2 anys",19
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","3 anys",15
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","4 anys",16
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","5 anys",7
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","6 anys",10
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","7 anys",9
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","8 anys",9
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","9 anys",20
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","10 anys",18
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","D'11 a 20 anys",612
2019,"10","Sant Martí","68","el Poblenou","Ciclomotors","Més de 20 anys",5
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","Menys d'un any d'antiguitat",29
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","1 any",26
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","2 anys",47
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","3 anys",35
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","4 anys",36
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","5 anys",27
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","6 anys",26
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","7 anys",19
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","8 anys",22
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","9 anys",32
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","10 anys",20
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","D'11 a 20 anys",385
2019,"10","Sant Martí","68","el Poblenou","Furgonetes","Més de 20 anys",128
2019,"10","Sant Martí","68","el Poblenou","Camions","Menys d'un any d'antiguitat",17
2019,"10","Sant Martí","68","el Poblenou","Camions","1 any",11
2019,"10","Sant Martí","68","el Poblenou","Camions","2 anys",4
2019,"10","Sant Martí","68","el Poblenou","Camions","3 anys",5
2019,"10","Sant Martí","68","el Poblenou","Camions","4 anys",2
2019,"10","Sant Martí","68","el Poblenou","Camions","5 anys",1
2019,"10","Sant Martí","68","el Poblenou","Camions","6 anys",1
2019,"10","Sant Martí","68","el Poblenou","Camions","7 anys",4
2019,"10","Sant Martí","68","el Poblenou","Camions","8 anys",5
2019,"10","Sant Martí","68","el Poblenou","Camions","9 anys",6
2019,"10","Sant Martí","68","el Poblenou","Camions","10 anys",9
2019,"10","Sant Martí","68","el Poblenou","Camions","D'11 a 20 anys",156
2019,"10","Sant Martí","68","el Poblenou","Camions","Més de 20 anys",53
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","Menys d'un any d'antiguitat",8
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","1 any",9
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","2 anys",1
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","3 anys",5
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","4 anys",7
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","5 anys",6
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","6 anys",6
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","7 anys",6
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","8 anys",6
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","9 anys",10
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","10 anys",7
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","D'11 a 20 anys",141
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","Més de 20 anys",50
2019,"10","Sant Martí","68","el Poblenou","Altres vehicles","No consta",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","Menys d'un any d'antiguitat",226
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","1 any",281
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","2 anys",288
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","3 anys",258
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","4 anys",248
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","5 anys",209
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","6 anys",187
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","7 anys",161
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","8 anys",176
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","9 anys",202
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","10 anys",188
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","D'11 a 20 anys",1459
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","Més de 20 anys",184
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Turismes","No consta",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","Menys d'un any d'antiguitat",101
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","1 any",87
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","2 anys",95
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","3 anys",114
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","4 anys",96
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","5 anys",69
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","6 anys",62
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","7 anys",72
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","8 anys",66
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","9 anys",79
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","10 anys",77
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","D'11 a 20 anys",493
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Motos","Més de 20 anys",101
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","Menys d'un any d'antiguitat",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","1 any",4
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","2 anys",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","3 anys",4
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","4 anys",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","5 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","6 anys",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","7 anys",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","8 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","9 anys",5
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","10 anys",6
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","D'11 a 20 anys",112
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Ciclomotors","Més de 20 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","Menys d'un any d'antiguitat",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","1 any",17
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","2 anys",12
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","3 anys",11
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","4 anys",13
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","5 anys",10
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","6 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","7 anys",7
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","8 anys",12
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","9 anys",13
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","10 anys",10
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","D'11 a 20 anys",91
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Furgonetes","Més de 20 anys",25
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","2 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","3 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","4 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","5 anys",5
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","10 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","D'11 a 20 anys",70
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Camions","Més de 20 anys",17
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","Menys d'un any d'antiguitat",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","1 any",4
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","2 anys",6
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","3 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","4 anys",3
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","5 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","6 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","7 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","8 anys",4
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","9 anys",2
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","10 anys",1
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","D'11 a 20 anys",48
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","Més de 20 anys",17
2019,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Altres vehicles","No consta",1
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","Menys d'un any d'antiguitat",243
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","1 any",334
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","2 anys",335
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","3 anys",252
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","4 anys",228
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","5 anys",203
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","6 anys",151
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","7 anys",148
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","8 anys",190
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","9 anys",207
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","10 anys",205
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","D'11 a 20 anys",2794
2019,"10","Sant Martí","70","el Besòs i el Maresme","Turismes","Més de 20 anys",577
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","Menys d'un any d'antiguitat",93
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","1 any",84
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","2 anys",85
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","3 anys",81
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","4 anys",63
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","5 anys",64
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","6 anys",51
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","7 anys",51
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","8 anys",69
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","9 anys",60
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","10 anys",72
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","D'11 a 20 anys",496
2019,"10","Sant Martí","70","el Besòs i el Maresme","Motos","Més de 20 anys",143
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","Menys d'un any d'antiguitat",4
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","1 any",5
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","2 anys",16
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","3 anys",7
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","4 anys",12
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","5 anys",5
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","6 anys",7
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","7 anys",11
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","8 anys",8
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","9 anys",17
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","10 anys",11
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","D'11 a 20 anys",437
2019,"10","Sant Martí","70","el Besòs i el Maresme","Ciclomotors","Més de 20 anys",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","Menys d'un any d'antiguitat",12
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","1 any",14
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","2 anys",15
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","3 anys",17
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","4 anys",14
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","5 anys",19
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","6 anys",9
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","7 anys",9
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","8 anys",20
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","9 anys",13
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","10 anys",18
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","D'11 a 20 anys",281
2019,"10","Sant Martí","70","el Besòs i el Maresme","Furgonetes","Més de 20 anys",99
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","Menys d'un any d'antiguitat",1
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","1 any",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","2 anys",7
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","4 anys",3
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","6 anys",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","7 anys",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","8 anys",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","9 anys",8
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","10 anys",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","D'11 a 20 anys",127
2019,"10","Sant Martí","70","el Besòs i el Maresme","Camions","Més de 20 anys",42
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","Menys d'un any d'antiguitat",2
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","1 any",6
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","2 anys",4
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","3 anys",4
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","4 anys",1
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","5 anys",1
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","6 anys",1
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","8 anys",3
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","9 anys",4
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","10 anys",5
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","D'11 a 20 anys",56
2019,"10","Sant Martí","70","el Besòs i el Maresme","Altres vehicles","Més de 20 anys",28
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","Menys d'un any d'antiguitat",406
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","1 any",406
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","2 anys",447
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","3 anys",368
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","4 anys",350
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","5 anys",290
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","6 anys",269
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","7 anys",211
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","8 anys",256
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","9 anys",305
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","10 anys",255
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","D'11 a 20 anys",2684
2019,"10","Sant Martí","71","Provençals del Poblenou","Turismes","Més de 20 anys",523
2019,"10","Sant Martí","71","Provençals del Poblenou","Motos","Menys d'un any d'antiguitat",160
2019,"10","Sant Martí","71","Provençals del Poblenou","Motos","1 any",156
2019,"10","Sant Martí","71","Provençals del Poblenou","Motos","2 anys",135
2019,"10","Sant Martí","71","Provençals del Poblenou","Motos","3 anys",144
2019,"10","Sant Martí","71","Provençals del Poblenou","Motos","4 anys",121
2019,"10","Sant Martí","71","Provençals del Poblenou","Motos","5 anys",124
