"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL","Unnamed: 32"
99400174664,"Punt de Recollida d'Arbres a Gelabert","#","C","Gelabert",1,1,19,"les Corts",4,"Les Corts",8029,19,"BARCELONA",41.38725,2.141797,428247.53799999994,4582102.2069999995,428339.45,4582303.141,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174670,"Punt de Recollida d'Arbres als Jardins Roig i Raventós","#","C","Ganduxer",37,37,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,19,"BARCELONA",41.395163000000004,2.137306,427880.786,4582984.408,427972.695,4583185.35,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174670,"Punt de Recollida d'Arbres als Jardins Roig i Raventós","#","C","Ganduxer",37,37,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,19,"BARCELONA",41.395163000000004,2.137306,427880.786,4582984.408,427972.695,4583185.35,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174672,"Punt de Recollida d'Arbres al Parc de la Creueta del Coll","#","Pg","Mare de Déu del Coll",77,77,29,"el Coll",6,"Gràcia",8023,19,"BARCELONA",41.418752000000005,2.148266,428822.777,4585594.176,428914.69399999996,4585795.143,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174672,"Punt de Recollida d'Arbres al Parc de la Creueta del Coll","#","Pg","Mare de Déu del Coll",77,77,29,"el Coll",6,"Gràcia",8023,19,"BARCELONA",41.418752000000005,2.148266,428822.777,4585594.176,428914.69399999996,4585795.143,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174674,"Punt de Recollida d'Arbres a la Ronda Guinardó-Praga","#","Pl","Alfons el Savi",2,2,33,"el Baix Guinardó",7,"Horta-Guinardó",8024,19,"BARCELONA",41.412331,2.164544,430176.275,4584868.127,430268.20399999997,4585069.088,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174674,"Punt de Recollida d'Arbres a la Ronda Guinardó-Praga","#","Pl","Alfons el Savi",2,2,33,"el Baix Guinardó",7,"Horta-Guinardó",8024,19,"BARCELONA",41.412331,2.164544,430176.275,4584868.127,430268.20399999997,4585069.088,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174679,"Punt de Recollida d'Arbres a la Carretera del Carmel-Can Xirot","#","C","Can Xirot",1,3,37,"el Carmel",7,"Horta-Guinardó",8024,19,"BARCELONA",41.417304,2.1561049999999997,429476.369,4585426.985,429568.292,4585627.951,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174679,"Punt de Recollida d'Arbres a la Carretera del Carmel-Can Xirot","#","C","Can Xirot",1,3,37,"el Carmel",7,"Horta-Guinardó",8024,19,"BARCELONA",41.417304,2.1561049999999997,429476.369,4585426.985,429568.292,4585627.951,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174684,"Punt de Recollida d'Arbres al Parc de Josep Maria Serra Martí","#","C","Miguel Hernández",16,16,49,"Canyelles",8,"Nou Barris",8042,19,"BARCELONA",41.443189000000004,2.165835,430317.18799999997,4588292.855,430409.11799999996,4588493.847,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174684,"Punt de Recollida d'Arbres al Parc de Josep Maria Serra Martí","#","C","Miguel Hernández",16,16,49,"Canyelles",8,"Nou Barris",8042,19,"BARCELONA",41.443189000000004,2.165835,430317.18799999997,4588292.855,430409.11799999996,4588493.847,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174694,"Punt de Recollida d'Arbres a Aiguablava - Tamariu","#","C","Aiguablava",46,46,53,"la Trinitat Nova",8,"Nou Barris",8033,19,"BARCELONA",41.450143,2.184927,431919.294,4589049.708000001,432011.23799999995,4589250.708000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174694,"Punt de Recollida d'Arbres a Aiguablava - Tamariu","#","C","Aiguablava",46,46,53,"la Trinitat Nova",8,"Nou Barris",8033,19,"BARCELONA",41.450143,2.184927,431919.294,4589049.708000001,432011.23799999995,4589250.708000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174708,"Punt de Recollida d'Arbres a Ramon Albó-CAP Cotxeres","#","C","Ramon Albó",23,23,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8016,19,"BARCELONA",41.425813,2.1771279999999997,431242.17299999995,4586354.839,431334.112,4586555.813999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174708,"Punt de Recollida d'Arbres a Ramon Albó-CAP Cotxeres","#","C","Ramon Albó",23,23,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8016,19,"BARCELONA",41.425813,2.1771279999999997,431242.17299999995,4586354.839,431334.112,4586555.813999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174709,"Punt de Recollida d'Arbres al Centre Comercial La Maquinista","#","C","São Paulo",9,9,59,"el Bon Pastor",9,"Sant Andreu",8030,19,"BARCELONA",41.438895,2.196158,432845.815,4587792.222,432937.768,4587993.21,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174709,"Punt de Recollida d'Arbres al Centre Comercial La Maquinista","#","C","São Paulo",9,9,59,"el Bon Pastor",9,"Sant Andreu",8030,19,"BARCELONA",41.438895,2.196158,432845.815,4587792.222,432937.768,4587993.21,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174710,"Punt de Recollida d'Arbres Parc de Carles I","#","Av","Icària",121,121,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.388668,2.193848,432600.92100000003,4582217.843,432692.87299999996,4582418.78,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174710,"Punt de Recollida d'Arbres Parc de Carles I","#","Av","Icària",121,121,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.388668,2.193848,432600.92100000003,4582217.843,432692.87299999996,4582418.78,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174711,"Punt de Recollida d'Arbres al Parc del Poblenou","#","Av","Litoral",59,71,68,"el Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.396734,2.2082349999999997,433811.999,4583102.281,433903.96200000006,4583303.226,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174711,"Punt de Recollida d'Arbres al Parc del Poblenou","#","Av","Litoral",59,71,68,"el Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.396734,2.2082349999999997,433811.999,4583102.281,433903.96200000006,4583303.226,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174712,"Punt de Recollida d'Arbres a Perú","#","C","Perú",245,245,71,"Provençals del Poblenou",10,"Sant Martí",8020,19,"BARCELONA",41.41393,2.203087,433399.189,4585015.267,433491.148,4585216.23,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174712,"Punt de Recollida d'Arbres a Perú","#","C","Perú",245,245,71,"Provençals del Poblenou",10,"Sant Martí",8020,19,"BARCELONA",41.41393,2.203087,433399.189,4585015.267,433491.148,4585216.23,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196841,"Punt de Recollida d'Arbres als Jardinets de l'Alguer","#","Av","Mistral",46,46,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.376591,2.155347,429368.93700000003,4580907.797,429460.86,4581108.721,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196841,"Punt de Recollida d'Arbres als Jardinets de l'Alguer","#","Av","Mistral",46,46,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.376591,2.155347,429368.93700000003,4580907.797,429460.86,4581108.721,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196844,"Punt de Recollida d'Arbres a la Plaça del Sortidor","#","Pl","Sortidor",1,1,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.372626000000004,2.16236,429951.1,4580461.922,430043.029,4580662.842,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196844,"Punt de Recollida d'Arbres a la Plaça del Sortidor","#","Pl","Sortidor",1,1,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.372626000000004,2.16236,429951.1,4580461.922,430043.029,4580662.842,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196848,"Punt de Recollida d'Arbres a Moianès - Corral","#","C","Moianès",33,33,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.371728999999995,2.142358,428277.436,4580378.607,428369.349,4580579.525,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196848,"Punt de Recollida d'Arbres a Moianès - Corral","#","C","Moianès",33,33,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.371728999999995,2.142358,428277.436,4580378.607,428369.349,4580579.525,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196849,"Punt de Recollida d'Arbres a la Plaça Joanic","#","Pl","Joanic",1,1,31,"la Vila de Gràcia",6,"Gràcia",8024,19,"BARCELONA",41.405112,2.162472,429995.37,4584068.364,430087.29799999995,4584269.317,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196849,"Punt de Recollida d'Arbres a la Plaça Joanic","#","Pl","Joanic",1,1,31,"la Vila de Gràcia",6,"Gràcia",8024,19,"BARCELONA",41.405112,2.162472,429995.37,4584068.364,430087.29799999995,4584269.317,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196924,"Punt de Recollida d'Arbres als Jardins de Màlaga - Nicaragua","#","C","Nicaragua",27,27,18,"Sants",3,"Sants-Montjuïc",8029,19,"BARCELONA",41.382713,2.141868,428248.547,4581598.446,428340.459,4581799.376,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196924,"Punt de Recollida d'Arbres als Jardins de Màlaga - Nicaragua","#","C","Nicaragua",27,27,18,"Sants",3,"Sants-Montjuïc",8029,19,"BARCELONA",41.382713,2.141868,428248.547,4581598.446,428340.459,4581799.376,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196926,"Punt de Recollida d'Arbres al Parc del Guinardó - Pl Nen de la Rutlla","#","C","Grècia",11,11,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.419013,2.171252,430743.959,4585604.575,430835.893,4585805.5430000005,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400196926,"Punt de Recollida d'Arbres al Parc del Guinardó - Pl Nen de la Rutlla","#","C","Grècia",11,11,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.419013,2.171252,430743.959,4585604.575,430835.893,4585805.5430000005,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196927,"Punt de Recollida d'Arbres al Passeig Ciutat de Mallorca","#","C","Piferrer",142,142,45,"Porta",8,"Nou Barris",8016,19,"BARCELONA",41.43294,2.177675,431295.42799999996,4587145.624,431387.367,4587346.606000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400196927,"Punt de Recollida d'Arbres al Passeig Ciutat de Mallorca","#","C","Piferrer",142,142,45,"Porta",8,"Nou Barris",8016,19,"BARCELONA",41.43294,2.177675,431295.42799999996,4587145.624,431387.367,4587346.606000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400218653,"Punt de Recollida d'Arbres al Passeig de Sant Joan - Travessera de Gràcia","#","Pg","Sant Joan",210,210,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8037,19,"BARCELONA",41.404592,2.1633169999999997,430065.42,4584009.929,430157.349,4584210.882,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400218653,"Punt de Recollida d'Arbres al Passeig de Sant Joan - Travessera de Gràcia","#","Pg","Sant Joan",210,210,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8037,19,"BARCELONA",41.404592,2.1633169999999997,430065.42,4584009.929,430157.349,4584210.882,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400218657,"Punt de Recollida d'Arbres a la Plaça Gal·la Placídia - Via Augusta","#","Pl","Gal·la Placídia",12,12,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.399128000000005,2.153461,429235.63200000004,4583411.327,429327.55299999996,4583612.274,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400218657,"Punt de Recollida d'Arbres a la Plaça Gal·la Placídia - Via Augusta","#","Pl","Gal·la Placídia",12,12,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.399128000000005,2.153461,429235.63200000004,4583411.327,429327.55299999996,4583612.274,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400218783,"Punt de Recollida d'Arbres a Tajo - Fulton","#","C","Tajo",35,35,43,"Horta",7,"Horta-Guinardó",8031,19,"BARCELONA",41.429676,2.1623189999999997,430008.93700000003,4586795.53,430100.864,4586996.508,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400218783,"Punt de Recollida d'Arbres a Tajo - Fulton","#","C","Tajo",35,35,43,"Horta",7,"Horta-Guinardó",8031,19,"BARCELONA",41.429676,2.1623189999999997,430008.93700000003,4586795.53,430100.864,4586996.508,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400218784,"Punt de Recollida d'Arbres a la Plaça Ferran Reyes (costat mar)","#","Pl","Ferran Reyes",1,1,63,"Navas",9,"Sant Andreu",8027,19,"BARCELONA",41.418223,2.185693,431949.963,4585505.426,432041.908,4585706.393,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400218784,"Punt de Recollida d'Arbres a la Plaça Ferran Reyes (costat mar)","#","Pl","Ferran Reyes",1,1,63,"Navas",9,"Sant Andreu",8027,19,"BARCELONA",41.418223,2.185693,431949.963,4585505.426,432041.908,4585706.393,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400237840,"Punt de Recollida d'Arbres a Cardenal Reig - Pintor Ribalta","#","C","Cardenal Reig",30,30,20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,19,"BARCELONA",41.377996,2.1166840000000002,426137.401,4581096.008,426229.294,4581296.932,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400237840,"Punt de Recollida d'Arbres a Cardenal Reig - Pintor Ribalta","#","C","Cardenal Reig",30,30,20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,19,"BARCELONA",41.377996,2.1166840000000002,426137.401,4581096.008,426229.294,4581296.932,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400239009,"Punt de Recollida d'Arbres als Jardins de Sant Cristòfol - Passeig Zona Franca","#","Pg","Zona Franca",155,155,13,"la Marina de Port",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.358965999999995,2.139654,428037.219,4578963.983,428129.13,4579164.888,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400239009,"Punt de Recollida d'Arbres als Jardins de Sant Cristòfol - Passeig Zona Franca","#","Pg","Zona Franca",155,155,13,"la Marina de Port",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.358965999999995,2.139654,428037.219,4578963.983,428129.13,4579164.888,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400239011,"Punt de Recollida d'Arbres al Mirador del Poble-sec - Passeig de Montjuïc","#","Pg","Montjuïc",1,1,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.372025,2.1737900000000003,430906.357,4580385.949,430998.294,4580586.868,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400239011,"Punt de Recollida d'Arbres al Mirador del Poble-sec - Passeig de Montjuïc","#","Pg","Montjuïc",1,1,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.372025,2.1737900000000003,430906.357,4580385.949,430998.294,4580586.868,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400261137,"Punt de Recollida d'Arbres a la Plaça Lesseps - Torrent de l'Olla","#","Pl","Lesseps",12,12,31,"la Vila de Gràcia",6,"Gràcia",8023,19,"BARCELONA",41.407168,2.151154,429051.545,4584305.7469999995,429143.464,4584506.702,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400261137,"Punt de Recollida d'Arbres a la Plaça Lesseps - Torrent de l'Olla","#","Pl","Lesseps",12,12,31,"la Vila de Gràcia",6,"Gràcia",8023,19,"BARCELONA",41.407168,2.151154,429051.545,4584305.7469999995,429143.464,4584506.702,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400261140,"Punt de Recollida d'Arbres a la Plaça del Poble Romaní","#","Pl","Poble Romaní",1,1,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.401764,2.160675,429841.56799999997,4583698.071,429933.495,4583899.021000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400261140,"Punt de Recollida d'Arbres a la Plaça del Poble Romaní","#","Pl","Poble Romaní",1,1,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.401764,2.160675,429841.56799999997,4583698.071,429933.495,4583899.021000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400261143,"Punt de Recollida d'Arbres a Llobregós-Conca de Tremp","#","C","Llobregós",142,142,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.423845,2.155047,429394.96200000006,4586154.124,429486.88399999996,4586355.096,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400261143,"Punt de Recollida d'Arbres a Llobregós-Conca de Tremp","#","C","Llobregós",142,142,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.423845,2.155047,429394.96200000006,4586154.124,429486.88399999996,4586355.096,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400283372,"Punt de Recollida d'Arbres a la Plaça Santa Madrona","#","Pl","Santa Madrona",1,1,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.373474,2.1565630000000002,429467.25399999996,4580560.728,429559.17799999996,4580761.648,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400283372,"Punt de Recollida d'Arbres a la Plaça Santa Madrona","#","Pl","Santa Madrona",1,1,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.373474,2.1565630000000002,429467.25399999996,4580560.728,429559.17799999996,4580761.648,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400307421,"Punt de Recollida d'Arbres a la Plaça Navas","#","Pl","Las Navas",3,3,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.374303999999995,2.1594,429705.34,4580650.52,429797.266,4580851.441000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400307421,"Punt de Recollida d'Arbres a la Plaça Navas","#","Pl","Las Navas",3,3,11,"el Poble-sec",3,"Sants-Montjuïc",8004,19,"BARCELONA",41.374303999999995,2.1594,429705.34,4580650.52,429797.266,4580851.441000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364308,"Punt de Recollida d'Arbres a la Plaça d'André Malraux","#","Pl","André Malraux",1,1,5,"el Fort Pienc",2,"Eixample",8018,19,"BARCELONA",41.392971,2.1818869999999997,431605.394,4582704.895,431697.33700000006,4582905.836,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364308,"Punt de Recollida d'Arbres a la Plaça d'André Malraux","#","Pl","André Malraux",1,1,5,"el Fort Pienc",2,"Eixample",8018,19,"BARCELONA",41.392971,2.1818869999999997,431605.394,4582704.895,431697.33700000006,4582905.836,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364336,"Punt de Recollida d'Arbres a la Plaça Pastrana - Cifuentes","#","Pl","Pastrana",15,15,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.425084000000005,2.156262,429497.862,4586290.594,429589.785,4586491.568,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364336,"Punt de Recollida d'Arbres a la Plaça Pastrana - Cifuentes","#","Pl","Pastrana",15,15,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.425084000000005,2.156262,429497.862,4586290.594,429589.785,4586491.568,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364340,"Punt de Recollida d'Arbres a la Plaça Taxonera","#","Pl","Taxonera",0,0,38,"la Teixonera",7,"Horta-Guinardó",8035,19,"BARCELONA",41.42264,2.147161,428734.734,4586026.717,428826.65,4586227.688,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364340,"Punt de Recollida d'Arbres a la Plaça Taxonera","#","Pl","Taxonera",0,0,38,"la Teixonera",7,"Horta-Guinardó",8035,19,"BARCELONA",41.42264,2.147161,428734.734,4586026.717,428826.65,4586227.688,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364341,"Punt de Recollida d'Arbres a la Plaça Can Baró","#","Pl","Can Baró",1,1,34,"Can Baró",7,"Horta-Guinardó",8024,19,"BARCELONA",41.416562,2.162102,429976.691,4585339.755,430068.61799999996,4585540.72,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364341,"Punt de Recollida d'Arbres a la Plaça Can Baró","#","Pl","Can Baró",1,1,34,"Can Baró",7,"Horta-Guinardó",8024,19,"BARCELONA",41.416562,2.162102,429976.691,4585339.755,430068.61799999996,4585540.72,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364342,"Punt de Recollida d'Arbres a la Via Júlia - Via Favència","#","Via","Júlia",172,172,52,"la Prosperitat",8,"Nou Barris",8016,19,"BARCELONA",41.445698,2.179801,431486.467,4588560.317,431578.407,4588761.312,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364342,"Punt de Recollida d'Arbres a la Via Júlia - Via Favència","#","Via","Júlia",172,172,52,"la Prosperitat",8,"Nou Barris",8016,19,"BARCELONA",41.445698,2.179801,431486.467,4588560.317,431578.407,4588761.312,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364343,"Punt de Recollida d'Arbres al Parc de la Guineueta - Plaça de la República","#","Pl","República",9,9,48,"la Guineueta",8,"Nou Barris",8016,19,"BARCELONA",41.439049,2.174497,431036.362,4587826.369,431128.29799999995,4588027.357,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364343,"Punt de Recollida d'Arbres al Parc de la Guineueta - Plaça de la República","#","Pl","República",9,9,48,"la Guineueta",8,"Nou Barris",8016,19,"BARCELONA",41.439049,2.174497,431036.362,4587826.369,431128.29799999995,4588027.357,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364344,"Punt de Recollida d'Arbres al Parc de la Guineueta - Castor","#","C","Castor",21,21,48,"la Guineueta",8,"Nou Barris",8042,19,"BARCELONA",41.440371,2.172295,430853.79299999995,4587974.903,430945.72799999994,4588175.892,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400364344,"Punt de Recollida d'Arbres al Parc de la Guineueta - Castor","#","C","Castor",21,21,48,"la Guineueta",8,"Nou Barris",8042,19,"BARCELONA",41.440371,2.172295,430853.79299999995,4587974.903,430945.72799999994,4588175.892,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400364345,"Punt de Recollida d'Arbres a la Plaça Virrei Amat","#","Pl","Virrei Amat",6,6,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8031,19,"BARCELONA",41.43006,2.174283,431008.93700000003,4586828.5819999995,431100.87299999996,4587029.561000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
