"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400602718,"Zona de Càrrega i Descàrrega * C Aragó, 317","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",18505,"C Aragó",317,"",7,"la Dreta de Eixample",2,"Eixample",8009,True,"","","","","","","","","","","","","","",430572.43860675226,4583036.8385890685,41.39587174089932,2.1694939747718958
99400600733,"Zona de Càrrega i Descàrrega * C Pelai, 38","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",250904,"C Pelai",38,"",1,"el Raval",1,"Ciutat Vella",8001,True,"","","","","","","","","","","","","","",430384.05967194756,4581902.934613692,41.38564275328636,2.1673711028200646
99400600735,"Zona de Càrrega i Descàrrega * C Sardenya, 465","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",76807,"C Sardenya",465,"",32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,True,"","","","","","","","","","","","","","",430262.8133089442,4584516.680092536,41.40917336508177,2.16562006922876
99400600740,"Zona de Càrrega i Descàrrega * Pg Maragall, 235","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",194406,"Pg Maragall",235,"",35,"el Guinardó",7,"Horta-Guinardó",8032,True,"","","","","","","","","","","","","","",431061.3881772773,4586347.476409591,41.425731591532674,2.1749651125748866
99400600742,"Zona de Càrrega i Descàrrega * C Juan de Garay, 51","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",172200,"C Juan de Garay",51,"",63,"Navas",9,"Sant Andreu",8027,True,"","","","","","","","","","","","","","",431768.89544569096,4585672.521131334,41.41971290369321,2.183507655693342
99400600744,"Zona de Càrrega i Descàrrega * C Riera de Tena, 15","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",62755,"C Riera de Tena",15,"",16,"la Bordeta",3,"Sants-Montjuïc",8014,True,"","","","","","","","","","","","","","",427549.46057361405,4580293.2137304135,41.37089432597941,2.133664462872786
99400600748,"Zona de Càrrega i Descàrrega * C Sant Carles, 16","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",298004,"C Sant Carles",16,"",3,"la Barceloneta",1,"Ciutat Vella",8003,True,"","","","","","","","","","","","","","",432228.62988808466,4581171.749124631,41.379214670280064,2.189512383490619
99400602671,"Zona de Càrrega i Descàrrega * C Ausiàs Marc, 80","","","2018-07-10T16:09:12+02:00","2018-07-10T16:09:12+02:00","","",28305,"C Ausiàs Marc",80,"",5,"el Fort Pienc",2,"Eixample",8013,True,"","","","","","","","","","","","","","",431465.68395673827,4582888.333220013,41.39461082055899,2.1801949005021823
99400600750,"Zona de Càrrega i Descàrrega * C Llacuna, 22","","","2018-07-10T16:08:58+02:00","2018-07-10T16:08:58+02:00","","",183603,"C Llacuna",22,"",68,"el Poblenou",10,"Sant Martí",8005,True,"","","","","","","","","","","","","","",433247.42354249227,4583387.481707243,41.399256388167245,2.2014509671134856
99400602673,"Zona de Càrrega i Descàrrega * C Pujades, 21","","","2018-07-10T16:09:12+02:00","2018-07-10T16:09:12+02:00","","",270901,"C Pujades",21,"",66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",8018,True,"","","","","","","","","","","","","","",432186.5059872075,4582712.082084831,41.393084482325285,2.1888362509941963
