"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_censal","Tipologia_parc","Nombre_vehicles"
2019,"9","Sant Andreu","61","la Sagrera","58","Ciclomotors",28
2019,"9","Sant Andreu","61","la Sagrera","58","Furgonetes",33
2019,"9","Sant Andreu","61","la Sagrera","58","Camions",4
2019,"9","Sant Andreu","61","la Sagrera","58","Altres vehicles",13
2019,"9","Sant Andreu","61","la Sagrera","59","Turismes",375
2019,"9","Sant Andreu","61","la Sagrera","59","Motos",123
2019,"9","Sant Andreu","61","la Sagrera","59","Ciclomotors",15
2019,"9","Sant Andreu","61","la Sagrera","59","Furgonetes",21
2019,"9","Sant Andreu","61","la Sagrera","59","Camions",7
2019,"9","Sant Andreu","61","la Sagrera","59","Altres vehicles",10
2019,"9","Sant Andreu","61","la Sagrera","60","Turismes",368
2019,"9","Sant Andreu","61","la Sagrera","60","Motos",122
2019,"9","Sant Andreu","61","la Sagrera","60","Ciclomotors",33
2019,"9","Sant Andreu","61","la Sagrera","60","Furgonetes",27
2019,"9","Sant Andreu","61","la Sagrera","60","Camions",12
2019,"9","Sant Andreu","61","la Sagrera","60","Altres vehicles",13
2019,"9","Sant Andreu","61","la Sagrera","61","Turismes",563
2019,"9","Sant Andreu","61","la Sagrera","61","Motos",186
2019,"9","Sant Andreu","61","la Sagrera","61","Ciclomotors",28
2019,"9","Sant Andreu","61","la Sagrera","61","Furgonetes",22
2019,"9","Sant Andreu","61","la Sagrera","61","Camions",47
2019,"9","Sant Andreu","61","la Sagrera","61","Altres vehicles",22
2019,"9","Sant Andreu","61","la Sagrera","62","Turismes",311
2019,"9","Sant Andreu","61","la Sagrera","62","Motos",120
2019,"9","Sant Andreu","61","la Sagrera","62","Ciclomotors",18
2019,"9","Sant Andreu","61","la Sagrera","62","Furgonetes",27
2019,"9","Sant Andreu","61","la Sagrera","62","Camions",11
2019,"9","Sant Andreu","61","la Sagrera","62","Altres vehicles",4
2019,"9","Sant Andreu","61","la Sagrera","63","Turismes",406
2019,"9","Sant Andreu","61","la Sagrera","63","Motos",129
2019,"9","Sant Andreu","61","la Sagrera","63","Ciclomotors",20
2019,"9","Sant Andreu","61","la Sagrera","63","Furgonetes",24
2019,"9","Sant Andreu","61","la Sagrera","63","Camions",6
2019,"9","Sant Andreu","61","la Sagrera","63","Altres vehicles",5
2019,"9","Sant Andreu","61","la Sagrera","64","Turismes",422
2019,"9","Sant Andreu","61","la Sagrera","64","Motos",150
2019,"9","Sant Andreu","61","la Sagrera","64","Ciclomotors",36
2019,"9","Sant Andreu","61","la Sagrera","64","Furgonetes",34
2019,"9","Sant Andreu","61","la Sagrera","64","Camions",5
2019,"9","Sant Andreu","61","la Sagrera","64","Altres vehicles",12
2019,"9","Sant Andreu","61","la Sagrera","65","Turismes",624
2019,"9","Sant Andreu","61","la Sagrera","65","Motos",194
2019,"9","Sant Andreu","61","la Sagrera","65","Ciclomotors",57
2019,"9","Sant Andreu","61","la Sagrera","65","Furgonetes",32
2019,"9","Sant Andreu","61","la Sagrera","65","Camions",9
2019,"9","Sant Andreu","61","la Sagrera","65","Altres vehicles",17
2019,"9","Sant Andreu","61","la Sagrera","66","Turismes",473
2019,"9","Sant Andreu","61","la Sagrera","66","Motos",152
2019,"9","Sant Andreu","61","la Sagrera","66","Ciclomotors",25
2019,"9","Sant Andreu","61","la Sagrera","66","Furgonetes",49
2019,"9","Sant Andreu","61","la Sagrera","66","Camions",14
2019,"9","Sant Andreu","61","la Sagrera","66","Altres vehicles",17
2019,"9","Sant Andreu","61","la Sagrera","67","Turismes",349
2019,"9","Sant Andreu","61","la Sagrera","67","Motos",107
2019,"9","Sant Andreu","61","la Sagrera","67","Ciclomotors",32
2019,"9","Sant Andreu","61","la Sagrera","67","Furgonetes",15
2019,"9","Sant Andreu","61","la Sagrera","67","Camions",6
2019,"9","Sant Andreu","61","la Sagrera","67","Altres vehicles",8
2019,"9","Sant Andreu","61","la Sagrera","68","Turismes",465
2019,"9","Sant Andreu","61","la Sagrera","68","Motos",161
2019,"9","Sant Andreu","61","la Sagrera","68","Ciclomotors",44
2019,"9","Sant Andreu","61","la Sagrera","68","Furgonetes",13
2019,"9","Sant Andreu","61","la Sagrera","68","Camions",2
2019,"9","Sant Andreu","61","la Sagrera","68","Altres vehicles",10
2019,"9","Sant Andreu","61","la Sagrera","69","Turismes",236
2019,"9","Sant Andreu","61","la Sagrera","69","Motos",81
2019,"9","Sant Andreu","61","la Sagrera","69","Ciclomotors",22
2019,"9","Sant Andreu","61","la Sagrera","69","Furgonetes",12
2019,"9","Sant Andreu","61","la Sagrera","69","Camions",6
2019,"9","Sant Andreu","61","la Sagrera","69","Altres vehicles",3
2019,"9","Sant Andreu","61","la Sagrera","70","Turismes",400
2019,"9","Sant Andreu","61","la Sagrera","70","Motos",151
2019,"9","Sant Andreu","61","la Sagrera","70","Ciclomotors",34
2019,"9","Sant Andreu","61","la Sagrera","70","Furgonetes",41
2019,"9","Sant Andreu","61","la Sagrera","70","Camions",3
2019,"9","Sant Andreu","61","la Sagrera","70","Altres vehicles",5
2019,"9","Sant Andreu","61","la Sagrera","71","Turismes",511
2019,"9","Sant Andreu","61","la Sagrera","71","Motos",187
2019,"9","Sant Andreu","61","la Sagrera","71","Ciclomotors",41
2019,"9","Sant Andreu","61","la Sagrera","71","Furgonetes",20
2019,"9","Sant Andreu","61","la Sagrera","71","Camions",10
2019,"9","Sant Andreu","61","la Sagrera","71","Altres vehicles",8
2019,"9","Sant Andreu","61","la Sagrera","72","Turismes",358
2019,"9","Sant Andreu","61","la Sagrera","72","Motos",106
2019,"9","Sant Andreu","61","la Sagrera","72","Ciclomotors",31
2019,"9","Sant Andreu","61","la Sagrera","72","Furgonetes",34
2019,"9","Sant Andreu","61","la Sagrera","72","Camions",9
2019,"9","Sant Andreu","61","la Sagrera","72","Altres vehicles",3
2019,"9","Sant Andreu","61","la Sagrera","73","Turismes",491
2019,"9","Sant Andreu","61","la Sagrera","73","Motos",130
2019,"9","Sant Andreu","61","la Sagrera","73","Ciclomotors",32
2019,"9","Sant Andreu","61","la Sagrera","73","Furgonetes",28
2019,"9","Sant Andreu","61","la Sagrera","73","Camions",9
2019,"9","Sant Andreu","61","la Sagrera","73","Altres vehicles",7
2019,"9","Sant Andreu","61","la Sagrera","156","Turismes",426
2019,"9","Sant Andreu","61","la Sagrera","156","Motos",128
2019,"9","Sant Andreu","61","la Sagrera","156","Ciclomotors",38
2019,"9","Sant Andreu","61","la Sagrera","156","Furgonetes",17
2019,"9","Sant Andreu","61","la Sagrera","156","Camions",3
2019,"9","Sant Andreu","61","la Sagrera","156","Altres vehicles",9
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Turismes",410
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Motos",158
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Ciclomotors",29
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Furgonetes",30
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Camions",8
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Altres vehicles",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Turismes",386
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Motos",117
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Ciclomotors",28
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Furgonetes",31
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Camions",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Altres vehicles",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Turismes",361
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Motos",137
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Ciclomotors",26
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Furgonetes",35
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Camions",2
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Altres vehicles",5
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Turismes",409
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Motos",142
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Ciclomotors",19
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Furgonetes",19
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Camions",9
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Altres vehicles",5
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Turismes",392
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Motos",173
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Ciclomotors",33
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Furgonetes",41
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Camions",12
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Altres vehicles",15
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Turismes",434
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Motos",166
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Ciclomotors",35
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Furgonetes",31
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Camions",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Altres vehicles",13
2019,"9","Sant Andreu","62","el Congrés i els Indians","80","Turismes",384
2019,"9","Sant Andreu","62","el Congrés i els Indians","80","Motos",138
2019,"9","Sant Andreu","62","el Congrés i els Indians","80","Ciclomotors",32
2019,"9","Sant Andreu","62","el Congrés i els Indians","80","Furgonetes",25
2019,"9","Sant Andreu","62","el Congrés i els Indians","80","Camions",8
2019,"9","Sant Andreu","62","el Congrés i els Indians","80","Altres vehicles",5
2019,"9","Sant Andreu","62","el Congrés i els Indians","81","Turismes",489
2019,"9","Sant Andreu","62","el Congrés i els Indians","81","Motos",161
2019,"9","Sant Andreu","62","el Congrés i els Indians","81","Ciclomotors",49
2019,"9","Sant Andreu","62","el Congrés i els Indians","81","Furgonetes",35
2019,"9","Sant Andreu","62","el Congrés i els Indians","81","Camions",10
2019,"9","Sant Andreu","62","el Congrés i els Indians","81","Altres vehicles",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","82","Turismes",509
2019,"9","Sant Andreu","62","el Congrés i els Indians","82","Motos",223
2019,"9","Sant Andreu","62","el Congrés i els Indians","82","Ciclomotors",54
2019,"9","Sant Andreu","62","el Congrés i els Indians","82","Furgonetes",58
2019,"9","Sant Andreu","62","el Congrés i els Indians","82","Camions",11
2019,"9","Sant Andreu","62","el Congrés i els Indians","82","Altres vehicles",23
2019,"9","Sant Andreu","63","Navas","83","Turismes",455
2019,"9","Sant Andreu","63","Navas","83","Motos",191
2019,"9","Sant Andreu","63","Navas","83","Ciclomotors",40
2019,"9","Sant Andreu","63","Navas","83","Furgonetes",41
2019,"9","Sant Andreu","63","Navas","83","Camions",1
2019,"9","Sant Andreu","63","Navas","83","Altres vehicles",11
2019,"9","Sant Andreu","63","Navas","84","Turismes",520
2019,"9","Sant Andreu","63","Navas","84","Motos",229
2019,"9","Sant Andreu","63","Navas","84","Ciclomotors",35
2019,"9","Sant Andreu","63","Navas","84","Furgonetes",34
2019,"9","Sant Andreu","63","Navas","84","Camions",3
2019,"9","Sant Andreu","63","Navas","84","Altres vehicles",8
2019,"9","Sant Andreu","63","Navas","85","Turismes",502
2019,"9","Sant Andreu","63","Navas","85","Motos",228
2019,"9","Sant Andreu","63","Navas","85","Ciclomotors",51
2019,"9","Sant Andreu","63","Navas","85","Furgonetes",39
2019,"9","Sant Andreu","63","Navas","85","Camions",15
2019,"9","Sant Andreu","63","Navas","85","Altres vehicles",6
2019,"9","Sant Andreu","63","Navas","86","Turismes",426
2019,"9","Sant Andreu","63","Navas","86","Motos",141
2019,"9","Sant Andreu","63","Navas","86","Ciclomotors",28
2019,"9","Sant Andreu","63","Navas","86","Furgonetes",37
2019,"9","Sant Andreu","63","Navas","86","Camions",4
2019,"9","Sant Andreu","63","Navas","86","Altres vehicles",7
2019,"9","Sant Andreu","63","Navas","87","Turismes",402
2019,"9","Sant Andreu","63","Navas","87","Motos",140
2019,"9","Sant Andreu","63","Navas","87","Ciclomotors",34
2019,"9","Sant Andreu","63","Navas","87","Furgonetes",23
2019,"9","Sant Andreu","63","Navas","87","Camions",6
2019,"9","Sant Andreu","63","Navas","87","Altres vehicles",10
2019,"9","Sant Andreu","63","Navas","88","Turismes",461
2019,"9","Sant Andreu","63","Navas","88","Motos",173
2019,"9","Sant Andreu","63","Navas","88","Ciclomotors",45
2019,"9","Sant Andreu","63","Navas","88","Furgonetes",33
2019,"9","Sant Andreu","63","Navas","88","Camions",4
2019,"9","Sant Andreu","63","Navas","88","Altres vehicles",7
2019,"9","Sant Andreu","63","Navas","89","Turismes",367
2019,"9","Sant Andreu","63","Navas","89","Motos",170
2019,"9","Sant Andreu","63","Navas","89","Ciclomotors",26
2019,"9","Sant Andreu","63","Navas","89","Furgonetes",28
2019,"9","Sant Andreu","63","Navas","89","Camions",10
2019,"9","Sant Andreu","63","Navas","89","Altres vehicles",4
2019,"9","Sant Andreu","63","Navas","90","Turismes",498
2019,"9","Sant Andreu","63","Navas","90","Motos",167
2019,"9","Sant Andreu","63","Navas","90","Ciclomotors",37
2019,"9","Sant Andreu","63","Navas","90","Furgonetes",29
2019,"9","Sant Andreu","63","Navas","90","Camions",6
2019,"9","Sant Andreu","63","Navas","90","Altres vehicles",11
2019,"9","Sant Andreu","63","Navas","91","Turismes",564
2019,"9","Sant Andreu","63","Navas","91","Motos",188
2019,"9","Sant Andreu","63","Navas","91","Ciclomotors",32
2019,"9","Sant Andreu","63","Navas","91","Furgonetes",33
2019,"9","Sant Andreu","63","Navas","91","Camions",10
2019,"9","Sant Andreu","63","Navas","91","Altres vehicles",8
2019,"9","Sant Andreu","63","Navas","92","Turismes",643
2019,"9","Sant Andreu","63","Navas","92","Motos",208
2019,"9","Sant Andreu","63","Navas","92","Ciclomotors",60
2019,"9","Sant Andreu","63","Navas","92","Furgonetes",35
2019,"9","Sant Andreu","63","Navas","92","Camions",18
2019,"9","Sant Andreu","63","Navas","92","Altres vehicles",18
2019,"9","Sant Andreu","63","Navas","93","Turismes",448
2019,"9","Sant Andreu","63","Navas","93","Motos",164
2019,"9","Sant Andreu","63","Navas","93","Ciclomotors",27
2019,"9","Sant Andreu","63","Navas","93","Furgonetes",35
2019,"9","Sant Andreu","63","Navas","93","Camions",13
2019,"9","Sant Andreu","63","Navas","93","Altres vehicles",22
2019,"9","Sant Andreu","63","Navas","94","Turismes",607
2019,"9","Sant Andreu","63","Navas","94","Motos",254
2019,"9","Sant Andreu","63","Navas","94","Ciclomotors",40
2019,"9","Sant Andreu","63","Navas","94","Furgonetes",31
2019,"9","Sant Andreu","63","Navas","94","Camions",10
2019,"9","Sant Andreu","63","Navas","94","Altres vehicles",17
2019,"9","Sant Andreu","63","Navas","95","Turismes",612
2019,"9","Sant Andreu","63","Navas","95","Motos",203
2019,"9","Sant Andreu","63","Navas","95","Ciclomotors",36
2019,"9","Sant Andreu","63","Navas","95","Furgonetes",47
2019,"9","Sant Andreu","63","Navas","95","Camions",10
2019,"9","Sant Andreu","63","Navas","95","Altres vehicles",13
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","1","Turismes",409
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","1","Motos",158
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","1","Ciclomotors",51
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","1","Furgonetes",32
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","1","Camions",26
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","1","Altres vehicles",16
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","2","Turismes",529
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","2","Motos",205
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","2","Ciclomotors",31
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","2","Furgonetes",46
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","2","Camions",13
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","2","Altres vehicles",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","3","Turismes",423
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","3","Motos",150
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","3","Ciclomotors",24
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","3","Furgonetes",41
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","3","Camions",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","3","Altres vehicles",12
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","4","Turismes",477
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","4","Motos",161
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","4","Ciclomotors",31
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","4","Furgonetes",25
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","4","Camions",18
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","4","Altres vehicles",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","5","Turismes",573
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","5","Motos",216
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","5","Ciclomotors",37
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","5","Furgonetes",45
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","5","Camions",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","5","Altres vehicles",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","6","Turismes",484
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","6","Motos",234
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","6","Ciclomotors",36
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","6","Furgonetes",29
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","6","Camions",15
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","6","Altres vehicles",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","7","Turismes",467
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","7","Motos",220
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","7","Ciclomotors",29
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","7","Furgonetes",27
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","7","Camions",9
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","7","Altres vehicles",33
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","8","Turismes",452
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","8","Motos",177
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","8","Ciclomotors",36
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","8","Furgonetes",27
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","8","Camions",4
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","8","Altres vehicles",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","9","Turismes",395
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","9","Motos",169
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","9","Ciclomotors",34
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","9","Furgonetes",29
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","9","Camions",39
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","9","Altres vehicles",5
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","10","Turismes",479
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","10","Motos",195
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","10","Ciclomotors",53
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","10","Furgonetes",41
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","10","Camions",24
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","10","Altres vehicles",16
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","11","Turismes",348
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","11","Motos",148
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","11","Ciclomotors",36
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","11","Furgonetes",25
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","11","Camions",2
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","11","Altres vehicles",3
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","12","Turismes",528
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","12","Motos",237
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","12","Ciclomotors",40
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","12","Furgonetes",28
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","12","Camions",14
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","12","Altres vehicles",11
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","13","Turismes",392
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","13","Motos",164
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","13","Ciclomotors",31
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","13","Furgonetes",36
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","13","Camions",7
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","13","Altres vehicles",3
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","14","Turismes",378
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","14","Motos",171
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","14","Ciclomotors",47
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","14","Furgonetes",31
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","14","Camions",13
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","14","Altres vehicles",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","15","Turismes",527
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","15","Motos",247
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","15","Ciclomotors",38
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","15","Furgonetes",35
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","15","Camions",3
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","15","Altres vehicles",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","16","Turismes",339
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","16","Motos",158
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","16","Ciclomotors",46
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","16","Furgonetes",25
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","16","Camions",23
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","16","Altres vehicles",29
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","17","Turismes",450
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","17","Motos",183
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","17","Ciclomotors",42
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","17","Furgonetes",34
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","17","Camions",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","17","Altres vehicles",9
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","18","Turismes",340
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","18","Motos",145
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","18","Ciclomotors",37
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","18","Furgonetes",34
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","18","Camions",4
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","18","Altres vehicles",10
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","19","Turismes",388
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","19","Motos",200
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","19","Ciclomotors",43
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","19","Furgonetes",42
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","19","Camions",4
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","19","Altres vehicles",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","20","Turismes",364
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","20","Motos",127
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","20","Ciclomotors",44
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","20","Furgonetes",22
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","20","Camions",2
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","20","Altres vehicles",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","21","Turismes",344
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","21","Motos",147
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","21","Ciclomotors",34
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","21","Furgonetes",48
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","21","Camions",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","21","Altres vehicles",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","22","Turismes",348
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","22","Motos",180
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","22","Ciclomotors",28
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","22","Furgonetes",34
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","22","Camions",12
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","22","Altres vehicles",9
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","23","Turismes",390
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","23","Motos",155
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","23","Ciclomotors",39
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","23","Furgonetes",20
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","23","Camions",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","23","Altres vehicles",6
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","24","Turismes",380
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","24","Motos",161
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","24","Ciclomotors",43
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","24","Furgonetes",36
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","24","Camions",11
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","24","Altres vehicles",7
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","25","Turismes",323
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","25","Motos",158
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","25","Ciclomotors",36
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","25","Furgonetes",21
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","25","Camions",8
2019,"10","Sant Martí","64","el Camp de l'Arpa del Clot","25","Altres vehicles",4
2019,"10","Sant Martí","65","el Clot","26","Turismes",448
2019,"10","Sant Martí","65","el Clot","26","Motos",163
2019,"10","Sant Martí","65","el Clot","26","Ciclomotors",40
2019,"10","Sant Martí","65","el Clot","26","Furgonetes",35
