"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Nacionalitat_propietari","Nombre"
2019,"2","Eixample","6","la Sagrada Família","22","Turismes","Altres nacionalitats",29
2019,"2","Eixample","6","la Sagrada Família","22","Motos","Nacionalitat espanyola",176
2019,"2","Eixample","6","la Sagrada Família","22","Motos","Altres nacionalitats",11
2019,"2","Eixample","6","la Sagrada Família","23","Turismes","Nacionalitat espanyola",325
2019,"2","Eixample","6","la Sagrada Família","23","Turismes","Altres nacionalitats",17
2019,"2","Eixample","6","la Sagrada Família","23","Motos","Nacionalitat espanyola",130
2019,"2","Eixample","6","la Sagrada Família","23","Motos","Altres nacionalitats",8
2019,"2","Eixample","6","la Sagrada Família","24","Turismes","Nacionalitat espanyola",264
2019,"2","Eixample","6","la Sagrada Família","24","Turismes","Altres nacionalitats",35
2019,"2","Eixample","6","la Sagrada Família","24","Motos","Nacionalitat espanyola",131
2019,"2","Eixample","6","la Sagrada Família","24","Motos","Altres nacionalitats",25
2019,"2","Eixample","6","la Sagrada Família","25","Turismes","Nacionalitat espanyola",271
2019,"2","Eixample","6","la Sagrada Família","25","Turismes","Altres nacionalitats",19
2019,"2","Eixample","6","la Sagrada Família","25","Motos","Nacionalitat espanyola",103
2019,"2","Eixample","6","la Sagrada Família","25","Motos","Altres nacionalitats",21
2019,"2","Eixample","6","la Sagrada Família","26","Turismes","Nacionalitat espanyola",511
2019,"2","Eixample","6","la Sagrada Família","26","Turismes","Altres nacionalitats",33
2019,"2","Eixample","6","la Sagrada Família","26","Motos","Nacionalitat espanyola",218
2019,"2","Eixample","6","la Sagrada Família","26","Motos","Altres nacionalitats",29
2019,"2","Eixample","6","la Sagrada Família","27","Turismes","Nacionalitat espanyola",502
2019,"2","Eixample","6","la Sagrada Família","27","Turismes","Altres nacionalitats",34
2019,"2","Eixample","6","la Sagrada Família","27","Motos","Nacionalitat espanyola",187
2019,"2","Eixample","6","la Sagrada Família","27","Motos","Altres nacionalitats",19
2019,"2","Eixample","6","la Sagrada Família","28","Turismes","Nacionalitat espanyola",525
2019,"2","Eixample","6","la Sagrada Família","28","Turismes","Altres nacionalitats",54
2019,"2","Eixample","6","la Sagrada Família","28","Motos","Nacionalitat espanyola",259
2019,"2","Eixample","6","la Sagrada Família","28","Motos","Altres nacionalitats",27
2019,"2","Eixample","6","la Sagrada Família","29","Turismes","Nacionalitat espanyola",315
2019,"2","Eixample","6","la Sagrada Família","29","Turismes","Altres nacionalitats",19
2019,"2","Eixample","6","la Sagrada Família","29","Motos","Nacionalitat espanyola",117
2019,"2","Eixample","6","la Sagrada Família","29","Motos","Altres nacionalitats",13
2019,"2","Eixample","6","la Sagrada Família","30","Turismes","Nacionalitat espanyola",262
2019,"2","Eixample","6","la Sagrada Família","30","Turismes","Altres nacionalitats",32
2019,"2","Eixample","6","la Sagrada Família","30","Motos","Nacionalitat espanyola",126
2019,"2","Eixample","6","la Sagrada Família","30","Motos","Altres nacionalitats",17
2019,"2","Eixample","6","la Sagrada Família","31","Turismes","Nacionalitat espanyola",284
2019,"2","Eixample","6","la Sagrada Família","31","Turismes","Altres nacionalitats",18
2019,"2","Eixample","6","la Sagrada Família","31","Motos","Nacionalitat espanyola",114
2019,"2","Eixample","6","la Sagrada Família","31","Motos","Altres nacionalitats",9
2019,"2","Eixample","6","la Sagrada Família","32","Turismes","Nacionalitat espanyola",296
2019,"2","Eixample","6","la Sagrada Família","32","Turismes","Altres nacionalitats",17
2019,"2","Eixample","6","la Sagrada Família","32","Motos","Nacionalitat espanyola",113
2019,"2","Eixample","6","la Sagrada Família","32","Motos","Altres nacionalitats",16
2019,"2","Eixample","6","la Sagrada Família","33","Turismes","Nacionalitat espanyola",291
2019,"2","Eixample","6","la Sagrada Família","33","Turismes","Altres nacionalitats",23
2019,"2","Eixample","6","la Sagrada Família","33","Motos","Nacionalitat espanyola",140
2019,"2","Eixample","6","la Sagrada Família","33","Motos","Altres nacionalitats",20
2019,"2","Eixample","6","la Sagrada Família","34","Turismes","Nacionalitat espanyola",258
2019,"2","Eixample","6","la Sagrada Família","34","Turismes","Altres nacionalitats",33
2019,"2","Eixample","6","la Sagrada Família","34","Motos","Nacionalitat espanyola",129
2019,"2","Eixample","6","la Sagrada Família","34","Motos","Altres nacionalitats",19
2019,"2","Eixample","6","la Sagrada Família","35","Turismes","Nacionalitat espanyola",301
2019,"2","Eixample","6","la Sagrada Família","35","Turismes","Altres nacionalitats",22
2019,"2","Eixample","6","la Sagrada Família","35","Motos","Nacionalitat espanyola",137
2019,"2","Eixample","6","la Sagrada Família","35","Motos","Altres nacionalitats",23
2019,"2","Eixample","6","la Sagrada Família","36","Turismes","Nacionalitat espanyola",369
2019,"2","Eixample","6","la Sagrada Família","36","Turismes","Altres nacionalitats",16
2019,"2","Eixample","6","la Sagrada Família","36","Motos","Nacionalitat espanyola",116
2019,"2","Eixample","6","la Sagrada Família","36","Motos","Altres nacionalitats",19
2019,"2","Eixample","6","la Sagrada Família","37","Turismes","Nacionalitat espanyola",341
2019,"2","Eixample","6","la Sagrada Família","37","Turismes","Altres nacionalitats",14
2019,"2","Eixample","6","la Sagrada Família","37","Motos","Nacionalitat espanyola",163
2019,"2","Eixample","6","la Sagrada Família","37","Motos","Altres nacionalitats",14
2019,"2","Eixample","6","la Sagrada Família","38","Turismes","Nacionalitat espanyola",427
2019,"2","Eixample","6","la Sagrada Família","38","Turismes","Altres nacionalitats",21
2019,"2","Eixample","6","la Sagrada Família","38","Motos","Nacionalitat espanyola",219
2019,"2","Eixample","6","la Sagrada Família","38","Motos","Altres nacionalitats",21
2019,"2","Eixample","6","la Sagrada Família","39","Turismes","Nacionalitat espanyola",372
2019,"2","Eixample","6","la Sagrada Família","39","Turismes","Altres nacionalitats",27
2019,"2","Eixample","6","la Sagrada Família","39","Motos","Nacionalitat espanyola",165
2019,"2","Eixample","6","la Sagrada Família","39","Motos","Altres nacionalitats",22
2019,"2","Eixample","6","la Sagrada Família","40","Turismes","Nacionalitat espanyola",355
2019,"2","Eixample","6","la Sagrada Família","40","Turismes","Altres nacionalitats",36
2019,"2","Eixample","6","la Sagrada Família","40","Motos","Nacionalitat espanyola",201
2019,"2","Eixample","6","la Sagrada Família","40","Motos","Altres nacionalitats",27
2019,"2","Eixample","6","la Sagrada Família","41","Turismes","Nacionalitat espanyola",435
2019,"2","Eixample","6","la Sagrada Família","41","Turismes","Altres nacionalitats",22
2019,"2","Eixample","6","la Sagrada Família","41","Motos","Nacionalitat espanyola",182
2019,"2","Eixample","6","la Sagrada Família","41","Motos","Altres nacionalitats",22
2019,"2","Eixample","6","la Sagrada Família","42","Turismes","Nacionalitat espanyola",519
2019,"2","Eixample","6","la Sagrada Família","42","Turismes","Altres nacionalitats",23
2019,"2","Eixample","6","la Sagrada Família","42","Motos","Nacionalitat espanyola",222
2019,"2","Eixample","6","la Sagrada Família","42","Motos","Altres nacionalitats",18
2019,"2","Eixample","6","la Sagrada Família","43","Turismes","Nacionalitat espanyola",370
2019,"2","Eixample","6","la Sagrada Família","43","Turismes","Altres nacionalitats",18
2019,"2","Eixample","6","la Sagrada Família","43","Motos","Nacionalitat espanyola",170
2019,"2","Eixample","6","la Sagrada Família","43","Motos","Altres nacionalitats",20
2019,"2","Eixample","6","la Sagrada Família","44","Turismes","Nacionalitat espanyola",345
2019,"2","Eixample","6","la Sagrada Família","44","Turismes","Altres nacionalitats",29
2019,"2","Eixample","6","la Sagrada Família","44","Motos","Nacionalitat espanyola",136
2019,"2","Eixample","6","la Sagrada Família","44","Motos","Altres nacionalitats",13
2019,"2","Eixample","6","la Sagrada Família","45","Turismes","Nacionalitat espanyola",310
2019,"2","Eixample","6","la Sagrada Família","45","Turismes","Altres nacionalitats",20
2019,"2","Eixample","6","la Sagrada Família","45","Motos","Nacionalitat espanyola",127
2019,"2","Eixample","6","la Sagrada Família","45","Motos","Altres nacionalitats",17
2019,"2","Eixample","6","la Sagrada Família","46","Turismes","Nacionalitat espanyola",420
2019,"2","Eixample","6","la Sagrada Família","46","Turismes","Altres nacionalitats",27
2019,"2","Eixample","6","la Sagrada Família","46","Motos","Nacionalitat espanyola",197
2019,"2","Eixample","6","la Sagrada Família","46","Motos","Altres nacionalitats",21
2019,"2","Eixample","6","la Sagrada Família","47","Turismes","Nacionalitat espanyola",494
2019,"2","Eixample","6","la Sagrada Família","47","Turismes","Altres nacionalitats",27
2019,"2","Eixample","6","la Sagrada Família","47","Motos","Nacionalitat espanyola",204
2019,"2","Eixample","6","la Sagrada Família","47","Motos","Altres nacionalitats",24
2019,"2","Eixample","6","la Sagrada Família","48","Turismes","Nacionalitat espanyola",264
2019,"2","Eixample","6","la Sagrada Família","48","Turismes","Altres nacionalitats",25
2019,"2","Eixample","6","la Sagrada Família","48","Motos","Nacionalitat espanyola",146
2019,"2","Eixample","6","la Sagrada Família","48","Motos","Altres nacionalitats",17
2019,"2","Eixample","6","la Sagrada Família","49","Turismes","Nacionalitat espanyola",452
2019,"2","Eixample","6","la Sagrada Família","49","Turismes","Altres nacionalitats",42
2019,"2","Eixample","6","la Sagrada Família","49","Motos","Nacionalitat espanyola",191
2019,"2","Eixample","6","la Sagrada Família","49","Motos","Altres nacionalitats",45
2019,"2","Eixample","6","la Sagrada Família","50","Turismes","Nacionalitat espanyola",396
2019,"2","Eixample","6","la Sagrada Família","50","Turismes","Altres nacionalitats",53
2019,"2","Eixample","6","la Sagrada Família","50","Motos","Nacionalitat espanyola",179
2019,"2","Eixample","6","la Sagrada Família","50","Motos","Altres nacionalitats",28
2019,"2","Eixample","6","la Sagrada Família","51","Turismes","Nacionalitat espanyola",438
2019,"2","Eixample","6","la Sagrada Família","51","Turismes","Altres nacionalitats",47
2019,"2","Eixample","6","la Sagrada Família","51","Motos","Nacionalitat espanyola",237
2019,"2","Eixample","6","la Sagrada Família","51","Motos","Altres nacionalitats",27
2019,"2","Eixample","6","la Sagrada Família","52","Turismes","Nacionalitat espanyola",462
2019,"2","Eixample","6","la Sagrada Família","52","Turismes","Altres nacionalitats",39
2019,"2","Eixample","6","la Sagrada Família","52","Motos","Nacionalitat espanyola",193
2019,"2","Eixample","6","la Sagrada Família","52","Motos","Altres nacionalitats",34
2019,"2","Eixample","6","la Sagrada Família","53","Turismes","Nacionalitat espanyola",394
2019,"2","Eixample","6","la Sagrada Família","53","Turismes","Altres nacionalitats",46
2019,"2","Eixample","6","la Sagrada Família","53","Motos","Nacionalitat espanyola",191
2019,"2","Eixample","6","la Sagrada Família","53","Motos","Altres nacionalitats",29
2019,"2","Eixample","6","la Sagrada Família","54","Turismes","Nacionalitat espanyola",505
2019,"2","Eixample","6","la Sagrada Família","54","Turismes","Altres nacionalitats",31
2019,"2","Eixample","6","la Sagrada Família","54","Motos","Nacionalitat espanyola",247
2019,"2","Eixample","6","la Sagrada Família","54","Motos","Altres nacionalitats",26
2019,"2","Eixample","7","la Dreta de l'Eixample","55","Turismes","Nacionalitat espanyola",454
2019,"2","Eixample","7","la Dreta de l'Eixample","55","Turismes","Altres nacionalitats",28
2019,"2","Eixample","7","la Dreta de l'Eixample","55","Motos","Nacionalitat espanyola",206
2019,"2","Eixample","7","la Dreta de l'Eixample","55","Motos","Altres nacionalitats",28
2019,"2","Eixample","7","la Dreta de l'Eixample","56","Turismes","Nacionalitat espanyola",338
2019,"2","Eixample","7","la Dreta de l'Eixample","56","Turismes","Altres nacionalitats",37
2019,"2","Eixample","7","la Dreta de l'Eixample","56","Motos","Nacionalitat espanyola",185
2019,"2","Eixample","7","la Dreta de l'Eixample","56","Motos","Altres nacionalitats",28
2019,"2","Eixample","7","la Dreta de l'Eixample","57","Turismes","Nacionalitat espanyola",349
2019,"2","Eixample","7","la Dreta de l'Eixample","57","Turismes","Altres nacionalitats",35
2019,"2","Eixample","7","la Dreta de l'Eixample","57","Motos","Nacionalitat espanyola",223
2019,"2","Eixample","7","la Dreta de l'Eixample","57","Motos","Altres nacionalitats",24
2019,"2","Eixample","7","la Dreta de l'Eixample","58","Turismes","Nacionalitat espanyola",403
2019,"2","Eixample","7","la Dreta de l'Eixample","58","Turismes","Altres nacionalitats",19
2019,"2","Eixample","7","la Dreta de l'Eixample","58","Motos","Nacionalitat espanyola",197
2019,"2","Eixample","7","la Dreta de l'Eixample","58","Motos","Altres nacionalitats",19
2019,"2","Eixample","7","la Dreta de l'Eixample","59","Turismes","Nacionalitat espanyola",471
2019,"2","Eixample","7","la Dreta de l'Eixample","59","Turismes","Altres nacionalitats",32
2019,"2","Eixample","7","la Dreta de l'Eixample","59","Motos","Nacionalitat espanyola",258
2019,"2","Eixample","7","la Dreta de l'Eixample","59","Motos","Altres nacionalitats",17
2019,"2","Eixample","7","la Dreta de l'Eixample","60","Turismes","Nacionalitat espanyola",502
2019,"2","Eixample","7","la Dreta de l'Eixample","60","Turismes","Altres nacionalitats",33
2019,"2","Eixample","7","la Dreta de l'Eixample","60","Motos","Nacionalitat espanyola",238
2019,"2","Eixample","7","la Dreta de l'Eixample","60","Motos","Altres nacionalitats",22
2019,"2","Eixample","7","la Dreta de l'Eixample","61","Turismes","Nacionalitat espanyola",359
2019,"2","Eixample","7","la Dreta de l'Eixample","61","Turismes","Altres nacionalitats",33
2019,"2","Eixample","7","la Dreta de l'Eixample","61","Motos","Nacionalitat espanyola",176
2019,"2","Eixample","7","la Dreta de l'Eixample","61","Motos","Altres nacionalitats",43
2019,"2","Eixample","7","la Dreta de l'Eixample","62","Turismes","Nacionalitat espanyola",430
2019,"2","Eixample","7","la Dreta de l'Eixample","62","Turismes","Altres nacionalitats",34
2019,"2","Eixample","7","la Dreta de l'Eixample","62","Motos","Nacionalitat espanyola",247
2019,"2","Eixample","7","la Dreta de l'Eixample","62","Motos","Altres nacionalitats",27
2019,"2","Eixample","7","la Dreta de l'Eixample","63","Turismes","Nacionalitat espanyola",430
2019,"2","Eixample","7","la Dreta de l'Eixample","63","Turismes","Altres nacionalitats",24
2019,"2","Eixample","7","la Dreta de l'Eixample","63","Motos","Nacionalitat espanyola",255
2019,"2","Eixample","7","la Dreta de l'Eixample","63","Motos","Altres nacionalitats",13
2019,"2","Eixample","7","la Dreta de l'Eixample","64","Turismes","Nacionalitat espanyola",404
2019,"2","Eixample","7","la Dreta de l'Eixample","64","Turismes","Altres nacionalitats",26
2019,"2","Eixample","7","la Dreta de l'Eixample","64","Motos","Nacionalitat espanyola",202
2019,"2","Eixample","7","la Dreta de l'Eixample","64","Motos","Altres nacionalitats",25
2019,"2","Eixample","7","la Dreta de l'Eixample","65","Turismes","Nacionalitat espanyola",429
2019,"2","Eixample","7","la Dreta de l'Eixample","65","Turismes","Altres nacionalitats",50
2019,"2","Eixample","7","la Dreta de l'Eixample","65","Motos","Nacionalitat espanyola",238
2019,"2","Eixample","7","la Dreta de l'Eixample","65","Motos","Altres nacionalitats",44
2019,"2","Eixample","7","la Dreta de l'Eixample","66","Turismes","Nacionalitat espanyola",542
2019,"2","Eixample","7","la Dreta de l'Eixample","66","Turismes","Altres nacionalitats",32
2019,"2","Eixample","7","la Dreta de l'Eixample","66","Motos","Nacionalitat espanyola",227
2019,"2","Eixample","7","la Dreta de l'Eixample","66","Motos","Altres nacionalitats",23
2019,"2","Eixample","7","la Dreta de l'Eixample","67","Turismes","Nacionalitat espanyola",389
2019,"2","Eixample","7","la Dreta de l'Eixample","67","Turismes","Altres nacionalitats",41
2019,"2","Eixample","7","la Dreta de l'Eixample","67","Motos","Nacionalitat espanyola",221
2019,"2","Eixample","7","la Dreta de l'Eixample","67","Motos","Altres nacionalitats",35
2019,"2","Eixample","7","la Dreta de l'Eixample","68","Turismes","Nacionalitat espanyola",418
2019,"2","Eixample","7","la Dreta de l'Eixample","68","Turismes","Altres nacionalitats",24
2019,"2","Eixample","7","la Dreta de l'Eixample","68","Motos","Nacionalitat espanyola",160
2019,"2","Eixample","7","la Dreta de l'Eixample","68","Motos","Altres nacionalitats",32
2019,"2","Eixample","7","la Dreta de l'Eixample","69","Turismes","Nacionalitat espanyola",407
2019,"2","Eixample","7","la Dreta de l'Eixample","69","Turismes","Altres nacionalitats",25
2019,"2","Eixample","7","la Dreta de l'Eixample","69","Motos","Nacionalitat espanyola",180
2019,"2","Eixample","7","la Dreta de l'Eixample","69","Motos","Altres nacionalitats",25
2019,"2","Eixample","7","la Dreta de l'Eixample","70","Turismes","Nacionalitat espanyola",417
2019,"2","Eixample","7","la Dreta de l'Eixample","70","Turismes","Altres nacionalitats",32
2019,"2","Eixample","7","la Dreta de l'Eixample","70","Motos","Nacionalitat espanyola",247
2019,"2","Eixample","7","la Dreta de l'Eixample","70","Motos","Altres nacionalitats",25
2019,"2","Eixample","7","la Dreta de l'Eixample","71","Turismes","Nacionalitat espanyola",570
2019,"2","Eixample","7","la Dreta de l'Eixample","71","Turismes","Altres nacionalitats",39
2019,"2","Eixample","7","la Dreta de l'Eixample","71","Motos","Nacionalitat espanyola",288
2019,"2","Eixample","7","la Dreta de l'Eixample","71","Motos","Altres nacionalitats",25
2019,"2","Eixample","7","la Dreta de l'Eixample","72","Turismes","Nacionalitat espanyola",414
2019,"2","Eixample","7","la Dreta de l'Eixample","72","Turismes","Altres nacionalitats",22
2019,"2","Eixample","7","la Dreta de l'Eixample","72","Motos","Nacionalitat espanyola",187
