"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Fons_Colleccio","Museu Nacional d'Art de Catalunya. MNAC",351012,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.368853566,2.1533631730000002
2019,"Visitants","Museu Olímpic i de l'Esport Joan Antoni Samaranch",46590,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.366249335999996,2.157076095
2019,"Visites_Exposicions_Temporals","Museu Olímpic i de l'Esport Joan Antoni Samaranch",46590,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.366249335999996,2.157076095
2019,"Num_Exposicions_Temporals","Museu Olímpic i de l'Esport Joan Antoni Samaranch",5,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.366249335999996,2.157076095
2019,"Visitants","Museu Picasso",1072887,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.385152311999995,2.180834795
2019,"Visites_Exposicions_Temporals","Museu Picasso",703658,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.385152311999995,2.180834795
2019,"Num_Exposicions_Temporals","Museu Picasso",6,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.385152311999995,2.180834795
2019,"Fons_Colleccio","Museu Picasso",4957,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.385152311999995,2.180834795
2019,"Visitants","Palau Güell",204744,"","",1,"Ciutat Vella",1,"el Raval","Pública no municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.3791747,2.1744127
2019,"Num_Exposicions_Temporals","Palau Güell",2,"","",1,"Ciutat Vella",1,"el Raval","Pública no municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.3791747,2.1744127
2019,"Fons_Colleccio","Palau Güell",330,"","",1,"Ciutat Vella",1,"el Raval","Pública no municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.3791747,2.1744127
2019,"Visitants","Palau Robert",909898,"","",2,"Eixample",7,"la Dreta de Eixample","Pública no municipal","Museus i espais d'exposicions","Centres d'exposicions","Arts visuals",41.396100952,2.159514266
2019,"Visites_Exposicions_Temporals","Palau Robert",909898,"","",2,"Eixample",7,"la Dreta de Eixample","Pública no municipal","Museus i espais d'exposicions","Centres d'exposicions","Arts visuals",41.396100952,2.159514266
2019,"Num_Exposicions_Temporals","Palau Robert",17,"","",2,"Eixample",7,"la Dreta de Eixample","Pública no municipal","Museus i espais d'exposicions","Centres d'exposicions","Arts visuals",41.396100952,2.159514266
2019,"Visitants","Park Güell",3154349,"","",6,"Gràcia",30,"la Salut","Municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.4134251,2.1531849
2019,"Visitants","Pavelló Mies van der Rohe",93890,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.370666,2.149491
2019,"Visites_Exposicions_Temporals","Pavelló Mies van der Rohe",15297,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.370666,2.149491
2019,"Num_Exposicions_Temporals","Pavelló Mies van der Rohe",6,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.370666,2.149491
2019,"Fons_Colleccio","Pavelló Mies van der Rohe",5291,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.370666,2.149491
2019,"Visitants","Recinte Modernista de Sant Pau",332158,"","",7,"Horta-Guinardó",35,"el Guinardó","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Espais d'interès arquitectònic","Història i memòria",41.41184129999999,2.1744033
2019,"Visitants","Reial Monestir de Santa Maria de Pedralbes",83552,"","",4,"Les Corts",21,"Pedralbes","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.395574165999996,2.112056853
2019,"Visites_Exposicions_Temporals","Reial Monestir de Santa Maria de Pedralbes",18887,"","",4,"Les Corts",21,"Pedralbes","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.395574165999996,2.112056853
2019,"Num_Exposicions_Temporals","Reial Monestir de Santa Maria de Pedralbes",1,"","",4,"Les Corts",21,"Pedralbes","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.395574165999996,2.112056853
