"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Desc_tipus_propietari","Nombre"
2019,"9","Sant Andreu","57","la Trinitat Vella","2","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","57","la Trinitat Vella","2","Motos","Subjecte Fí­sic",146
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Turismes","Subjecte Jurí­dic",12
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Turismes","Subjecte Fí­sic",559
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Motos","Subjecte Fí­sic",142
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Turismes","Subjecte Jurí­dic",10
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Turismes","Subjecte Fí­sic",450
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Motos","Subjecte Fí­sic",131
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Turismes","Subjecte Jurí­dic",23
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Turismes","Subjecte Fí­sic",471
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Motos","Subjecte Fí­sic",118
2019,"9","Sant Andreu","58","Baró de Viver","6","Turismes","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","58","Baró de Viver","6","Turismes","Subjecte Fí­sic",340
2019,"9","Sant Andreu","58","Baró de Viver","6","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","58","Baró de Viver","6","Motos","Subjecte Fí­sic",79
2019,"9","Sant Andreu","58","Baró de Viver","7","Turismes","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","58","Baró de Viver","7","Turismes","Subjecte Fí­sic",371
2019,"9","Sant Andreu","58","Baró de Viver","7","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","58","Baró de Viver","7","Motos","Subjecte Fí­sic",117
2019,"9","Sant Andreu","59","el Bon Pastor","8","Turismes","Subjecte Jurí­dic",107
2019,"9","Sant Andreu","59","el Bon Pastor","8","Turismes","Subjecte Fí­sic",618
2019,"9","Sant Andreu","59","el Bon Pastor","8","Motos","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","59","el Bon Pastor","8","Motos","Subjecte Fí­sic",215
2019,"9","Sant Andreu","59","el Bon Pastor","9","Turismes","Subjecte Jurí­dic",701
2019,"9","Sant Andreu","59","el Bon Pastor","9","Turismes","Subjecte Fí­sic",477
2019,"9","Sant Andreu","59","el Bon Pastor","9","Motos","Subjecte Jurí­dic",99
2019,"9","Sant Andreu","59","el Bon Pastor","9","Motos","Subjecte Fí­sic",119
2019,"9","Sant Andreu","59","el Bon Pastor","10","Turismes","Subjecte Jurí­dic",60
2019,"9","Sant Andreu","59","el Bon Pastor","10","Turismes","Subjecte Fí­sic",541
2019,"9","Sant Andreu","59","el Bon Pastor","10","Motos","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","59","el Bon Pastor","10","Motos","Subjecte Fí­sic",128
2019,"9","Sant Andreu","59","el Bon Pastor","11","Turismes","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","59","el Bon Pastor","11","Turismes","Subjecte Fí­sic",504
2019,"9","Sant Andreu","59","el Bon Pastor","11","Motos","Subjecte Fí­sic",94
2019,"9","Sant Andreu","59","el Bon Pastor","13","Turismes","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","59","el Bon Pastor","13","Turismes","Subjecte Fí­sic",514
2019,"9","Sant Andreu","59","el Bon Pastor","13","Motos","Subjecte Jurí­dic",18
2019,"9","Sant Andreu","59","el Bon Pastor","13","Motos","Subjecte Fí­sic",129
2019,"9","Sant Andreu","59","el Bon Pastor","13","Motos","Altres",1
2019,"9","Sant Andreu","59","el Bon Pastor","14","Turismes","Subjecte Jurí­dic",21
2019,"9","Sant Andreu","59","el Bon Pastor","14","Turismes","Subjecte Fí­sic",420
2019,"9","Sant Andreu","59","el Bon Pastor","14","Turismes","Altres",1
2019,"9","Sant Andreu","59","el Bon Pastor","14","Motos","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","59","el Bon Pastor","14","Motos","Subjecte Fí­sic",100
2019,"9","Sant Andreu","59","el Bon Pastor","15","Turismes","Subjecte Jurí­dic",474
2019,"9","Sant Andreu","59","el Bon Pastor","15","Turismes","Subjecte Fí­sic",517
2019,"9","Sant Andreu","59","el Bon Pastor","15","Motos","Subjecte Jurí­dic",34
2019,"9","Sant Andreu","59","el Bon Pastor","15","Motos","Subjecte Fí­sic",149
2019,"9","Sant Andreu","60","Sant Andreu","16","Turismes","Subjecte Jurí­dic",17
2019,"9","Sant Andreu","60","Sant Andreu","16","Turismes","Subjecte Fí­sic",475
2019,"9","Sant Andreu","60","Sant Andreu","16","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","16","Motos","Subjecte Fí­sic",157
2019,"9","Sant Andreu","60","Sant Andreu","17","Turismes","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","60","Sant Andreu","17","Turismes","Subjecte Fí­sic",432
2019,"9","Sant Andreu","60","Sant Andreu","17","Motos","Subjecte Jurí­dic",7
2019,"9","Sant Andreu","60","Sant Andreu","17","Motos","Subjecte Fí­sic",160
2019,"9","Sant Andreu","60","Sant Andreu","18","Turismes","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","18","Turismes","Subjecte Fí­sic",471
2019,"9","Sant Andreu","60","Sant Andreu","18","Motos","Subjecte Fí­sic",162
2019,"9","Sant Andreu","60","Sant Andreu","19","Turismes","Subjecte Jurí­dic",13
2019,"9","Sant Andreu","60","Sant Andreu","19","Turismes","Subjecte Fí­sic",925
2019,"9","Sant Andreu","60","Sant Andreu","19","Motos","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","60","Sant Andreu","19","Motos","Subjecte Fí­sic",314
2019,"9","Sant Andreu","60","Sant Andreu","20","Turismes","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","60","Sant Andreu","20","Turismes","Subjecte Fí­sic",362
2019,"9","Sant Andreu","60","Sant Andreu","20","Motos","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","60","Sant Andreu","20","Motos","Subjecte Fí­sic",111
2019,"9","Sant Andreu","60","Sant Andreu","21","Turismes","Subjecte Jurí­dic",30
2019,"9","Sant Andreu","60","Sant Andreu","21","Turismes","Subjecte Fí­sic",461
2019,"9","Sant Andreu","60","Sant Andreu","21","Motos","Subjecte Jurí­dic",9
2019,"9","Sant Andreu","60","Sant Andreu","21","Motos","Subjecte Fí­sic",173
2019,"9","Sant Andreu","60","Sant Andreu","22","Turismes","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","60","Sant Andreu","22","Turismes","Subjecte Fí­sic",335
2019,"9","Sant Andreu","60","Sant Andreu","22","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","60","Sant Andreu","22","Motos","Subjecte Fí­sic",129
2019,"9","Sant Andreu","60","Sant Andreu","23","Turismes","Subjecte Jurí­dic",7
2019,"9","Sant Andreu","60","Sant Andreu","23","Turismes","Subjecte Fí­sic",368
2019,"9","Sant Andreu","60","Sant Andreu","23","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","60","Sant Andreu","23","Motos","Subjecte Fí­sic",164
2019,"9","Sant Andreu","60","Sant Andreu","24","Turismes","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","60","Sant Andreu","24","Turismes","Subjecte Fí­sic",337
2019,"9","Sant Andreu","60","Sant Andreu","24","Motos","Subjecte Jurí­dic",9
2019,"9","Sant Andreu","60","Sant Andreu","24","Motos","Subjecte Fí­sic",114
2019,"9","Sant Andreu","60","Sant Andreu","25","Turismes","Subjecte Jurí­dic",20
2019,"9","Sant Andreu","60","Sant Andreu","25","Turismes","Subjecte Fí­sic",351
2019,"9","Sant Andreu","60","Sant Andreu","25","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","60","Sant Andreu","25","Motos","Subjecte Fí­sic",137
2019,"9","Sant Andreu","60","Sant Andreu","26","Turismes","Subjecte Jurí­dic",7
2019,"9","Sant Andreu","60","Sant Andreu","26","Turismes","Subjecte Fí­sic",501
2019,"9","Sant Andreu","60","Sant Andreu","26","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","60","Sant Andreu","26","Motos","Subjecte Fí­sic",151
2019,"9","Sant Andreu","60","Sant Andreu","27","Turismes","Subjecte Jurí­dic",13
2019,"9","Sant Andreu","60","Sant Andreu","27","Turismes","Subjecte Fí­sic",507
2019,"9","Sant Andreu","60","Sant Andreu","27","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","60","Sant Andreu","27","Motos","Subjecte Fí­sic",150
2019,"9","Sant Andreu","60","Sant Andreu","28","Turismes","Subjecte Jurí­dic",37
2019,"9","Sant Andreu","60","Sant Andreu","28","Turismes","Subjecte Fí­sic",533
2019,"9","Sant Andreu","60","Sant Andreu","28","Motos","Subjecte Jurí­dic",10
2019,"9","Sant Andreu","60","Sant Andreu","28","Motos","Subjecte Fí­sic",124
2019,"9","Sant Andreu","60","Sant Andreu","29","Turismes","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","60","Sant Andreu","29","Turismes","Subjecte Fí­sic",376
2019,"9","Sant Andreu","60","Sant Andreu","29","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","29","Motos","Subjecte Fí­sic",87
2019,"9","Sant Andreu","60","Sant Andreu","30","Turismes","Subjecte Jurí­dic",31
2019,"9","Sant Andreu","60","Sant Andreu","30","Turismes","Subjecte Fí­sic",469
2019,"9","Sant Andreu","60","Sant Andreu","30","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","30","Motos","Subjecte Fí­sic",171
2019,"9","Sant Andreu","60","Sant Andreu","31","Turismes","Subjecte Jurí­dic",19
2019,"9","Sant Andreu","60","Sant Andreu","31","Turismes","Subjecte Fí­sic",363
2019,"9","Sant Andreu","60","Sant Andreu","31","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","31","Motos","Subjecte Fí­sic",116
2019,"9","Sant Andreu","60","Sant Andreu","32","Turismes","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","60","Sant Andreu","32","Turismes","Subjecte Fí­sic",497
2019,"9","Sant Andreu","60","Sant Andreu","32","Motos","Subjecte Jurí­dic",9
2019,"9","Sant Andreu","60","Sant Andreu","32","Motos","Subjecte Fí­sic",161
2019,"9","Sant Andreu","60","Sant Andreu","33","Turismes","Subjecte Jurí­dic",29
2019,"9","Sant Andreu","60","Sant Andreu","33","Turismes","Subjecte Fí­sic",1009
2019,"9","Sant Andreu","60","Sant Andreu","33","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","60","Sant Andreu","33","Motos","Subjecte Fí­sic",333
2019,"9","Sant Andreu","60","Sant Andreu","34","Turismes","Subjecte Jurí­dic",12
2019,"9","Sant Andreu","60","Sant Andreu","34","Turismes","Subjecte Fí­sic",443
2019,"9","Sant Andreu","60","Sant Andreu","34","Motos","Subjecte Jurí­dic",7
2019,"9","Sant Andreu","60","Sant Andreu","34","Motos","Subjecte Fí­sic",131
2019,"9","Sant Andreu","60","Sant Andreu","35","Turismes","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","60","Sant Andreu","35","Turismes","Subjecte Fí­sic",502
2019,"9","Sant Andreu","60","Sant Andreu","35","Motos","Subjecte Jurí­dic",10
2019,"9","Sant Andreu","60","Sant Andreu","35","Motos","Subjecte Fí­sic",148
2019,"9","Sant Andreu","60","Sant Andreu","36","Turismes","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","60","Sant Andreu","36","Turismes","Subjecte Fí­sic",460
2019,"9","Sant Andreu","60","Sant Andreu","36","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","36","Motos","Subjecte Fí­sic",119
2019,"9","Sant Andreu","60","Sant Andreu","37","Turismes","Subjecte Jurí­dic",10
2019,"9","Sant Andreu","60","Sant Andreu","37","Turismes","Subjecte Fí­sic",385
2019,"9","Sant Andreu","60","Sant Andreu","37","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","60","Sant Andreu","37","Motos","Subjecte Fí­sic",133
2019,"9","Sant Andreu","60","Sant Andreu","38","Turismes","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","60","Sant Andreu","38","Turismes","Subjecte Fí­sic",521
2019,"9","Sant Andreu","60","Sant Andreu","38","Motos","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","60","Sant Andreu","38","Motos","Subjecte Fí­sic",169
2019,"9","Sant Andreu","60","Sant Andreu","39","Turismes","Subjecte Jurí­dic",26
2019,"9","Sant Andreu","60","Sant Andreu","39","Turismes","Subjecte Fí­sic",499
2019,"9","Sant Andreu","60","Sant Andreu","39","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","60","Sant Andreu","39","Motos","Subjecte Fí­sic",147
2019,"9","Sant Andreu","60","Sant Andreu","40","Turismes","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","60","Sant Andreu","40","Turismes","Subjecte Fí­sic",441
2019,"9","Sant Andreu","60","Sant Andreu","40","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","60","Sant Andreu","40","Motos","Subjecte Fí­sic",155
2019,"9","Sant Andreu","60","Sant Andreu","41","Turismes","Subjecte Jurí­dic",24
2019,"9","Sant Andreu","60","Sant Andreu","41","Turismes","Subjecte Fí­sic",412
2019,"9","Sant Andreu","60","Sant Andreu","41","Motos","Subjecte Jurí­dic",13
2019,"9","Sant Andreu","60","Sant Andreu","41","Motos","Subjecte Fí­sic",142
2019,"9","Sant Andreu","60","Sant Andreu","42","Turismes","Subjecte Jurí­dic",17
2019,"9","Sant Andreu","60","Sant Andreu","42","Turismes","Subjecte Fí­sic",395
2019,"9","Sant Andreu","60","Sant Andreu","42","Motos","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","60","Sant Andreu","42","Motos","Subjecte Fí­sic",148
2019,"9","Sant Andreu","60","Sant Andreu","43","Turismes","Subjecte Jurí­dic",7
2019,"9","Sant Andreu","60","Sant Andreu","43","Turismes","Subjecte Fí­sic",376
2019,"9","Sant Andreu","60","Sant Andreu","43","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","60","Sant Andreu","43","Motos","Subjecte Fí­sic",139
2019,"9","Sant Andreu","60","Sant Andreu","44","Turismes","Subjecte Jurí­dic",13
2019,"9","Sant Andreu","60","Sant Andreu","44","Turismes","Subjecte Fí­sic",408
2019,"9","Sant Andreu","60","Sant Andreu","44","Motos","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","60","Sant Andreu","44","Motos","Subjecte Fí­sic",174
2019,"9","Sant Andreu","60","Sant Andreu","45","Turismes","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","60","Sant Andreu","45","Turismes","Subjecte Fí­sic",403
2019,"9","Sant Andreu","60","Sant Andreu","45","Turismes","Altres",1
2019,"9","Sant Andreu","60","Sant Andreu","45","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","45","Motos","Subjecte Fí­sic",159
2019,"9","Sant Andreu","60","Sant Andreu","46","Turismes","Subjecte Jurí­dic",22
2019,"9","Sant Andreu","60","Sant Andreu","46","Turismes","Subjecte Fí­sic",399
2019,"9","Sant Andreu","60","Sant Andreu","46","Motos","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","60","Sant Andreu","46","Motos","Subjecte Fí­sic",159
2019,"9","Sant Andreu","60","Sant Andreu","47","Turismes","Subjecte Jurí­dic",9
2019,"9","Sant Andreu","60","Sant Andreu","47","Turismes","Subjecte Fí­sic",411
2019,"9","Sant Andreu","60","Sant Andreu","47","Motos","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","60","Sant Andreu","47","Motos","Subjecte Fí­sic",192
2019,"9","Sant Andreu","60","Sant Andreu","48","Turismes","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","60","Sant Andreu","48","Turismes","Subjecte Fí­sic",405
2019,"9","Sant Andreu","60","Sant Andreu","48","Motos","Subjecte Jurí­dic",8
2019,"9","Sant Andreu","60","Sant Andreu","48","Motos","Subjecte Fí­sic",128
2019,"9","Sant Andreu","60","Sant Andreu","49","Turismes","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","60","Sant Andreu","49","Turismes","Subjecte Fí­sic",384
2019,"9","Sant Andreu","60","Sant Andreu","49","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","49","Motos","Subjecte Fí­sic",109
2019,"9","Sant Andreu","60","Sant Andreu","50","Turismes","Subjecte Jurí­dic",16
2019,"9","Sant Andreu","60","Sant Andreu","50","Turismes","Subjecte Fí­sic",433
2019,"9","Sant Andreu","60","Sant Andreu","50","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","60","Sant Andreu","50","Motos","Subjecte Fí­sic",168
2019,"9","Sant Andreu","60","Sant Andreu","51","Turismes","Subjecte Jurí­dic",21
2019,"9","Sant Andreu","60","Sant Andreu","51","Turismes","Subjecte Fí­sic",350
2019,"9","Sant Andreu","60","Sant Andreu","51","Turismes","Altres",1
2019,"9","Sant Andreu","60","Sant Andreu","51","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","60","Sant Andreu","51","Motos","Subjecte Fí­sic",150
2019,"9","Sant Andreu","60","Sant Andreu","52","Turismes","Subjecte Jurí­dic",10
2019,"9","Sant Andreu","60","Sant Andreu","52","Turismes","Subjecte Fí­sic",329
2019,"9","Sant Andreu","60","Sant Andreu","52","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","60","Sant Andreu","52","Motos","Subjecte Fí­sic",117
2019,"9","Sant Andreu","60","Sant Andreu","53","Turismes","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","60","Sant Andreu","53","Turismes","Subjecte Fí­sic",475
2019,"9","Sant Andreu","60","Sant Andreu","53","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","60","Sant Andreu","53","Motos","Subjecte Fí­sic",140
2019,"9","Sant Andreu","60","Sant Andreu","54","Turismes","Subjecte Jurí­dic",9
2019,"9","Sant Andreu","60","Sant Andreu","54","Turismes","Subjecte Fí­sic",287
2019,"9","Sant Andreu","60","Sant Andreu","54","Motos","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","60","Sant Andreu","54","Motos","Subjecte Fí­sic",98
2019,"9","Sant Andreu","61","la Sagrera","55","Turismes","Subjecte Jurí­dic",42
2019,"9","Sant Andreu","61","la Sagrera","55","Turismes","Subjecte Fí­sic",532
2019,"9","Sant Andreu","61","la Sagrera","55","Motos","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","61","la Sagrera","55","Motos","Subjecte Fí­sic",161
2019,"9","Sant Andreu","61","la Sagrera","56","Turismes","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","61","la Sagrera","56","Turismes","Subjecte Fí­sic",379
2019,"9","Sant Andreu","61","la Sagrera","56","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","56","Motos","Subjecte Fí­sic",122
2019,"9","Sant Andreu","61","la Sagrera","57","Turismes","Subjecte Jurí­dic",19
2019,"9","Sant Andreu","61","la Sagrera","57","Turismes","Subjecte Fí­sic",420
2019,"9","Sant Andreu","61","la Sagrera","57","Turismes","Altres",1
2019,"9","Sant Andreu","61","la Sagrera","57","Motos","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","61","la Sagrera","57","Motos","Subjecte Fí­sic",152
2019,"9","Sant Andreu","61","la Sagrera","58","Turismes","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","61","la Sagrera","58","Turismes","Subjecte Fí­sic",354
2019,"9","Sant Andreu","61","la Sagrera","58","Motos","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","61","la Sagrera","58","Motos","Subjecte Fí­sic",153
2019,"9","Sant Andreu","61","la Sagrera","59","Turismes","Subjecte Jurí­dic",12
2019,"9","Sant Andreu","61","la Sagrera","59","Turismes","Subjecte Fí­sic",363
2019,"9","Sant Andreu","61","la Sagrera","59","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","59","Motos","Subjecte Fí­sic",122
2019,"9","Sant Andreu","61","la Sagrera","60","Turismes","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","61","la Sagrera","60","Turismes","Subjecte Fí­sic",364
2019,"9","Sant Andreu","61","la Sagrera","60","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","60","Motos","Subjecte Fí­sic",119
2019,"9","Sant Andreu","61","la Sagrera","61","Turismes","Subjecte Jurí­dic",58
2019,"9","Sant Andreu","61","la Sagrera","61","Turismes","Subjecte Fí­sic",504
2019,"9","Sant Andreu","61","la Sagrera","61","Turismes","Altres",1
2019,"9","Sant Andreu","61","la Sagrera","61","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","61","Motos","Subjecte Fí­sic",183
2019,"9","Sant Andreu","61","la Sagrera","62","Turismes","Subjecte Jurí­dic",16
2019,"9","Sant Andreu","61","la Sagrera","62","Turismes","Subjecte Fí­sic",295
2019,"9","Sant Andreu","61","la Sagrera","62","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","62","Motos","Subjecte Fí­sic",119
2019,"9","Sant Andreu","61","la Sagrera","63","Turismes","Subjecte Jurí­dic",14
2019,"9","Sant Andreu","61","la Sagrera","63","Turismes","Subjecte Fí­sic",392
2019,"9","Sant Andreu","61","la Sagrera","63","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","63","Motos","Subjecte Fí­sic",126
2019,"9","Sant Andreu","61","la Sagrera","64","Turismes","Subjecte Jurí­dic",31
2019,"9","Sant Andreu","61","la Sagrera","64","Turismes","Subjecte Fí­sic",391
2019,"9","Sant Andreu","61","la Sagrera","64","Motos","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","61","la Sagrera","64","Motos","Subjecte Fí­sic",135
2019,"9","Sant Andreu","61","la Sagrera","65","Turismes","Subjecte Jurí­dic",9
2019,"9","Sant Andreu","61","la Sagrera","65","Turismes","Subjecte Fí­sic",615
2019,"9","Sant Andreu","61","la Sagrera","65","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","65","Motos","Subjecte Fí­sic",193
2019,"9","Sant Andreu","61","la Sagrera","66","Turismes","Subjecte Jurí­dic",24
2019,"9","Sant Andreu","61","la Sagrera","66","Turismes","Subjecte Fí­sic",449
2019,"9","Sant Andreu","61","la Sagrera","66","Motos","Subjecte Fí­sic",152
2019,"9","Sant Andreu","61","la Sagrera","67","Turismes","Subjecte Jurí­dic",10
2019,"9","Sant Andreu","61","la Sagrera","67","Turismes","Subjecte Fí­sic",339
2019,"9","Sant Andreu","61","la Sagrera","67","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","67","Motos","Subjecte Fí­sic",104
2019,"9","Sant Andreu","61","la Sagrera","68","Turismes","Subjecte Jurí­dic",11
2019,"9","Sant Andreu","61","la Sagrera","68","Turismes","Subjecte Fí­sic",454
2019,"9","Sant Andreu","61","la Sagrera","68","Motos","Subjecte Jurí­dic",4
2019,"9","Sant Andreu","61","la Sagrera","68","Motos","Subjecte Fí­sic",157
2019,"9","Sant Andreu","61","la Sagrera","69","Turismes","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","69","Turismes","Subjecte Fí­sic",233
2019,"9","Sant Andreu","61","la Sagrera","69","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","69","Motos","Subjecte Fí­sic",80
2019,"9","Sant Andreu","61","la Sagrera","70","Turismes","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","70","Turismes","Subjecte Fí­sic",399
2019,"9","Sant Andreu","61","la Sagrera","70","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","70","Motos","Subjecte Fí­sic",148
2019,"9","Sant Andreu","61","la Sagrera","71","Turismes","Subjecte Jurí­dic",13
2019,"9","Sant Andreu","61","la Sagrera","71","Turismes","Subjecte Fí­sic",498
2019,"9","Sant Andreu","61","la Sagrera","71","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","61","la Sagrera","71","Motos","Subjecte Fí­sic",185
2019,"9","Sant Andreu","61","la Sagrera","72","Turismes","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","61","la Sagrera","72","Turismes","Subjecte Fí­sic",355
2019,"9","Sant Andreu","61","la Sagrera","72","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","61","la Sagrera","72","Motos","Subjecte Fí­sic",104
2019,"9","Sant Andreu","61","la Sagrera","73","Turismes","Subjecte Jurí­dic",17
2019,"9","Sant Andreu","61","la Sagrera","73","Turismes","Subjecte Fí­sic",474
2019,"9","Sant Andreu","61","la Sagrera","73","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","61","la Sagrera","73","Motos","Subjecte Fí­sic",129
2019,"9","Sant Andreu","61","la Sagrera","156","Turismes","Subjecte Fí­sic",426
2019,"9","Sant Andreu","61","la Sagrera","156","Motos","Subjecte Fí­sic",128
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Turismes","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Turismes","Subjecte Fí­sic",404
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Motos","Subjecte Jurí­dic",1
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Motos","Subjecte Fí­sic",157
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Turismes","Subjecte Jurí­dic",8
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Turismes","Subjecte Fí­sic",378
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Motos","Subjecte Jurí­dic",3
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Motos","Subjecte Fí­sic",114
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Turismes","Subjecte Jurí­dic",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Turismes","Subjecte Fí­sic",354
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Motos","Subjecte Jurí­dic",2
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Motos","Subjecte Fí­sic",135
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Turismes","Subjecte Jurí­dic",5
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Turismes","Subjecte Fí­sic",404
2019,"9","Sant Andreu","62","el Congrés i els Indians","77","Motos","Subjecte Fí­sic",142
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Turismes","Subjecte Jurí­dic",29
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Turismes","Subjecte Fí­sic",363
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Motos","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","62","el Congrés i els Indians","78","Motos","Subjecte Fí­sic",158
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Turismes","Subjecte Jurí­dic",15
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Turismes","Subjecte Fí­sic",419
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Motos","Subjecte Jurí­dic",6
2019,"9","Sant Andreu","62","el Congrés i els Indians","79","Motos","Subjecte Fí­sic",160
