"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns",428203.175,4585390.196,428111.265,4585189.233,2.1398,41.415040999999995,"BUS -123-124--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427811.929,4586695.714,427720.023,4586494.739,2.134963,41.426764,"BUS -112--",7,39,"Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433239.49799999996,4586572.688999999,433147.542,4586371.714,2.199926,41.426126000000004,"BUS -33--",10,73,"Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429613.51,4583782.037,429521.586,4583581.089,2.156861,41.400682,"BUS -114--",6,31,"Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428267.033,4578912.258,428175.12,4578711.355,2.141332,41.356703,"BUS -109-V3-H16--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433346.513,4588959.177,433254.55600000004,4588758.18,2.200943,41.447629,"BUS -11-60-V33--",9,58,"Sant Andreu","Baró de Viver","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",434316.987,4584676.538,434225.02,4584475.58,2.2130259999999997,41.409137,"NITBUS -N6--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430722.559,4588464.808999999,430630.62700000004,4588263.817,2.1695900000000004,41.442954,"NITBUS -N4-N6--",8,49,"Nou Barris","Canyelles","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433988.37100000004,4584568.5430000005,433896.407,4584367.586,2.209107,41.408138,"NITBUS -N6--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",424598.221,4586853.223999999,424506.344,4586652.249,2.0964869999999998,41.427887,"BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431461.624,4590604.982,431369.685,4590403.97,2.178193,41.462293,"BUS -62-76-104-83--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431461.624,4590604.982,431369.685,4590403.97,2.178193,41.462293,"NITBUS -N3--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427151.145,4581365.958000001,427059.24299999996,4581165.033,2.127698,41.378702000000004,"BUS -54--",4,20,"Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426959.388,4581228.429,426867.48799999995,4581027.505,2.125422,41.377446,"BUS -54--",4,20,"Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432854.896,4582600.398,432762.94200000004,4582399.46,2.195765,41.390316999999996,"BUS -59-H16-V27--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426233.35799999995,4576416.509,426141.463,4576215.63,2.117326,41.334041,"NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434475.32899999997,4585251.12,434383.36100000003,4585050.157,2.214858,41.414325,"BUS -V31-136--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",434475.32899999997,4585251.12,434383.36100000003,4585050.157,2.214858,41.414325,"NITBUS -N6--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432165.00200000004,4586294.574,432073.05600000004,4586093.602,2.1871,41.423531,"NITBUS -N3--",9,61,"Sant Andreu","la Sagrera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434233.54799999995,4585933.037,434141.58200000005,4585732.067,2.211891,41.420446999999996,"BUS -B21-B25-V33--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431562.0,4581783.567,431470.05799999996,4581582.637,2.180395,41.382851,"BUS -47-120-V17-V15--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431312.708,4582039.659,431220.768,4581838.726,2.1773849999999997,41.385135999999996,"BUS -47-120-V17-V15--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431302.959,4582019.294,431211.019,4581818.3610000005,2.17727,41.384952,"NITBUS -N8-N28--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432541.99,4581366.879,432450.039,4581165.952,2.192161,41.379181,"BUS -47-59-D20--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427164.18700000003,4584106.296,427072.286,4583905.345,2.127524,41.403384,"BUS -H4--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426878.217,4583898.82,426786.31899999996,4583697.871,2.124129,41.40149,"NITBUS -N8--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429044.126,4584022.32,428952.208,4583821.37,2.1500220000000003,41.402796,"BUS -22-24-87-V17--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428196.649,4583858.025,428104.73799999995,4583657.076,2.139904,41.401241,"BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426964.119,4584874.098,426872.22,4584673.14,2.125038,41.410281,"BUS -H2--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428098.001,4585210.926,428006.092,4585009.965,2.138563,41.413416999999995,"BUS -123-124-131-V17-H4-V19--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429978.169,4581557.443,429886.24100000004,4581356.515,2.161481,41.380678,"BUS -55-120-H16-D50--",2,10,"Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428747.37700000004,4582827.994,428655.461,4582627.055,2.146613,41.392013,"BUS -27-D40--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426279.48600000003,4585837.031,426187.594,4585636.065,2.11673,41.418890999999995,"BUS -111--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431219.552,4588401.433999999,431127.615,4588200.442,2.1755459999999998,41.442426,"BUS -11-81-D40-V29--",8,51,"Nou Barris","Verdun","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428456.914,4579757.095,428365.0,4579556.183999999,2.1435020000000002,41.364329,"BUS -13--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431009.906,4587410.041999999,430917.971,4587209.06,2.17315,41.433479,"BUS -47-D40-V29-D50--",8,45,"Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431009.906,4587410.041999999,430917.971,4587209.06,2.17315,41.433479,"NITBUS -N1-N6--",8,45,"Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430933.95399999997,4587602.517,430842.019,4587401.533,2.1722189999999997,41.435206,"BUS -47-82-D40-V29-D50--",8,45,"Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429132.85,4583845.91,429040.93100000004,4583644.961,2.151104,41.401215,"BUS -22-24-114-87-V17--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431091.26700000005,4582560.124,430999.32899999997,4582359.186000001,2.174677,41.389804999999996,"BUS -B25-B20--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429785.518,4581801.2469999995,429693.592,4581600.317,2.159149,41.382857,"BUS -H12-52--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431802.87200000003,4581144.428,431710.927,4580943.5030000005,2.183347,41.377115,"BUS -V17--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429400.773,4582251.59,429308.851,4582050.656,2.1544950000000003,41.386879,"BUS -59-141-V11--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430253.935,4583093.552,430162.005,4582892.61,2.1646009999999998,41.394537,"BUS -39-47-B24-V17--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432398.11,4589612.083000001,432306.162,4589411.08,2.189517,41.45343,"BUS -11-V31--",9,57,"Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428356.55,4581626.061000001,428264.63700000005,4581425.133,2.142081,41.381153000000005,"BUS -27-D40--",3,18,"Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429344.69299999997,4587924.001,429252.773,4587723.0139999995,2.153161,41.437963,"BUS -27-60-76-H4-M19--",7,43,"Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430094.005,4584384.379,430002.07700000005,4584183.425,2.1625389999999998,41.406149,"BUS -39-114--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432622.20200000005,4587397.27,432530.25200000004,4587196.287,2.192448,41.433501,"BUS -11-126-133--",9,60,"Sant Andreu","Sant Andreu","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432622.20200000005,4587397.27,432530.25200000004,4587196.287,2.192448,41.433501,"NITBUS -N9--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432674.70700000005,4587024.936000001,432582.756,4586823.9569999995,2.193117,41.430152,"BUS -11-34-126-H6-H8-V31-133--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431493.67799999996,4586138.137,431401.73799999995,4585937.166,2.179084,41.422065,"BUS -19-47-117-V25-D50--",7,35,"Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431493.67799999996,4586138.137,431401.73799999995,4585937.166,2.179084,41.422065,"NITBUS -N1-N4--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432355.26700000005,4586776.659,432263.31899999996,4586575.682,2.189322,41.427889,"BUS -11-34-H6--",9,61,"Sant Andreu","la Sagrera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427258.516,4581384.494,427166.61299999995,4581183.568,2.12898,41.378879,"BUS -70--",3,17,"Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429468.477,4580918.426,429376.554,4580717.504,2.1554599999999997,41.374878,"BUS -D20--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430242.92,4584785.759,430150.99100000004,4584584.801,2.1642740000000003,41.409777000000005,"BUS -114-V19--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429134.005,4583523.577,429042.086,4583322.631,2.1511560000000003,41.398312,"BUS -27-V15-D40--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431957.93200000003,4582568.7069999995,431865.98600000003,4582367.768999999,2.185041,41.389956,"NITBUS -N11--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432531.571,4582663.695,432439.62,4582462.756,2.191891,41.390859999999996,"BUS -V21-136--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426597.005,4583713.539,426505.109,4583512.592,2.120787,41.399795000000005,"BUS -68-H4--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427805.86299999995,4575857.965,427713.95399999997,4575657.091,2.1361830000000004,41.329153000000005,"BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",427911.232,4582052.955,427819.32399999996,4581852.023,2.136705,41.384958000000005,"NITBUS -N3--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431387.89,4587054.919,431295.951,4586853.94,2.177714,41.430313,"BUS -11-34--",8,45,"Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428571.05700000003,4585165.598999999,428479.143,4584964.638,2.144228,41.413051,"BUS -22-V19--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430642.992,4582340.5819999995,430551.05799999996,4582139.647,2.169341,41.387789,"BUS -55-H16-D50--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430642.992,4582340.5819999995,430551.05799999996,4582139.647,2.169341,41.387789,"NITBUS -N12-N15-N7--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430138.093,4585156.615,430046.165,4584955.654,2.162977,41.413108,"NITBUS -N6--",7,33,"Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430377.85299999994,4583676.276000001,430285.922,4583475.328,2.166016,41.399796,"BUS -39-47-H8--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433700.005,4586205.271000001,433608.044,4586004.299,2.205477,41.422855,"BUS -H10--",10,73,"Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428552.63700000005,4582780.093,428460.723,4582579.154,2.1442900000000003,41.391564,"BUS -H8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430784.799,4582202.358,430692.864,4582001.424,2.1710529999999997,41.386556,"BUS -55-H16-V15--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432165.275,4581748.326,432073.32700000005,4581547.396000001,2.1876130000000003,41.382585,"NITBUS -N0-N6-N8--",1,3,"Ciutat Vella","la Barceloneta","",""
"K016","Transports i serveis relacionats","Autobus a l'aeroport",430191.43299999996,4582152.842,430099.50399999996,4581951.908,2.1639619999999997,41.386059,"AEROBUS -A1-A2--",2,10,"Eixample","Sant Antoni","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430233.145,4582107.848999999,430141.215,4581906.916,2.164466,41.385658,"NITBUS -N6--",1,1,"Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430113.631,4582854.3319999995,430021.70200000005,4582653.392,2.1629509999999996,41.39237,"BUS -H10--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430082.23,4585274.958000001,429990.302,4585073.996,2.162295,41.414169,"BUS -39-114-D40-V19-191--",7,34,"Horta-Guinardó","Can Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428966.064,4586298.737,428874.14700000006,4586097.765,2.148821,41.423292,"NITBUS -N4--",7,38,"Horta-Guinardó","la Teixonera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429316.338,4582715.268,429224.417,4582514.33,2.1534310000000003,41.391048,"NITBUS -N3-N8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433418.571,4584003.703,433326.612,4583802.751,2.202352,41.403003000000005,"NITBUS -N6--",10,68,"Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432561.41299999994,4582672.743,432469.46200000006,4582471.804,2.192247,41.390944,"BUS -V21-H16-136--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432561.41299999994,4582672.743,432469.46200000006,4582471.804,2.192247,41.390944,"NITBUS -N0--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432907.598,4582098.279,432815.643,4581897.345,2.1964509999999997,41.385799,"BUS -47--",1,3,"Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432602.00700000004,4581495.1219999995,432510.055,4581294.194,2.192864,41.380340999999994,"NITBUS -N28--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431157.661,4581328.295,431065.722,4581127.369,2.175611,41.378716,"BUS -59-V13--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431316.904,4581076.701,431224.964,4580875.777,2.1775439999999997,41.376464,"NITBUS -N9--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431232.881,4583144.691000001,431140.94200000004,4582943.748,2.176304,41.395082,"NITBUS -N2-N3-N9--",2,5,"Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431306.936,4583286.973999999,431214.99700000003,4583086.03,2.177174,41.396370000000005,"NITBUS -N2-N3--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431774.74100000004,4582785.0030000005,431682.797,4582584.063,2.182826,41.391889,"BUS -B25-B20--",2,5,"Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431328.333,4586380.198,431236.394,4586179.225,2.177078,41.424231,"NITBUS -N1-N4--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430614.893,4586379.575,430522.961,4586178.602,2.168541,41.424164000000005,"BUS -117-V23--",7,36,"Horta-Guinardó","la Font d'en Fargues","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432110.37,4588460.066000001,432018.425,4588259.074,2.186202,41.44303,"NITBUS -N3--",8,52,"Nou Barris","la Prosperitat","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430805.179,4582798.359,430713.244,4582597.419,2.1712279999999997,41.391926,"BUS -7-54-H12--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430743.102,4582331.517,430651.16799999995,4582130.5819999995,2.1705389999999998,41.387716,"NITBUS -N4-N5-N6-N7--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",427943.38,4579935.78,427851.471,4579734.868,2.137342,41.365893,"NITBUS -N1-N15-N16-N17--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431949.24799999996,4588845.193,431857.304,4588644.197,2.18423,41.446484999999996,"BUS -60-76-127-132--",8,52,"Nou Barris","la Prosperitat","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433321.019,4586432.483,433229.06200000003,4586231.509,2.200917,41.42487,"NITBUS -N8--",10,73,"Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428724.982,4580307.381,428633.066,4580106.465,2.146642,41.369309,"BUS -BCTO--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430632.529,4582243.298,430540.596,4582042.364,2.1692270000000002,41.386912,"NITBUS -N16--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428402.615,4575756.533,428310.7,4575555.659,2.1433259999999996,41.328293,"BUS -88-88B--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431846.601,4581569.703,431754.656,4581368.774,2.183822,41.380949,"BUS -BCTE--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433002.922,4582179.557,432910.967,4581978.6219999995,2.197582,41.386539,"BUS -BCTE--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432330.989,4589464.708000001,432239.042,4589263.706,2.18873,41.452096999999995,"BUS -62-96-97-104--",8,53,"Nou Barris","la Trinitat Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431080.995,4586102.757,430989.059,4585901.787,2.17415,41.421711,"NITBUS -N6--",7,35,"Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433506.948,4583878.204,433414.98799999995,4583677.254,2.203423,41.40188,"NITBUS -N6--",10,68,"Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426080.401,4576098.522,425988.508,4575897.646000001,2.115537,41.331163000000004,"BUS -109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428619.783,4585192.458000001,428527.869,4584991.4969999995,2.1448080000000003,41.413297,"NITBUS -N5--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",427690.016,4581931.626,427598.11,4581730.695,2.134074,41.383846000000005,"NITBUS -N3--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429061.239,4580924.182,428969.32,4580723.26,2.1505900000000002,41.374894,"BUS -L70-L72-L80-L81-L86-L87-D20-E81-E86-E70--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429061.239,4580924.182,428969.32,4580723.26,2.1505900000000002,41.374894,"NITBUS -N0--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428831.914,4582834.994,428739.99700000003,4582634.055,2.147624,41.392084000000004,"BUS -59-63-67-68-141-V11--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431089.035,4587882.943,430997.099,4587681.956,2.174043,41.437745,"BUS -47-82-D40-V29-D50--",8,48,"Nou Barris","la Guineueta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431080.995,4586102.757,430989.059,4585901.787,2.17415,41.421711,"BUS -D40--",7,35,"Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428537.21,4586019.985,428445.297,4585819.016,2.143722,41.420743,"NITBUS -N4--",7,38,"Horta-Guinardó","la Teixonera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431776.792,4589116.291999999,431684.85,4588915.294,2.1821349999999997,41.448912,"BUS -11-76-127-80-81-H2-V29-D50--",8,53,"Nou Barris","la Trinitat Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430366.75299999997,4588076.5139999995,430274.82399999996,4587875.526000001,2.1653759999999997,41.439426,"NITBUS -N6--",8,48,"Nou Barris","la Guineueta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",425854.755,4583000.958000001,425762.86600000004,4582800.018,2.111996,41.393309,"BUS -63-68-78-H4-V5--",4,21,"Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430851.67799999996,4585815.268999999,430759.744,4585614.301,2.171439,41.419102,"BUS -117-V23--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430754.999,4584617.999,430663.065,4584417.041999999,2.17042,41.408311,"BUS -47-H8--",7,33,"Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430171.88700000005,4581817.054,430079.958,4581616.124,2.163767,41.383033000000005,"BUS -55-H16-D50--",1,1,"Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns",425779.999,4582157.33,425688.11,4581956.398,2.111206,41.385704,"BUS -EP1-JM-H4-E44--",4,21,"Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432799.206,4584741.228,432707.25299999997,4584540.27,2.194861,41.409594,"BUS -H12--",10,65,"Sant Martí","el Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432799.206,4584741.228,432707.25299999997,4584540.27,2.194861,41.409594,"NITBUS -N2--",10,65,"Sant Martí","el Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431073.282,4580867.949,430981.344,4580667.027,2.174655,41.374563,"NITBUS -N0-N6--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431117.33200000005,4588948.568,431025.396,4588747.571,2.17426,41.447345,"NITBUS -N6--",8,50,"Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432076.37700000004,4586026.159,431984.43100000004,4585825.188999999,2.186069,41.421106,"BUS -126-V27--",9,61,"Sant Andreu","la Sagrera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428537.21,4586019.985,428445.297,4585819.016,2.143722,41.420743,"BUS -19-119-H2--",7,38,"Horta-Guinardó","la Teixonera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430087.12799999997,4580244.803,429995.19899999996,4580043.887,2.162935,41.368865,"BUS -55-150--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429366.222,4578503.081,429274.299,4578302.182,2.154519,41.353115,"BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429635.214,4578867.083000001,429543.289,4578666.18,2.157692,41.356417,"BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429105.523,4578775.541,429013.60299999994,4578574.6389999995,2.1513709999999997,41.355546000000004,"BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432487.652,4583834.687,432395.70200000005,4583633.737,2.191235,41.401403,"NITBUS -N11-N8--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430266.105,4587205.448,430174.17600000004,4587004.468,2.164272,41.431571999999996,"BUS -122--",8,46,"Nou Barris","el Turó de la Peira","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433282.44899999996,4586834.8780000005,433190.492,4586633.9,2.200411,41.428490999999994,"BUS -V31--",10,73,"Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431752.24600000004,4590310.438,431660.305,4590109.429,2.181706,41.459665,"BUS -80-83-81--",8,54,"Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433232.30700000003,4586454.62,433140.351,4586253.646000001,2.199853,41.425062,"BUS -B24-V31--",10,73,"Sant Martí","la Verneda i la Pau","",""
