"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
1,11890,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",138,51,638,321,0,111,53656,53656,0,"","",10307,"02/04/2021 00:07:11"
1,11900,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",22,11,275,132,0,143,20097,17369,2728,"","",2739,"02/04/2021 00:07:11"
1,11910,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",3,2,12,2,0,3,326,298,28,"","",54,"02/04/2021 00:07:11"
1,11920,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",78,37,480,282,0,155,47134,41882,5252,"","",7743,"02/04/2021 00:07:11"
1,11930,"043","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",7,3,63,3,0,48,5922,5922,0,"","",1167,"02/04/2021 00:07:11"
1,11941,"043","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",37,25,428,311,0,99,48328,48065,263,"","",9443,"02/04/2021 00:07:11"
1,11950,"043","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",58,30,379,26,0,162,48214,48214,0,"","",10849,"02/04/2021 00:07:11"
1,11960,"043","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",69,32,658,496,0,149,69969,69739,230,"","",11751,"02/04/2021 00:07:11"
1,11970,"043","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",0,1,5,0,0,5,7081,7081,0,"","",3084,"02/04/2021 00:07:11"
1,11980,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",76,43,390,237,7,94,34775,33567,1208,"","",6042,"02/04/2021 00:07:11"
1,11990,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",209,91,966,288,0,243,71210,65512,5698,"","",11935,"02/04/2021 00:07:11"
1,12000,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",205,101,1259,941,0,180,88554,88183,371,"","",16745,"02/04/2021 00:07:11"
1,12010,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",73,28,281,185,0,70,16904,16330,574,"","",3341,"02/04/2021 00:07:11"
1,12020,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",28,15,334,215,0,45,23067,23067,0,"","",3599,"02/04/2021 00:07:11"
1,12030,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",57,29,511,232,0,247,55254,51106,4148,"","",8689,"02/04/2021 00:07:11"
1,12040,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",166,67,898,200,0,201,79008,79008,0,"","",17509,"02/04/2021 00:07:11"
1,12050,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",40,18,217,79,0,18,16646,16376,270,"","",2726,"02/04/2021 00:07:11"
1,12060,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",12,8,59,33,0,14,2609,2609,0,"","",450,"02/04/2021 00:07:11"
1,12070,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",125,61,1128,715,0,216,105234,104194,1040,"","",21172,"02/04/2021 00:07:11"
1,12080,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",28,10,88,78,0,10,7080,7080,0,"","",1284,"02/04/2021 00:07:11"
1,12090,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",0,2,64,17,0,47,22878,19312,3566,"","",2709,"02/04/2021 00:07:11"
1,12100,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",59,28,620,582,0,38,60314,53608,6706,"","",10956,"02/04/2021 00:07:11"
1,12110,"046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016",11,7,152,20,3,129,39402,33897,5505,"","",4660,"02/04/2021 00:07:11"
1,12124,"030","02","Ciutat Vella","el Barri Gòtic","012",2,8,396,0,342,54,237055,55968,181087,"","",179656,"02/04/2021 00:07:11"
1,12130,"031","02","Ciutat Vella","el Barri Gòtic","012",116,57,1020,534,100,79,83253,77719,5534,"","",12440,"02/04/2021 00:07:11"
1,12140,"031","02","Ciutat Vella","el Barri Gòtic","012",198,85,1203,761,0,300,94469,88913,5556,"","",16228,"02/04/2021 00:07:11"
1,12152,"026","02","Ciutat Vella","el Barri Gòtic","010",0,1,0,0,0,0,0,0,0,"","",1292,"02/04/2021 00:07:11"
1,12160,"026","02","Ciutat Vella","el Barri Gòtic","010",135,48,634,377,0,161,51866,51866,0,"","",8618,"02/04/2021 00:07:11"
1,12170,"026","02","Ciutat Vella","el Barri Gòtic","010",150,65,913,658,0,206,56062,55977,85,"","",10363,"02/04/2021 00:07:11"
1,12180,"026","02","Ciutat Vella","el Barri Gòtic","010",136,58,868,599,0,208,81037,80443,594,"","",16286,"02/04/2021 00:07:11"
1,12191,"026","02","Ciutat Vella","el Barri Gòtic","010",75,36,401,142,0,56,54196,49172,5024,"","",11440,"02/04/2021 00:07:11"
1,12200,"026","02","Ciutat Vella","el Barri Gòtic","010",47,19,216,68,0,68,12436,12436,0,"","",2430,"02/04/2021 00:07:11"
1,12210,"026","02","Ciutat Vella","el Barri Gòtic","010",114,49,1148,588,0,509,170954,151317,19637,"","",22710,"02/04/2021 00:07:11"
1,12220,"026","02","Ciutat Vella","el Barri Gòtic","010",25,15,391,289,0,89,43648,37916,5732,"","",5849,"02/04/2021 00:07:11"
1,12230,"026","02","Ciutat Vella","el Barri Gòtic","010",185,92,1364,783,0,335,144691,144101,590,"","",29918,"02/04/2021 00:07:11"
1,12240,"026","02","Ciutat Vella","el Barri Gòtic","010",7457,87,1279,684,11,389,123584,123584,0,"","",25019,"02/04/2021 00:07:11"
1,12250,"026","02","Ciutat Vella","el Barri Gòtic","010",54,22,1034,22,0,242,80784,80784,0,"","",13090,"02/04/2021 00:07:11"
1,12260,"026","02","Ciutat Vella","el Barri Gòtic","010",81,28,453,139,0,114,44404,43338,1066,"","",8553,"02/04/2021 00:07:11"
1,12270,"026","02","Ciutat Vella","el Barri Gòtic","010",65,30,604,282,0,190,57662,56834,828,"","",14476,"02/04/2021 00:07:11"
1,12280,"026","02","Ciutat Vella","el Barri Gòtic","010",124,57,1312,212,27,457,120082,106894,13188,"","",24055,"02/04/2021 00:07:11"
1,12290,"026","02","Ciutat Vella","el Barri Gòtic","010",0,1,8,0,0,8,5196,4140,1056,"","",1047,"02/04/2021 00:07:11"
1,12300,"026","02","Ciutat Vella","el Barri Gòtic","010",53,36,384,229,0,106,27893,27618,275,"","",5038,"02/04/2021 00:07:11"
1,12310,"026","02","Ciutat Vella","el Barri Gòtic","010",74,34,353,186,0,135,34722,34612,110,"","",8144,"02/04/2021 00:07:11"
1,12320,"026","02","Ciutat Vella","el Barri Gòtic","010",29,10,238,73,0,165,28184,24960,3224,"","",3763,"02/04/2021 00:07:11"
1,12331,"025","02","Ciutat Vella","el Barri Gòtic","010",9,10,98,53,0,45,7237,6635,602,"","",1103,"02/04/2021 00:07:11"
1,12332,"025","02","Ciutat Vella","el Barri Gòtic","010",0,1,0,0,0,0,0,0,0,"","",355,"02/04/2021 00:07:11"
1,12340,"025","02","Ciutat Vella","el Barri Gòtic","010",19,12,86,32,0,19,4257,3999,258,"","",631,"02/04/2021 00:07:11"
1,12350,"025","02","Ciutat Vella","el Barri Gòtic","010",38,18,201,33,0,28,12583,12253,330,"","",2158,"02/04/2021 00:07:11"
1,12360,"025","02","Ciutat Vella","el Barri Gòtic","010",47,19,268,127,0,107,17557,16707,850,"","",2746,"02/04/2021 00:07:11"
1,12370,"025","02","Ciutat Vella","el Barri Gòtic","010",148,68,753,389,0,138,72358,71483,875,"","",13190,"02/04/2021 00:07:11"
1,12380,"025","02","Ciutat Vella","el Barri Gòtic","010",24,11,205,11,0,18,16607,15374,1233,"","",2300,"02/04/2021 00:07:11"
1,12391,"025","02","Ciutat Vella","el Barri Gòtic","010",26,16,172,28,0,18,12522,11388,1134,"","",1884,"02/04/2021 00:07:11"
1,12392,"025","02","Ciutat Vella","el Barri Gòtic","010",24,14,123,90,0,11,6384,6223,161,"","",987,"02/04/2021 00:07:11"
1,12401,"025","02","Ciutat Vella","el Barri Gòtic","010",10,11,71,21,0,35,21637,17176,4461,"","",5667,"02/04/2021 00:07:11"
1,12402,"025","02","Ciutat Vella","el Barri Gòtic","010",0,1,0,0,0,0,0,0,0,"","",632,"02/04/2021 00:07:11"
1,12410,"025","02","Ciutat Vella","el Barri Gòtic","010",7,5,98,5,0,10,15991,14227,1764,"","",2180,"02/04/2021 00:07:11"
1,12420,"025","02","Ciutat Vella","el Barri Gòtic","010",72,35,505,209,0,117,51155,46279,4876,"","",8876,"02/04/2021 00:07:11"
1,12430,"025","02","Ciutat Vella","el Barri Gòtic","010",3,1,3,1,0,2,7092,7092,0,"","",6367,"02/04/2021 00:07:11"
1,12440,"025","02","Ciutat Vella","el Barri Gòtic","010",0,1,5,0,0,5,3154,3154,0,"","",896,"02/04/2021 00:07:11"
1,12441,"025","02","Ciutat Vella","el Barri Gòtic","010",0,1,37,0,37,0,15965,0,15965,"","",30,"02/04/2021 00:07:11"
1,12450,"025","02","Ciutat Vella","el Barri Gòtic","010",0,1,7,0,0,7,1750,1750,0,"","",515,"02/04/2021 00:07:11"
1,12460,"025","02","Ciutat Vella","el Barri Gòtic","010",59,28,1423,858,0,565,170555,151573,18982,"","",20365,"02/04/2021 00:07:11"
1,12470,"023","02","Ciutat Vella","el Barri Gòtic","009",24,10,189,56,0,133,62669,51246,11423,"","",8217,"02/04/2021 00:07:11"
1,12480,"023","02","Ciutat Vella","el Barri Gòtic","009",30,15,278,85,3,128,44375,38912,5463,"","",6887,"02/04/2021 00:07:11"
1,12490,"023","02","Ciutat Vella","el Barri Gòtic","009",108,53,705,329,0,185,84578,77349,7229,"","",13888,"02/04/2021 00:07:11"
1,12501,"023","02","Ciutat Vella","el Barri Gòtic","009",0,2,7,0,0,7,5510,4585,925,"","",1120,"02/04/2021 00:07:11"
1,12502,"023","02","Ciutat Vella","el Barri Gòtic","009",81,39,565,219,130,97,48643,47534,1109,"","",9780,"02/04/2021 00:07:11"
1,12510,"023","02","Ciutat Vella","el Barri Gòtic","009",16,9,133,8,0,37,13068,12707,361,"","",2233,"02/04/2021 00:07:11"
1,12520,"023","02","Ciutat Vella","el Barri Gòtic","009",51,21,260,182,14,55,25088,24795,293,"","",4651,"02/04/2021 00:07:11"
1,12530,"023","02","Ciutat Vella","el Barri Gòtic","009",194,76,1407,406,7,264,150017,149439,578,"","",28832,"02/04/2021 00:07:11"
1,12540,"023","02","Ciutat Vella","el Barri Gòtic","009",125,60,763,274,0,123,82920,80957,1963,"","",16708,"02/04/2021 00:07:11"
1,12551,"023","02","Ciutat Vella","el Barri Gòtic","009",304,143,1793,1118,0,300,223225,204455,18770,"","",47987,"02/04/2021 00:07:11"
1,12570,"023","02","Ciutat Vella","el Barri Gòtic","009",199,90,927,475,7,178,73969,70161,3808,"","",13687,"02/04/2021 00:07:11"
1,12580,"023","02","Ciutat Vella","el Barri Gòtic","009",58,22,298,180,0,94,26021,25371,650,"","",4408,"02/04/2021 00:07:11"
1,12590,"023","02","Ciutat Vella","el Barri Gòtic","009",25,13,446,144,76,226,74081,70045,4036,"","",9299,"02/04/2021 00:07:11"
1,12600,"023","02","Ciutat Vella","el Barri Gòtic","009",420,181,2717,1686,128,505,323116,292371,30745,"","",60957,"02/04/2021 00:07:11"
1,12610,"023","02","Ciutat Vella","el Barri Gòtic","009",373,179,2197,1116,2,255,173824,169684,4140,"","",33725,"02/04/2021 00:07:11"
1,12620,"023","02","Ciutat Vella","el Barri Gòtic","009",51,34,393,200,0,141,66851,62477,4374,"","",12691,"02/04/2021 00:07:11"
1,12643,"022","02","Ciutat Vella","el Barri Gòtic","009",416,96,1479,627,185,537,284938,234286,50652,"","",41694,"02/04/2021 00:07:11"
1,12650,"022","02","Ciutat Vella","el Barri Gòtic","009",256,121,1226,704,0,323,136096,134813,1283,"","",26613,"02/04/2021 00:07:11"
1,12660,"022","02","Ciutat Vella","el Barri Gòtic","009",100,49,946,423,6,328,124800,120518,4282,"","",29130,"02/04/2021 00:07:11"
1,12670,"022","02","Ciutat Vella","el Barri Gòtic","009",72,40,524,310,4,191,98985,91074,7911,"","",26622,"02/04/2021 00:07:11"
1,12680,"022","02","Ciutat Vella","el Barri Gòtic","009",359,177,2795,1812,0,671,284090,275492,8598,"","",55687,"02/04/2021 00:07:11"
1,12691,"022","02","Ciutat Vella","el Barri Gòtic","009",71,38,2812,2052,0,760,588620,507870,80750,"","",70604,"02/04/2021 00:07:11"
1,12692,"022","02","Ciutat Vella","el Barri Gòtic","009",0,1,0,0,0,0,0,0,0,"","",1401,"02/04/2021 00:07:11"
1,12700,"022","02","Ciutat Vella","el Barri Gòtic","009",270,114,3256,1293,0,1636,370761,364245,6516,"","",72446,"02/04/2021 00:07:11"
1,12710,"023","02","Ciutat Vella","el Barri Gòtic","009",36,27,257,117,0,119,23808,21638,2170,"","",4155,"02/04/2021 00:07:11"
1,12720,"028","02","Ciutat Vella","el Barri Gòtic","011",219,104,1617,915,0,440,150843,145115,5728,"","",31332,"02/04/2021 00:07:11"
1,12731,"028","02","Ciutat Vella","el Barri Gòtic","011",352,149,2549,710,0,1084,242364,232519,9845,"","",61600,"02/04/2021 00:07:11"
1,12732,"028","02","Ciutat Vella","el Barri Gòtic","011",65,27,471,112,0,346,33233,32448,785,"","",7300,"02/04/2021 00:07:11"
1,12740,"028","02","Ciutat Vella","el Barri Gòtic","011",298,134,1663,1151,0,324,138955,137384,1571,"","",30096,"02/04/2021 00:07:11"
1,12750,"028","02","Ciutat Vella","el Barri Gòtic","011",134,67,1732,444,782,379,91910,70535,21375,"","",14128,"02/04/2021 00:07:11"
1,12771,"025","02","Ciutat Vella","el Barri Gòtic","010",153,62,859,239,0,147,95576,89970,5606,"","",22702,"02/04/2021 00:07:11"
1,12780,"025","02","Ciutat Vella","el Barri Gòtic","010",0,1,10,0,0,10,14242,14242,0,"","",4168,"02/04/2021 00:07:11"
1,12790,"025","02","Ciutat Vella","el Barri Gòtic","010",142,66,832,542,0,99,70964,70931,33,"","",13508,"02/04/2021 00:07:11"
1,12801,"025","02","Ciutat Vella","el Barri Gòtic","010",211,93,1586,1239,0,239,157958,156642,1316,"","",30352,"02/04/2021 00:07:11"
1,12802,"025","02","Ciutat Vella","el Barri Gòtic","010",33,16,208,16,0,41,14379,14379,0,"","",2275,"02/04/2021 00:07:11"
1,12810,"025","02","Ciutat Vella","el Barri Gòtic","010",52,28,320,276,0,43,26867,26537,330,"","",4981,"02/04/2021 00:07:11"
1,12820,"025","02","Ciutat Vella","el Barri Gòtic","010",63,32,508,249,0,150,52624,52624,0,"","",10647,"02/04/2021 00:07:11"
1,12830,"025","02","Ciutat Vella","el Barri Gòtic","010",54,25,454,323,0,112,48327,48165,162,"","",9322,"02/04/2021 00:07:11"
1,12840,"025","02","Ciutat Vella","el Barri Gòtic","010",48,20,227,109,0,78,17275,16731,544,"","",3030,"02/04/2021 00:07:11"
1,12850,"025","02","Ciutat Vella","el Barri Gòtic","010",129,61,607,342,0,152,49955,49955,0,"","",8775,"02/04/2021 00:07:11"
1,12860,"028","02","Ciutat Vella","el Barri Gòtic","011",55,25,430,123,0,188,42151,41023,1128,"","",7453,"02/04/2021 00:07:11"
1,12870,"028","02","Ciutat Vella","el Barri Gòtic","011",219,101,1144,686,7,304,123656,122856,800,"","",25259,"02/04/2021 00:07:11"
1,12884,"028","02","Ciutat Vella","el Barri Gòtic","011",176,84,839,374,0,293,76673,76398,275,"","",15452,"02/04/2021 00:07:11"
1,12890,"028","02","Ciutat Vella","el Barri Gòtic","011",46,20,318,238,0,64,20546,20546,0,"","",3696,"02/04/2021 00:07:11"
1,12900,"028","02","Ciutat Vella","el Barri Gòtic","011",36,16,352,272,0,80,35408,35408,0,"","",4944,"02/04/2021 00:07:11"
1,12911,"028","02","Ciutat Vella","el Barri Gòtic","011",104,45,432,230,1,165,49811,49415,396,"","",12593,"02/04/2021 00:07:11"
1,12912,"028","02","Ciutat Vella","el Barri Gòtic","011",0,1,0,0,0,0,0,0,0,"","",295,"02/04/2021 00:07:11"
1,12920,"028","02","Ciutat Vella","el Barri Gòtic","011",144,62,717,330,0,239,66620,65455,1165,"","",12926,"02/04/2021 00:07:11"
1,12930,"028","02","Ciutat Vella","el Barri Gòtic","011",38,27,272,104,0,104,23608,23608,0,"","",5566,"02/04/2021 00:07:11"
1,12940,"028","02","Ciutat Vella","el Barri Gòtic","011",103,40,413,113,0,174,44162,42993,1169,"","",8200,"02/04/2021 00:07:11"
1,12950,"029","02","Ciutat Vella","el Barri Gòtic","011",634,286,5155,2947,0,1295,512929,466051,46878,"","",108188,"02/04/2021 00:07:11"
1,12960,"029","02","Ciutat Vella","el Barri Gòtic","011",51,21,310,20,0,38,24147,23888,259,"","",3949,"02/04/2021 00:07:11"
1,12970,"029","02","Ciutat Vella","el Barri Gòtic","011",255,103,1164,569,0,340,110917,109246,1671,"","",23756,"02/04/2021 00:07:11"
1,12980,"027","02","Ciutat Vella","el Barri Gòtic","010",123,57,701,387,0,257,90842,81189,9653,"","",14982,"02/04/2021 00:07:11"
1,12990,"027","02","Ciutat Vella","el Barri Gòtic","010",31,16,296,16,0,140,43640,36736,6904,"","",6828,"02/04/2021 00:07:11"
1,13002,"027","02","Ciutat Vella","el Barri Gòtic","010",0,1,0,0,0,0,0,0,0,"","",1862,"02/04/2021 00:07:11"
1,13011,"027","02","Ciutat Vella","el Barri Gòtic","010",0,3,24,0,0,24,27310,25377,1933,"","",5600,"02/04/2021 00:07:11"
1,13020,"027","02","Ciutat Vella","el Barri Gòtic","010",88,45,559,227,0,164,46227,46227,0,"","",8551,"02/04/2021 00:07:11"
1,13030,"027","02","Ciutat Vella","el Barri Gòtic","010",76,39,517,224,0,177,57950,56390,1560,"","",10481,"02/04/2021 00:07:11"
1,13040,"027","02","Ciutat Vella","el Barri Gòtic","010",114,54,777,361,0,207,96571,88409,8162,"","",15691,"02/04/2021 00:07:11"
1,13050,"027","02","Ciutat Vella","el Barri Gòtic","010",179,69,1092,557,0,321,135969,121904,14065,"","",23524,"02/04/2021 00:07:11"
1,13060,"029","02","Ciutat Vella","el Barri Gòtic","011",26,16,352,229,0,123,33673,33321,352,"","",6918,"02/04/2021 00:07:11"
1,13070,"029","02","Ciutat Vella","el Barri Gòtic","011",0,1,0,0,0,0,0,0,0,"","",1187,"02/04/2021 00:07:11"
1,13080,"029","02","Ciutat Vella","el Barri Gòtic","011",519,201,2819,1219,0,675,288954,286690,2264,"","",64340,"02/04/2021 00:07:11"
1,13090,"030","02","Ciutat Vella","el Barri Gòtic","012",133,42,1066,35,198,37,117597,109035,8562,"","",15669,"02/04/2021 00:07:11"
1,13100,"030","02","Ciutat Vella","el Barri Gòtic","012",525,223,5221,3938,54,617,498976,489099,9877,"","",114873,"02/04/2021 00:07:11"
1,13110,"030","02","Ciutat Vella","el Barri Gòtic","012",266,101,1869,1506,0,182,157818,153395,4423,"","",31605,"02/04/2021 00:07:11"
1,13123,"030","02","Ciutat Vella","el Barri Gòtic","012",321,129,1862,1429,36,267,178493,170468,8025,"","",31753,"02/04/2021 00:07:11"
1,13130,"030","02","Ciutat Vella","el Barri Gòtic","012",551,226,5960,2601,1767,1186,501790,454485,47305,"","",117371,"02/04/2021 00:07:11"
1,13144,"030","02","Ciutat Vella","el Barri Gòtic","012",452,193,3071,1902,402,258,390033,379327,10706,"","",95226,"02/04/2021 00:07:11"
1,13150,"030","02","Ciutat Vella","el Barri Gòtic","012",11,7,49,0,0,49,131439,116564,14875,"","",30443,"02/04/2021 00:07:11"
1,13161,"030","02","Ciutat Vella","el Barri Gòtic","012",243,94,1955,725,209,735,210853,199002,11851,"","",33327,"02/04/2021 00:07:11"
1,13172,"030","02","Ciutat Vella","el Barri Gòtic","012",0,1,0,0,0,0,0,0,0,"","",2012,"02/04/2021 00:07:11"
1,13180,"030","02","Ciutat Vella","el Barri Gòtic","012",0,1,13,0,0,13,8204,6754,1450,"","",1457,"02/04/2021 00:07:11"
1,13190,"030","02","Ciutat Vella","el Barri Gòtic","012",32,18,411,357,3,51,50221,48406,1815,"","",8154,"02/04/2021 00:07:11"
1,13204,"030","02","Ciutat Vella","el Barri Gòtic","012",0,1,0,0,0,0,0,0,0,"","",837,"02/04/2021 00:07:11"
1,13210,"031","02","Ciutat Vella","el Barri Gòtic","012",144,53,542,378,0,127,47843,47843,0,"","",8799,"02/04/2021 00:07:11"
1,13220,"031","02","Ciutat Vella","el Barri Gòtic","012",379,154,2989,1486,0,274,206539,202593,3946,"","",39516,"02/04/2021 00:07:11"
1,13230,"031","02","Ciutat Vella","el Barri Gòtic","012",235,94,1380,681,0,99,100411,99610,801,"","",22500,"02/04/2021 00:07:11"
1,13240,"031","02","Ciutat Vella","el Barri Gòtic","012",249,105,1686,1265,9,291,171948,164334,7614,"","",35147,"02/04/2021 00:07:11"
1,13250,"027","02","Ciutat Vella","el Barri Gòtic","010",367,155,3485,2369,0,683,412264,390694,21570,"","",78771,"02/04/2021 00:07:11"
1,13260,"027","02","Ciutat Vella","el Barri Gòtic","010",380,166,2342,1505,9,421,187436,185490,1946,"","",34021,"02/04/2021 00:07:11"
1,13270,"027","02","Ciutat Vella","el Barri Gòtic","010",41,22,347,87,0,20,40442,40442,0,"","",8115,"02/04/2021 00:07:11"
1,13280,"027","02","Ciutat Vella","el Barri Gòtic","010",154,73,1372,944,70,290,141927,133877,8050,"","",29447,"02/04/2021 00:07:11"
1,13290,"031","02","Ciutat Vella","el Barri Gòtic","012",90,39,489,225,0,118,39956,39956,0,"","",7983,"02/04/2021 00:07:11"
1,13300,"031","02","Ciutat Vella","el Barri Gòtic","012",83,42,648,185,0,174,69190,69113,77,"","",14157,"02/04/2021 00:07:11"
1,13313,"031","02","Ciutat Vella","el Barri Gòtic","012",60,24,419,256,0,122,40784,40784,0,"","",9011,"02/04/2021 00:07:11"
1,13320,"031","02","Ciutat Vella","el Barri Gòtic","012",0,1,0,0,0,0,0,0,0,"","",1158,"02/04/2021 00:07:11"
1,13330,"031","02","Ciutat Vella","el Barri Gòtic","012",9,6,68,44,0,24,14813,14813,0,"","",2702,"02/04/2021 00:07:11"
1,13340,"031","02","Ciutat Vella","el Barri Gòtic","012",29,11,127,15,0,33,22263,21961,302,"","",4121,"02/04/2021 00:07:11"
1,13350,"031","02","Ciutat Vella","el Barri Gòtic","012",29,13,186,117,0,23,20785,20785,0,"","",3651,"02/04/2021 00:07:11"
1,40010,"055","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","019",881,388,21311,13468,6364,1369,1431085,1278871,152214,"","",164861,"02/04/2021 00:07:11"
1,40121,"055","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","019",0,1,4,0,0,4,25000,25000,0,"","",6919,"02/04/2021 00:07:11"
