"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_us","Concepte","Valor"
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Aparcament","Superfície_m2",17576.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Comerç","Superfície_m2",10198.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Ensenyament i Cultura","Superfície_m2",467.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Esportiu","Superfície_m2",2226.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Indústria","Superfície_m2",411.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Oficines","Superfície_m2",15171.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Residencial","Superfície_m2",81970.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Sanitat","Superfície_m2",3298.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Turisme i Hostaleria","Superfície_m2",566.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Aparcament","Superfície_m2",12275.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Comerç","Superfície_m2",5170.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Indústria","Superfície_m2",234.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Oficines","Superfície_m2",1793.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Residencial","Superfície_m2",80321.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Turisme i Hostaleria","Superfície_m2",3153.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Aparcament","Superfície_m2",8394.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Comerç","Superfície_m2",10985.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Oficines","Superfície_m2",1120.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Residencial","Superfície_m2",82728.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Sanitat","Superfície_m2",230.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Turisme i Hostaleria","Superfície_m2",4168.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Aparcament","Superfície_m2",10215.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Comerç","Superfície_m2",19192.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Ensenyament i Cultura","Superfície_m2",11215.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Espectacles","Superfície_m2",299.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Oficines","Superfície_m2",28137.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Religiós","Superfície_m2",1861.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Residencial","Superfície_m2",76683.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Turisme i Hostaleria","Superfície_m2",1186.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Aparcament","Superfície_m2",4400.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Comerç","Superfície_m2",14177.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Ensenyament i Cultura","Superfície_m2",18751.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Esportiu","Superfície_m2",1017.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Oficines","Superfície_m2",12005.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Residencial","Superfície_m2",93616.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Sanitat","Superfície_m2",556.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Turisme i Hostaleria","Superfície_m2",14383.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Administracions Publiques","Superfície_m2",6307.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Aparcament","Superfície_m2",14654.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Comerç","Superfície_m2",26916.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Esportiu","Superfície_m2",336.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Oficines","Superfície_m2",23785.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Residencial","Superfície_m2",112093.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Sanitat","Superfície_m2",643.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Turisme i Hostaleria","Superfície_m2",2596.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Administracions Publiques","Superfície_m2",623.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Aparcament","Superfície_m2",11283.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Comerç","Superfície_m2",14710.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Ensenyament i Cultura","Superfície_m2",2248.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Espectacles","Superfície_m2",716.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Indústria","Superfície_m2",812.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Oficines","Superfície_m2",31978.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Residencial","Superfície_m2",84253.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Turisme i Hostaleria","Superfície_m2",21137.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Aparcament","Superfície_m2",11108.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Comerç","Superfície_m2",19642.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Ensenyament i Cultura","Superfície_m2",4497.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"no consta","Superfície_m2",1945.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Oficines","Superfície_m2",24928.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Religiós","Superfície_m2",2394.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Residencial","Superfície_m2",118443.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Turisme i Hostaleria","Superfície_m2",21174.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Administracions Publiques","Superfície_m2",5294.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Aparcament","Superfície_m2",11572.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Comerç","Superfície_m2",27968.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"no consta","Superfície_m2",163.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Oficines","Superfície_m2",16988.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Religiós","Superfície_m2",1626.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Residencial","Superfície_m2",112000.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Sanitat","Superfície_m2",2075.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Turisme i Hostaleria","Superfície_m2",1636.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Aparcament","Superfície_m2",9181.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Comerç","Superfície_m2",24439.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Espectacles","Superfície_m2",990.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Oficines","Superfície_m2",32979.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Residencial","Superfície_m2",95561.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Turisme i Hostaleria","Superfície_m2",19263.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Aparcament","Superfície_m2",10835.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Comerç","Superfície_m2",25854.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Ensenyament i Cultura","Superfície_m2",368.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Indústria","Superfície_m2",156.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"no consta","Superfície_m2",1095.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Oficines","Superfície_m2",27605.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Residencial","Superfície_m2",131638.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Sanitat","Superfície_m2",740.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Turisme i Hostaleria","Superfície_m2",54280.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Administracions Publiques","Superfície_m2",17506.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Aparcament","Superfície_m2",81920.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Comerç","Superfície_m2",160451.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Ensenyament i Cultura","Superfície_m2",12499.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Esportiu","Superfície_m2",306.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Oficines","Superfície_m2",236387.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Religiós","Superfície_m2",5137.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Residencial","Superfície_m2",167009.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Sanitat","Superfície_m2",141.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Solars","Superfície_m2",32947.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Turisme i Hostaleria","Superfície_m2",109901.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Aparcament","Superfície_m2",64155.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Comerç","Superfície_m2",35635.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Ensenyament i Cultura","Superfície_m2",27086.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Indústria","Superfície_m2",328.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"no consta","Superfície_m2",158.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Oficines","Superfície_m2",95848.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Residencial","Superfície_m2",151134.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Sanitat","Superfície_m2",1411.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Turisme i Hostaleria","Superfície_m2",67394.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Administracions Publiques","Superfície_m2",28880.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Aparcament","Superfície_m2",51023.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Comerç","Superfície_m2",61891.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Ensenyament i Cultura","Superfície_m2",5250.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Espectacles","Superfície_m2",4519.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Esportiu","Superfície_m2",243.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Oficines","Superfície_m2",101212.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Residencial","Superfície_m2",164194.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Sanitat","Superfície_m2",1251.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Solars","Superfície_m2",3551.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Turisme i Hostaleria","Superfície_m2",80783.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Administracions Publiques","Superfície_m2",7173.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Aparcament","Superfície_m2",53304.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Comerç","Superfície_m2",31764.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Ensenyament i Cultura","Superfície_m2",2440.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"no consta","Superfície_m2",972.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Oficines","Superfície_m2",100591.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Religiós","Superfície_m2",706.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Residencial","Superfície_m2",159817.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Sanitat","Superfície_m2",3670.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Solars","Superfície_m2",56.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Turisme i Hostaleria","Superfície_m2",70055.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Aparcament","Superfície_m2",27612.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Comerç","Superfície_m2",47186.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Ensenyament i Cultura","Superfície_m2",18107.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Espectacles","Superfície_m2",3341.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Esportiu","Superfície_m2",1823.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Indústria","Superfície_m2",191.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Oficines","Superfície_m2",59380.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Religiós","Superfície_m2",8436.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Residencial","Superfície_m2",235935.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Sanitat","Superfície_m2",7816.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Turisme i Hostaleria","Superfície_m2",52669.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Aparcament","Superfície_m2",5317.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Comerç","Superfície_m2",15353.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Ensenyament i Cultura","Superfície_m2",4141.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Esportiu","Superfície_m2",116.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Indústria","Superfície_m2",424.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Oficines","Superfície_m2",26963.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Religiós","Superfície_m2",5586.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Residencial","Superfície_m2",116816.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Sanitat","Superfície_m2",773.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Turisme i Hostaleria","Superfície_m2",41490.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Administracions Publiques","Superfície_m2",17806.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Aparcament","Superfície_m2",45796.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Comerç","Superfície_m2",47270.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Ensenyament i Cultura","Superfície_m2",19148.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Espectacles","Superfície_m2",628.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Esportiu","Superfície_m2",893.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Oficines","Superfície_m2",91435.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Religiós","Superfície_m2",5022.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Residencial","Superfície_m2",198231.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Solars","Superfície_m2",0.0
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Turisme i Hostaleria","Superfície_m2",35271.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Aparcament","Superfície_m2",12147.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Comerç","Superfície_m2",14841.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Ensenyament i Cultura","Superfície_m2",10234.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Espectacles","Superfície_m2",213.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Esportiu","Superfície_m2",165.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Oficines","Superfície_m2",21321.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Residencial","Superfície_m2",130752.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Sanitat","Superfície_m2",1386.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Solars","Superfície_m2",0.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Turisme i Hostaleria","Superfície_m2",37348.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Aparcament","Superfície_m2",29513.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Comerç","Superfície_m2",45994.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Oficines","Superfície_m2",35422.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Residencial","Superfície_m2",127728.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Solars","Superfície_m2",0.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Turisme i Hostaleria","Superfície_m2",9570.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Aparcament","Superfície_m2",12625.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Comerç","Superfície_m2",13370.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Ensenyament i Cultura","Superfície_m2",1042.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Oficines","Superfície_m2",7694.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Residencial","Superfície_m2",107420.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Solars","Superfície_m2",360.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Turisme i Hostaleria","Superfície_m2",5910.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Administracions Publiques","Superfície_m2",107.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Aparcament","Superfície_m2",10091.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Comerç","Superfície_m2",10232.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Ensenyament i Cultura","Superfície_m2",9224.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Oficines","Superfície_m2",1870.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Residencial","Superfície_m2",80994.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Turisme i Hostaleria","Superfície_m2",656.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Administracions Publiques","Superfície_m2",734.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Aparcament","Superfície_m2",17295.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Comerç","Superfície_m2",12975.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Ensenyament i Cultura","Superfície_m2",1453.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Esportiu","Superfície_m2",328.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Oficines","Superfície_m2",31124.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Residencial","Superfície_m2",103497.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Sanitat","Superfície_m2",1240.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Turisme i Hostaleria","Superfície_m2",25327.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Aparcament","Superfície_m2",16018.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Comerç","Superfície_m2",18365.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Espectacles","Superfície_m2",96.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Oficines","Superfície_m2",12117.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Residencial","Superfície_m2",120662.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Turisme i Hostaleria","Superfície_m2",20940.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Administracions Publiques","Superfície_m2",1718.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Aparcament","Superfície_m2",22899.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Comerç","Superfície_m2",13534.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Oficines","Superfície_m2",16468.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Religiós","Superfície_m2",2680.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Residencial","Superfície_m2",96092.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Solars","Superfície_m2",0.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Turisme i Hostaleria","Superfície_m2",7665.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Aparcament","Superfície_m2",5318.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Comerç","Superfície_m2",21337.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Ensenyament i Cultura","Superfície_m2",19474.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Oficines","Superfície_m2",60003.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Religiós","Superfície_m2",714.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Residencial","Superfície_m2",124454.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Solars","Superfície_m2",99.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Turisme i Hostaleria","Superfície_m2",12264.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Aparcament","Superfície_m2",16165.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Comerç","Superfície_m2",19603.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Ensenyament i Cultura","Superfície_m2",3503.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Oficines","Superfície_m2",19572.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Residencial","Superfície_m2",114836.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Sanitat","Superfície_m2",681.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Turisme i Hostaleria","Superfície_m2",14356.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Aparcament","Superfície_m2",17874.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Comerç","Superfície_m2",16415.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Oficines","Superfície_m2",15596.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Residencial","Superfície_m2",84502.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Sanitat","Superfície_m2",696.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Turisme i Hostaleria","Superfície_m2",957.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Aparcament","Superfície_m2",26847.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Comerç","Superfície_m2",8845.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Ensenyament i Cultura","Superfície_m2",3811.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Espectacles","Superfície_m2",1071.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Oficines","Superfície_m2",3182.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Residencial","Superfície_m2",79801.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Sanitat","Superfície_m2",962.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Turisme i Hostaleria","Superfície_m2",17720.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Aparcament","Superfície_m2",11460.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Comerç","Superfície_m2",11377.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Ensenyament i Cultura","Superfície_m2",3282.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Oficines","Superfície_m2",1405.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Religiós","Superfície_m2",5636.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Residencial","Superfície_m2",73448.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Sanitat","Superfície_m2",458.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Turisme i Hostaleria","Superfície_m2",1910.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Aparcament","Superfície_m2",5092.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Comerç","Superfície_m2",8446.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Ensenyament i Cultura","Superfície_m2",7840.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Indústria","Superfície_m2",246.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Oficines","Superfície_m2",5869.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Residencial","Superfície_m2",63434.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Sanitat","Superfície_m2",7519.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Solars","Superfície_m2",0.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Turisme i Hostaleria","Superfície_m2",12237.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Aparcament","Superfície_m2",5125.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Comerç","Superfície_m2",7867.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Ensenyament i Cultura","Superfície_m2",809.0
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Indústria","Superfície_m2",318.0
