"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Us_del_local","Superficie_m2"
2020,6,"Gràcia",30,"la Salut",26,"Sanitat",3699
2020,6,"Gràcia",30,"la Salut",26,"Religiós",4469
2020,6,"Gràcia",30,"la Salut",27,"Habitatge",54890
2020,6,"Gràcia",30,"la Salut",27,"Aparcaments",7674
2020,6,"Gràcia",30,"la Salut",27,"Comerç",2706
2020,6,"Gràcia",30,"la Salut",27,"Magatzem",3454
2020,6,"Gràcia",30,"la Salut",27,"Oficina",3642
2020,6,"Gràcia",30,"la Salut",27,"Hotel",165
2020,6,"Gràcia",30,"la Salut",27,"Sanitat",53
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Habitatge",53076
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Aparcaments",12050
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Comerç",5529
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Magatzem",2420
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Oficina",1819
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Hotel",323
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Ensenyament",314
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Esportiu",366
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Sòl sense edificar",0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Altres",91
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Habitatge",55835
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Aparcaments",8337
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Comerç",1885
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Magatzem",1822
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Oficina",2180
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Hotel",118
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Religiós",5373
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Habitatge",51959
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Aparcaments",2235
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Comerç",6388
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Magatzem",1875
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Oficina",1446
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Hotel",299
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Ensenyament",436
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Indústria",75
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Religiós",1148
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Habitatge",44838
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Aparcaments",4078
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Comerç",8100
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Magatzem",1534
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Oficina",858
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Hotel",1657
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Ensenyament",106
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Sanitat",881
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Esportiu",32
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Habitatge",43850
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Aparcaments",3058
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Comerç",3857
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Magatzem",1025
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Oficina",562
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Hotel",267
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Indústria",137
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Esportiu",8
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Religiós",391
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Habitatge",51978
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Aparcaments",7290
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Comerç",7516
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Magatzem",4310
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Oficina",5387
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Hotel",1535
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Sanitat",608
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Esportiu",720
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Espectacles",560
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Habitatge",46346
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Aparcaments",8007
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Comerç",5060
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Magatzem",3520
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Oficina",576
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Hotel",499
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Ensenyament",257
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Sanitat",67
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Esportiu",68
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Religiós",6394
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Habitatge",47795
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Aparcaments",5425
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Comerç",4830
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Magatzem",2485
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Oficina",2358
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Hotel",164
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Ensenyament",8821
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Esportiu",2239
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Religiós",2616
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Habitatge",61626
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Aparcaments",5302
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Comerç",8370
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Magatzem",5910
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Oficina",11005
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Hotel",6293
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Ensenyament",8212
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Sanitat",12688
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Religiós",1983
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Habitatge",50542
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Aparcaments",10859
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Comerç",5504
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Magatzem",1249
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Oficina",8268
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Hotel",1702
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Ensenyament",233
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Sanitat",6440
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Adm.Pública",563
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Espectacles",676
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Habitatge",65458
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Aparcaments",9367
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Comerç",7614
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Magatzem",1725
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Oficina",1244
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Hotel",934
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Ensenyament",6160
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Religiós",670
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Adm.Pública",83
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Habitatge",66761
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Aparcaments",7515
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Comerç",11719
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Magatzem",4378
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Oficina",1631
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Hotel",4169
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Ensenyament",4658
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Indústria",363
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Esportiu",127
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Espectacles",1844
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Habitatge",81062
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Aparcaments",6239
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Comerç",8492
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Magatzem",6841
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Oficina",4813
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Hotel",2098
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Ensenyament",2426
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Sanitat",3393
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Esportiu",315
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Religiós",3833
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Adm.Pública",2130
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Habitatge",89782
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Aparcaments",8794
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Comerç",10343
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Magatzem",9130
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Oficina",5165
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Hotel",4182
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Ensenyament",398
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Sanitat",961
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Religiós",1370
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Espectacles",3861
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Habitatge",92775
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Aparcaments",19718
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Comerç",12740
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Magatzem",3349
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Oficina",7334
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Hotel",3768
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Ensenyament",238
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Altres",9
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Habitatge",64486
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Aparcaments",8588
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Comerç",15436
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Magatzem",5257
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Oficina",9265
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Hotel",3404
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Sanitat",3708
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Esportiu",1766
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Habitatge",117058
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Aparcaments",22276
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Comerç",18888
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Magatzem",19182
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Oficina",47619
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Hotel",15390
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Ensenyament",5887
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Esportiu",1915
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Religiós",3862
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Espectacles",2334
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Habitatge",80975
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Aparcaments",17822
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Comerç",8281
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Magatzem",8952
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Oficina",19358
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Hotel",28424
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Ensenyament",1772
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Sanitat",5115
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Religiós",1095
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Espectacles",2005
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Habitatge",47714
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Aparcaments",5461
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Comerç",5767
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Magatzem",1041
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Oficina",530
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Hotel",936
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Habitatge",54304
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Aparcaments",1258
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Comerç",8240
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Magatzem",1844
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Oficina",1691
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Hotel",2450
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Ensenyament",501
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Sanitat",255
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Adm.Pública",1091
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Espectacles",173
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Habitatge",57924
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Aparcaments",5035
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Comerç",10661
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Magatzem",5277
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Oficina",1221
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Hotel",6496
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Sanitat",442
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Habitatge",53974
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Aparcaments",3827
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Comerç",5547
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Magatzem",4443
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Oficina",2831
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Hotel",1567
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Ensenyament",785
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Sanitat",4155
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Espectacles",1460
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Habitatge",59191
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Aparcaments",5416
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Comerç",4230
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Magatzem",2024
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Oficina",341
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Hotel",3575
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Indústria",73
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Sanitat",128
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Religiós",4118
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Habitatge",55907
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Aparcaments",2842
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Comerç",9757
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Magatzem",4811
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Oficina",3070
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Hotel",913
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Ensenyament",4131
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Sanitat",2093
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Religiós",4801
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Espectacles",2131
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Habitatge",68162
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Aparcaments",5247
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Comerç",5977
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Magatzem",1851
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Oficina",3855
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Hotel",3778
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Esportiu",12
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Religiós",1545
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Habitatge",64192
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Aparcaments",4293
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Comerç",7050
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Magatzem",2987
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Oficina",4874
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Hotel",1061
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Ensenyament",1016
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Religiós",1827
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Espectacles",2571
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Habitatge",64857
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Aparcaments",4695
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Comerç",13893
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Magatzem",2733
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Oficina",1926
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Hotel",2405
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Religiós",1496
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Habitatge",54364
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Aparcaments",3623
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Comerç",9493
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Magatzem",2674
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Oficina",1181
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Hotel",1451
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Ensenyament",1114
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Indústria",22
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Sanitat",6708
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Esportiu",6
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Religiós",736
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Habitatge",62634
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Aparcaments",2078
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Comerç",7112
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Magatzem",2562
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Oficina",203
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Hotel",1527
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Indústria",219
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Religiós",253
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Habitatge",62007
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Aparcaments",6837
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Comerç",9966
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Magatzem",3223
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Oficina",502
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Hotel",15328
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Ensenyament",691
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Sanitat",17
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Esportiu",3572
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Habitatge",75714
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Aparcaments",11376
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Comerç",10299
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Magatzem",6298
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Oficina",7969
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Hotel",2337
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Ensenyament",4020
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Sanitat",220
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Esportiu",417
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Religiós",883
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Espectacles",1047
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Habitatge",59427
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Aparcaments",7438
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Comerç",8657
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Magatzem",4911
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Oficina",189
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Hotel",1094
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Ensenyament",760
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Sanitat",1015
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Esportiu",12
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Espectacles",222
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Habitatge",73950
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Aparcaments",8060
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Comerç",8720
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Magatzem",9992
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Oficina",723
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Hotel",1024
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Ensenyament",1054
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Religiós",220
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Habitatge",51776
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Aparcaments",2960
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Comerç",3507
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Magatzem",2117
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Oficina",680
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Hotel",1250
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Ensenyament",857
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Habitatge",46943
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Aparcaments",6487
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Comerç",3082
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Magatzem",1691
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Oficina",598
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Hotel",259
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Ensenyament",2735
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Sanitat",98
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Habitatge",60756
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Aparcaments",9053
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Comerç",12011
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Magatzem",4230
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Oficina",1740
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Hotel",2897
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Ensenyament",845
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Religiós",849
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Espectacles",1702
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Habitatge",84133
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Aparcaments",7785
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Comerç",5463
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Magatzem",15466
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Oficina",15922
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Hotel",1357
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Ensenyament",8081
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Adm.Pública",7109
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Habitatge",51100
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Aparcaments",9831
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Comerç",3073
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Magatzem",3068
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Oficina",914
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Sanitat",3264
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Habitatge",38246
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Aparcaments",3978
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Comerç",4505
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Magatzem",1380
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Oficina",441
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Hotel",97
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Ensenyament",3792
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Esportiu",1348
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Religiós",2799
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Habitatge",72943
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Aparcaments",4181
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Comerç",10303
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Magatzem",2010
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Oficina",2590
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Hotel",845
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Habitatge",82622
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Aparcaments",6021
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Comerç",5481
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Magatzem",5891
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Hotel",1441
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Religiós",1051
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",69,"Habitatge",46255
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",69,"Aparcaments",2539
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",69,"Comerç",7941
