"Trimestre","Tipus ens","Nom ens","Procediment","Tipus de contracte","Nombre","Import"
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Administratius especials",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Obres",13.0,111118.48
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Serveis",27.0,197776.38
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Subministraments",6.0,22375.14
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Gestió Serveis Públics/Concessions",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Privats de l'Administració",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Administratius especials",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Obres",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Serveis",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Subministraments",3.0,346.07
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Gestió Serveis Públics/Concessions",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Privats de l'Administració",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Administratius especials",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Obres",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Serveis",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Subministraments",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Gestió Serveis Públics/Concessions",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Privats de l'Administració",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Administratius especials",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Obres",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Serveis",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Subministraments",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Gestió Serveis Públics/Concessions",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Privats de l'Administració",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Administratius especials",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Obres",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Serveis",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Subministraments",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Gestió Serveis Públics/Concessions",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Privats de l'Administració",0.0,0.0
1,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Subministraments",1.0,705.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Obres",10.0,119304.35
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Serveis",2.0,6582.15
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Subministraments",8.0,13643.49
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Serveis",7.0,1548.38
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors derivats autorització genèrica de despesa","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Concurs de Projectes","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Subministraments",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Designació de Formadors","Administratius especials",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Obres",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Serveis",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Subministraments",1.0,85394.88
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Gestió Serveis Públics/Concessions",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Privats de l'Administració",0.0,0.0
2,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Tramitació d'Emergència","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Subministraments",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Oberts","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Subministraments",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Subministraments",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Obert simplificat abreujat","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Subministraments",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Restringits","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Subministraments",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Licitacions amb negociació","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Subministraments",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Negociat sense publicitat","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Obres",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Serveis",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Subministraments",1.0,4646.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Gestió Serveis Públics/Concessions",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Privats de l'Administració",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Basats en acord marc","Administratius especials",0.0,0.0
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Obres",2.0,37417.71
3,"ORGANISMES AUTÒNOMS LOCALS","INSTITUT MUNICIPAL DEL PAISATGE URBÀ I LA QUALITAT DE VIDA","Menors","Serveis",8.0,31477.12
